	C0	C1	C2	C3	C4	C5	C6
CHAF1A	0.24930960008890607	0.5201932780427699	0.3179244801693724	0.016239806049044483	0.5249586864209913	0.3225732504036851	1.0536641141305008
LEMD2	0.1809373076093323	0.8717452999352213	0.6077827039131749	0.17831053880007003	0.7888423112984636	0.25199908869741616	0.48768261467164825
RPAP2	0.6346733378777163	1.1755974578203207e-05	0.5167233510723637	0.13359301940722904	0.24972331783232804	0.4546414379842305	0.23689902908549884
HNRNPAB	0.8965694125936119	0.9609330434105872	0.9529003323351326	0.8833871462376802	0.4441844804327604	0.6187247849437917	0.8945954661042652
CDK8	0.4579830994540319	2.6016231604203303e-06	0.3546418662281891	0.5851554983789325	0.4318562345045368	0.37917770453881694	0.23505409490491122
FBXO28	0.30266252429602286	0.20095358897797264	0.18547717813542242	0.130768632629571	0.09421072069660094	0.09710433935760789	0.12188570765560951
PARP9	0.4868285556745111	0.6369810152434511	0.4004464405598798	0.03509484915262217	0.03129830237013851	0.9926638181792898	0.4203384235051954
ZC3H3	0.4137569596353739	1.078987182637706	0.614143424741321	0.36175763733146826	1.0914412086777767	0.6288188695915662	0.7986348061439805
DPH5	0.4215677288355943	0.04865284989130071	0.17172630463988356	0.30800941616991406	0.1014533046272847	0.11025474363591461	0.17916591722881978
ORC5	0.46139327746496733	2.6639496128101462e-08	0.08150040320248347	0.41011700464103246	0.1302100376452239	0.25751990555598675	0.2818112632392891
ELAVL1	0.3009340729178427	0.4715712891674645	0.3714451684735935	0.4699159679998855	0.25219761962340476	0.14511787664964	0.33132280848153706
CCDC115	0.10324402303728823	0.38442204768344357	0.17581295549658704	0.1070519899001471	0.2417688968846003	1.0206465796291722e-05	0.012059962997329851
SLTM	0.9596930027827821	0.628285757795087	1.0324979413783308	0.5244154869856187	0.8023948359757955	0.8018182734524862	0.6492849896943795
CHP1	1.0535115278517984	0.7528030687510516	0.4278549959675832	1.4767289059923236	0.6262132671717169	0.7644168446821386	0.24837419042574793
DCP1A	0.07316450109345439	0.08473244836661994	0.12414673493761144	0.07674552372226681	0.13676844138966723	0.09236685697216372	0.059067747948818736
NSFL1C	0.4211264845421131	0.7797174263247091	0.637600325602242	0.4081920139441333	0.2940887211326041	0.1516013815006379	0.37709523620712193
ZC3HC1	0.9260064356759105	0.8747520559155976	0.34784711728569045	0.24135759492240108	0.5041788542729704	0.0172229004449905	0.4254537250350311
NGLY1	0.4785983555621739	0.21649013170345505	0.4127145734427601	0.4261860750944012	0.30339956478661095	0.634280405950388	0.3756616471956979
CHTF18	3.649084785809265e-21	0.2367983885497996	0.000727346706423327	3.2513691950036387e-21	0.5289341590706668	0.13404100078549328	0.5701742915859883
PDCD10	1.1405494612416576	0.33799041217143716	0.9740320842629369	0.8246576209884191	0.21105014320541807	0.8099004158383587	0.7153814586946932
ETS1	1.1043850015846768	0.8186599646590847	1.6097637058041916	0.3773541539509253	0.5920083331072441	0.9846671589947585	0.5449129134075638
VPS29	1.260795137708244	0.6873053132801293	0.9803811609588313	0.8377015439820769	0.6441904146042396	0.8985574171910555	0.7222390820805341
AARS	1.0004424616814622	0.9374504399659008	0.8434367374934699	0.9192892025764932	0.9439107515694605	0.7862205964355282	0.8409190167062234
RQCD1	0.6164126618585438	0.27602743516874684	0.521959155440546	0.46247638913801503	0.25410076309033014	0.54685965806072	0.4531235996004172
ARID4A	1.0297529102600829	0.06452751232748724	1.0528547558048655	0.25365840871684014	0.6832894944681004	0.7605010776470792	0.26942996093670546
INTS10	0.8278228938889172	0.44028586418370075	0.724153036359519	0.6260168097169931	0.8473333869691255	0.7629991689340502	0.5478447937208123
UFL1	0.9068528922279783	0.20908062181015152	0.649138590878814	0.2646872755536375	0.3867647599411019	0.3607539457373565	0.333016005834028
XPO7	0.8919921321281313	0.42268129108006375	0.578702699543717	0.7590362227285533	0.787086099596789	0.6862530543577113	0.42560937380546826
PTK2	1.133909019487932	0.6238156168460711	0.9936140450051362	0.7905049239257375	1.0339360187544944	0.7148226526533863	0.7683559737837715
YIPF5	1.0593912653633637	0.23630989963346033	0.5303900596475197	0.5086119447060223	1.1790663220457274e-06	0.29426483023234723	0.3843400212391746
NSD1	1.0273420330596186	0.749137530770869	0.8864042505286011	0.36682299582512007	0.9462634315773271	0.8876378566570994	0.7234696844984522
HNRNPR	0.8416789873138713	0.7319597483845625	1.1879368527297138	0.5967289635384303	0.7223178681774142	0.694188728625915	0.7817197527152588
RIC1	0.7680464698368399	0.502773718709454	0.8788842130972339	0.277440378401048	0.7818058322023723	1.0366402146733638	0.661827563925988
N6AMT1	0.15509532176766228	0.07899003566684676	0.0910519399490419	0.06274659467347878	0.3193974458785234	0.07705816035535089	0.05728709629555936
ISCA2	0.20786835707210702	0.19591522988442267	0.0007475580679777069	0.4928542856855336	0.3891334069442787	0.18334336253574096	0.0008230731082849676
BCOR	0.6192500811203294	0.7514159784263691	0.6169558097364024	0.43786478805177176	0.9439247218373319	0.6962841982933694	0.43678265319133636
ATXN2L	1.0225178948032614	1.0132772804043813	0.9501957161059931	0.7945532724217439	0.9877649667212747	0.8655165955950581	0.844143869766524
PIGU	0.6010748437006059	0.2600510451741598	0.28300200327257774	0.6389938812790088	0.051117705018017996	0.178699771858543	0.4807052145617232
PARS2	0.17165499596905237	0.18709539413353457	2.7786108257695827e-10	0.15024663023816076	0.31235712564020673	0.03635096460547561	0.09335777103268562
HSPH1	0.5866926993714124	0.2796461366310422	0.4785571584836521	1.0264552479947349	0.26116661831646204	0.7946703272217316	0.8675355869649586
SLC35A3	0.8515418798983005	5.663690179288136e-12	0.25711434627042945	0.4812270118203825	0.11910889167625899	0.4031190919086722	0.09291813040168534
TBC1D22A	0.4810228920304516	0.8096749064903186	0.6106319897387148	0.0781401586285552	0.5732308698343209	0.6186317413245532	0.43483854822722057
RNF4	0.20611812502115015	0.37371507892325956	0.3206580311538951	0.26315685536137623	0.03835335669959252	0.20424186282740178	0.17732498049317177
TDP1	0.4028705124705483	0.16462454752858866	0.4153157811130914	0.14246295028177358	0.24375626425833893	0.3809392387205495	0.4115475770510907
CDIPT	0.6605184304749129	0.9563535893719718	0.5143974474566589	0.7688422782636648	0.5382629207821564	0.13463312088250542	0.12963181195000473
PIGB	0.7117034208266907	0.18742523220068583	0.26937397715249795	0.2730964535897586	0.08586772998654742	0.4455897136001106	0.11945979407439264
SHARPIN	0.6125885354526287	1.195251220693443	0.5599239467997724	0.6823167610333245	0.9640453013814224	0.48565889398929984	0.7412301685033359
PQBP1	0.6020510966020266	0.8629760159440524	0.763172256238173	0.513480350094499	0.6382211867605044	0.31552607170839947	0.4472111869907664
R3HCC1L	0.5785311127767483	0.03917506381529097	0.2940336481677233	0.07599213536409319	0.4260987370656755	0.6886173849007249	0.35413454963897056
PRPF6	1.0495615517068906	0.9770019738823369	1.0306928552947099	0.7391127034435877	1.0074949856095718	0.7655056283393405	0.8022841459969245
CAND1	1.1956536339586572	0.42459682607227883	0.841881488669206	0.6527227172275677	0.560730637184351	0.7405478744191524	0.7941698237777439
KHNYN	4.661533567010323e-06	0.6271596914896592	0.3638931667348038	4.982959387176893e-05	0.8963601350022341	0.423989046246668	0.22298548639303026
MED19	0.14218532118895794	0.14012224066403212	0.11158580249336003	0.16178551999911217	0.07072024137755814	0.05503404543863936	0.09117391233860948
UNC50	1.0859136112720273	0.3705469243411684	0.6725458361618311	0.8536582145838929	0.26372172542426736	0.6217645292138357	0.4306184572164824
ZC3HAV1	0.8036231397769101	0.5294588120605239	0.6218898166260908	0.3836915286046801	0.44480663612132015	1.0731083229725933	0.6061576241394027
RAI14	1.047698886305314	0.001479582696690403	1.1024523376390536	0.2401142472464701	0.3894087250668024	0.30452310215176887	0.8389528220032725
PCGF1	0.2616566761064872	0.1720678535280675	0.09556243508842185	0.10881639336787023	0.15127446812379577	0.05446927045154689	0.09081288702713744
TMEM117	0.04950340647820087	2.302268573242174e-19	1.1563715596004177e-20	0.32812208897747797	0.1394459787850564	0.1783895941832177	0.12420843608907353
PIGW	0.16489942521735582	3.251233179153174e-16	5.4005844081720534e-12	0.18353925616226988	0.04374883384024687	0.09753773010631711	0.07912069764280345
TCEB2	0.5267455494326063	0.8507967187863701	0.30635743247740466	0.9718904638836279	0.4288098702031312	0.1865298827261668	0.4195732030968587
CHMP5	0.669643553159796	0.3184872597881784	0.6329204540418741	0.5490062281991185	0.07064052448607103	0.35144124937661964	0.25179120555155954
TSR2	0.39294616585070563	0.48825904916763146	0.4731593020300135	0.6931891133414075	0.2197986530203003	0.11768673627805082	0.00275592426063566
URB2	0.09225030188552724	0.16863327666579817	0.05746650293335911	0.14672321040757552	0.2903579202163937	0.1825145852246723	0.3013692322935188
LMNA	0.89592799976323	1.027042555415262	1.222776153109311	0.7418920066124767	0.9909377933228173	0.7441111015421447	0.850888736886582
PAN2	0.6051519361967875	0.5743981182557507	0.36268319486048595	2.6330587591124447e-10	0.9988767811371189	0.4124237305395009	0.249996620172902
DARS	1.3715740668536518	0.8122883376342652	1.1914013914356598	0.7327306996813259	0.7171498690608202	0.6681158669801873	0.7554455769515841
STARD7	0.8226199992871355	0.7102104515843664	0.22535157126838287	1.1849908991003246	0.5490601593224476	0.6563691486599212	0.24595766654658555
ZC3H18	0.5442320768966249	0.855691259893377	0.8281258169691423	0.43557479073809746	0.7786690455672864	0.5311089469055932	0.6088636883903172
KLHDC7B	1.5574418677981234e-21	0.20158701588155564	2.857923356504753e-21	0.07915494935366348	2.384767291377227e-21	0.32283032852085514	0.01912926954359073
TRNAU1AP	0.33655638754860195	0.43464270627795015	0.6784446464551533	9.050235815206163e-05	0.2860243096358029	0.12672483265131868	0.2982678605130553
RBSN	0.177879050259755	0.1660010896167401	0.3560664364428809	0.22007375917731056	0.6405224922278159	0.5465998852183401	0.24469548917832679
EIF2B5	0.782935650208659	0.763229127660199	0.6703708693035497	0.3292577693431855	0.9468778356316361	0.5958713278612401	0.6209469237933698
PRRC2C	1.1802172681534622	0.9061822161405089	1.0542630923768221	0.8037612433783174	0.9450234891480578	0.9133552613875546	0.8570677195336743
MYL6	1.1297835131235598	0.983106930759009	1.053511843392638	0.9311830629681719	0.9845813014325802	0.8826142199974185	0.8585930488026805
PDS5A	1.178814637043426	0.5348414698338748	0.9533500425505481	0.7170431588246164	0.7067840811785256	0.8539639670816734	0.6841324417872604
TUBB2A	8.675021245739964e-12	2.4425742202538274e-05	3.064847815125712e-07	1.1487030443017638	0.5264650211730093	0.11059615996498134	0.952692938771942
SMC5	0.6093256046286544	0.02582019420254246	0.873583124388892	0.016019825163249932	0.673428479490208	0.6265406853039608	0.46060189923947986
CEBPG	0.6932058774522077	0.0427045230458197	0.024819920454041442	0.8045363285964456	0.23558166627126273	0.665323331982386	0.3452156798365122
GAS2L2	0.030637025158967046	0.023782990491124978	0.010408011114626938	0.02908003283906633	0.02336502692709187	0.04474852755019114	0.023523894212970145
LSM11	0.0726782832555972	0.08322680335882746	0.0664444396842244	0.0456911723000122	0.1302947528853246	0.009138482994552775	0.07047169961221952
ORC3	0.632912638549974	9.459557499128761e-08	0.3816783125073785	0.10896478959700488	0.2700275334804259	0.27804102048056717	0.25502256677456037
SRP72	1.1323225868238709	0.32135748978881246	0.8220355453483849	0.7398799902616446	0.3062964194683254	0.6654112658876706	0.6294056746851786
TOR2A	0.0030387271287711792	0.19415556787546603	0.002130650790480047	0.10142425870533192	0.14872263191532767	0.1142460594177713	0.032218515275272086
MRPL50	0.3849171224977035	4.24938723120991e-17	0.17858545996087455	0.4496349273825477	0.17128132394783066	0.21039869659502922	1.0313463016902597e-13
MINOS1	0.03174578951160358	0.03539613408384478	0.05210576038947647	0.027883797613914324	0.048015916158032065	0.028566685119815357	0.014116333437174656
GLP1R	0.07529978749180992	2.8971815751556726e-07	5.554933482170736e-16	1.8213739543720876e-12	0.08474843462399106	0.017842317964123697	0.06324845234172034
TFRC	0.9791819645910715	0.7512450976259935	1.0708227905617338	0.9206837485502054	0.22125433441414227	0.8187847103182209	0.9047878509201853
INPP5K	0.3060982729712243	0.5558465820455071	0.47407058525062473	0.048529350130163545	0.5848897865860295	0.2934566564067999	0.04977855810944951
FAM50A	0.33654830664757823	0.8511508242061336	0.7617512588425212	0.4638455563115066	0.5497651356949032	0.2703299973775297	0.7473459966124789
FBXL18	5.921406743799486e-06	0.19283933235342882	5.3913017397837935e-06	0.06693315074727062	0.2502245167811793	0.07426770720235996	0.13535326266310407
PSENEN	1.1330546184327368	0.947349227946006	0.8756924682072726	1.0252749791407676	0.7042229172190692	0.8660855922575339	0.7627862039214561
SMARCB1	1.0022157815286943	0.9936347020817566	1.0126320542044709	0.8155205432027645	1.001584676220183	0.7570691842420758	0.7782406677273432
USP18	0.17750821116669244	0.47498090250170777	0.02046442400989914	0.08511323926646115	0.00044346316736085023	0.3572977324639886	0.24207933235485263
FECH	0.3721768820985601	0.1716747027322153	4.544437519124976e-05	0.6172727103219106	0.5736801756265832	0.3390372087310348	8.349209818417987e-09
VTI1B	0.25092500760913067	0.045424997415500254	0.07940763318382583	0.34633082122772796	0.2796679737168998	0.19850798145418697	1.2795544353962318e-08
SDHA	1.0764166726383524	1.080597752859151	0.977263064022832	0.8173812268636675	1.0052731852425516	0.6854179356677749	0.672593384741979
DDI2	0.10089220064727358	0.15379076273618306	0.08435729324315976	0.10384937487526956	0.2018097671599667	0.12315915392863752	0.004105394081797133
TUBGCP4	0.556499073285108	0.24727251337563189	0.21066044221497943	0.24255621549532735	0.5915825529545836	0.32959288531285075	0.21983397378549335
CLUH	0.6401583023991638	1.2767005073782476	0.14278785727161564	0.6491764396859412	1.391845420124298	0.2806515592644861	0.4086407078435942
EID2	0.16177630663645276	0.17194126376203134	0.10716480569079313	0.34166183965701646	0.21535151179405226	0.17345548648232342	0.043635876736231906
COX4I1	1.1391973855886315	1.0083994878972284	1.003164310674375	0.9557855583762477	1.0041475282128725	0.8775665451948026	0.8453730966340351
PRPF40A	0.7812835543083325	0.21158389006015685	0.6944767785534183	0.40581466662082216	0.18271072296952437	0.4606088330692489	0.6352514276828567
RPN2	1.1453875755109106	0.9992329495912846	1.0205290725131702	0.936395275907381	0.9263328319462518	0.8782538782191335	0.8719938955873497
MDH2	0.7443518290816428	1.1059016779057553	0.4345007880885058	1.1429812630688603	0.35133959208142074	0.10700554448269271	0.6594217738779534
EWSR1	1.0797404837335254	0.9326181893066987	1.0321246053820163	0.7983744856976395	1.0244938172083924	0.9028446232549411	0.8273386713952616
KEAP1	0.6930502644914225	1.1389770747611605	0.5300105884963179	0.5655873393368089	0.9332813206886229	0.5009069093897444	0.6037461408379454
GPATCH8	0.846671928015936	0.4298305045025259	0.8298491675841553	0.2846995140937965	0.9454317539130322	0.7152203706489325	0.5863798009221732
WDR7	0.5888377452594291	0.22640006755870595	0.5031068315340952	0.19324189929901356	0.7476824371694923	0.8930267846394546	0.1852797382704936
RPIA	0.42721519866836416	0.23222368344181282	0.32935408175618697	0.4968726609005655	0.40142191534967386	0.4611949310379349	0.41382796471440897
OCRL	0.9143873666783559	0.3185854908614114	0.45223783925741595	0.9037796777430313	0.5372681035266224	0.4996953631904835	0.5604677798499886
SEH1L	0.6624976285841001	0.18357380941246218	0.5297305534604121	0.5631544367765046	0.249494176426444	0.1425715205041353	0.3167791195781671
AZI2	0.2830240435866212	3.586894308760157e-10	0.4165832066198336	0.3702426084128891	0.11189945009783447	0.4244522753330347	0.1171874036802909
PIGS	0.48461501094460685	0.7934180861874642	0.3316197086737424	0.5715612191417546	0.46256727725346647	0.16109830017920465	0.2721675479055107
PGLYRP1	0.00996974908102473	0.025751094540545007	5.9891676651423124e-09	0.03431391712485278	0.03961671733207058	0.028836354634121795	0.0026830753639119805
PISD	0.14964376905641807	0.8656090611601965	0.2762008861532237	0.20207095355203383	0.8241637344566006	0.27592655211934736	0.22340969468521577
HDAC1	0.8549418238807147	0.7083922403041706	1.0285696862493385	0.43127730428656874	0.7331764770864155	0.8122281397260478	0.7547958705197132
NADK	3.801506666721948e-05	0.9459196292300526	0.1820388585644852	0.450382558366213	0.580997536896547	0.6443993200326044	0.2877346913249606
METTL3	0.5853427142779092	0.4597330239446559	0.9079924625744125	0.08776165144662026	1.2321062633047521	0.7627391648334396	0.6098359295728922
LSM10	0.17330003103081898	0.7798438169847972	0.03350362423275054	0.7080727414604281	0.30310740473236475	0.644670859296071	0.3235264894606643
MTA1	0.3039893398280778	0.6679396867262485	0.8081686767133883	0.1332969875483202	1.4081433540649162	0.5067003639322214	0.6877459174039853
METAP1	0.2613653366934952	0.06259064259219412	0.26894883372326567	0.2137005008962095	0.09469869832113566	0.13177473231189432	0.09772406791373835
DPH7	2.784537526086381e-13	0.2226732875257414	0.12399065233393823	2.4222545655383594e-11	0.6306070122597452	0.3152524887684872	0.23898409938962795
GNL2	0.7182052377553028	0.6042855502914477	0.9184039574151344	0.4377296450619823	0.2662125076605742	0.33264841889467206	0.7858247379728891
COPA	1.0477547387893966	0.790528850937621	1.0573305112078364	0.6995136296975025	0.7775799905857983	0.7014219187214601	0.8413158052265778
PUM1	0.8886319817158909	0.7631788899409088	1.0506768760789478	0.48718272315318867	0.859142261843556	0.665354491759516	0.6078235594723433
PDCD6IP	0.7423585537429825	0.4290728521536189	0.7887408836397016	0.67544818024852	0.6925055414323272	0.8893360674928846	0.6311106529173285
CALHM1	0.022105223283344036	0.009593591858504436	0.0004949276433901728	0.02869904068940954	0.02885036337110945	0.010976270078018989	0.023027106199360693
RBMS1	0.4603311580251927	0.1713156936932214	1.2916650528289775	0.3032769614262119	0.3344354205301711	0.5395199294106593	0.5566699436343113
COA7	0.11607776026485592	0.13121133884132435	2.4483121929190384e-07	0.28497495353090857	0.1749316834042824	0.05904682580844507	0.11312019806873694
MRPL15	0.6590898570162005	0.3735635170988364	4.696650851927493e-05	1.104072564167508	0.11896534442761006	0.10939710013724144	0.47301000988710856
BRAT1	0.17293624812261946	1.1386870422717623	0.5068957902033293	0.22251674938411123	1.056709377176536	0.2875260387636921	0.6350383259949676
SACM1L	0.7876916267573569	0.08925516227715849	0.5523913425553916	0.9412135659624955	0.2990107659262728	0.982873945885787	0.2850362100362012
SLC25A22	0.01391192507042156	0.8400198202316689	1.0597591412322965e-13	0.43185696965818093	0.36500679680043724	0.43487126254838104	0.6117088282033443
ATMIN	1.009884169629978	0.3192808870479276	0.2569627324209882	0.8697503507615032	0.5535126793576606	0.6166185936202108	0.2630181295556777
TBX1	1.4922320751175233e-21	2.548817371689414e-15	0.10073135380072847	0.00013742239777326585	0.19782719292740616	0.2769603449567932	0.08150223969452892
ILK	1.021770184688047	0.9245882745054198	1.171815905510195	0.6777561867325022	0.980512545143599	0.7769149151048185	0.7592226860943139
LIPT1	0.38738963199566817	6.834909859259761e-06	0.019751305460469527	0.0922086067755051	0.2509333761561127	0.2650643842653455	0.05206293111580301
ATP1B3	0.3932343656299829	0.6815375960306953	1.1503060946600778	0.9155435818575292	0.15531057870585274	0.3582167544336182	0.5866255447285333
DPH6	0.14428911338584938	0.015310749039333967	0.05439678396622982	0.08308788468453328	0.15384360541769337	0.0641443657981709	0.00011642742485312785
AHCY	1.0122012270945564	0.8888898463101317	0.4728924094622264	1.0042224733231149	0.7563744964095971	0.17601152978310564	0.7261763793739643
VMP1	1.0268190308894216	0.8368916575029026	1.5418210479026004	0.5359765257166978	0.3668832939814297	0.6271099859626255	0.8998434044000695
TMEM259	0.7084118431052033	1.1966751514166616	0.8349144784214101	0.49142418450527664	1.1890210739447344	0.7877034041107689	0.7363740077966623
PPP2R4	0.7561936998694242	1.069397250172459	0.785461417361823	0.6537384939863197	0.7851903534796096	0.5187968844391713	0.658951700361282
TSC1	0.7216899074506217	0.2919135004886232	0.536052915522455	0.1948823868491189	1.3543494645459542	0.7186740880075232	0.3128219438792692
COG4	0.7883218600329271	0.8662948627154392	0.6462851778445561	0.43372543412374526	1.1196108950137797	0.7338415540397576	0.6924044522248981
URM1	0.05373810560925769	0.1352767014113207	0.07440866946668458	0.11508460703348372	0.1025975287744871	0.013428815937050585	0.025109502389875377
LIPT2	0.09981219921319218	0.1419289056933383	7.588542742942828e-10	0.06629139378500015	0.15910961270350973	0.014014622658460894	0.0011142465534768997
NOA1	0.6307419069714513	0.7311578292812058	0.4791654703817643	0.553282509564244	0.7341476474916575	0.38848343786249606	0.43044206157752635
POLD1	0.16034420814913508	0.9039015138949781	0.3934231437783546	0.0069599066080277975	0.6995464116047218	0.4278496514235868	0.995640040164158
MTX1	0.22863793014376377	0.4406550248154651	0.0533046156238807	0.3343048403551904	0.16857756490358203	0.018759201795170943	0.16195753167526344
ATPAF2	0.33621285780779825	0.5607256970933858	0.2717936299704271	0.4255129895422006	0.6219839233922589	0.3019760288885845	0.11666576335177713
DAP	1.0032764966182173	0.5816027732399685	0.709641917768917	1.0499800365574128	0.5971635669210779	0.560372717650555	0.5602037523246949
TERT	0.00027186471086944694	1.6733833688514107e-09	3.5678028661277646e-21	4.6516699393130645e-21	0.20359295550479983	1.0014980531433602e-06	0.16740297435296048
PCNP	0.8688785157435095	0.12130770802541056	0.8166803932208171	0.4700004106950735	0.026822876184272964	0.2751970247325413	0.26760165025199756
YAP1	1.07838836184596	0.4593684494538084	1.2738917634236508	0.7138113558308126	0.711366797564146	0.5347401005182567	0.6290125187410847
CDC20	0.0013559181209586305	0.09593405849299003	0.03737678914163025	0.06863069191854833	2.168461698859798e-18	0.00024332376438764445	0.6423730268232665
THTPA	6.273768114453689e-06	0.29157633796121624	0.08581579922115261	0.07348465148569465	0.525893218005535	0.1571586233637759	0.0299655489923472
RPS28	0.36933986762900406	0.6728472697808655	0.3961570023197799	0.29939723360178944	0.5610088849436943	0.07375153530810732	0.27423182686739
DOLK	0.03666329115590011	0.44890377109081797	2.4403613178435276e-06	0.5517077315018253	0.5989813881636566	0.3076845793137226	0.12169057259176644
C1QL2	0.022813367955296916	0.015619939714666858	0.004368254126226044	0.0309795434483909	0.022747549277596646	0.010315204926802234	0.012652373200259207
B4GALT5	1.2317711350553098	0.9701703644992694	0.9540779795567054	0.8592279134878847	0.6832716367604732	0.7741116299677058	0.7501849512782575
VRK1	0.6839445007035672	2.4971082112832343e-06	0.7535412692879432	0.5390210004193134	0.12100783632747035	0.6469272256638579	0.5740097548080676
GFM1	1.0819699846077617	0.3544977372073082	0.44950218265387676	1.084975274251588	0.5432230947769002	0.7613802762310272	0.5269674596494169
SIRT7	0.030531355970185275	0.7989068140914171	0.09241235284217557	1.0031685860060624e-08	0.7911952243874321	0.5040398618325304	0.6019717704532247
IL18RAP	0.018179135370477283	0.13549036201401812	0.24261846596899503	9.828042039649392e-06	0.06917988054446739	0.2686865913225594	2.7465599279685236e-15
RAD51D	0.4425239448799626	0.2799103992682945	0.21966926005972845	0.08160185425927169	0.5579261746425377	0.4819272254879338	0.5107019339809188
PPP2R1A	1.0860470496716388	1.0145406330528783	1.014873877683067	0.9244384559358599	0.9991300026772468	0.8204484293837646	0.819622828894076
PHF23	0.4546093624600322	0.7531912578618608	0.4015522928038444	0.5203653057475932	0.7234318155772312	0.5339769167339582	0.565869994886565
TPSG1	0.027965600516675543	0.5951397482040561	2.960470189281261e-15	1.9293153653195832e-20	2.0863195268249434e-21	0.238817652194594	1.2696515546123721e-18
BABAM1	0.786188732239519	0.9748331778275778	0.7789574669385725	0.7323434262443996	0.8464442730010558	0.5427852104768645	0.6783291734191284
KLF3	0.4991743148761112	0.4542782220203909	0.46202362211103576	0.5558759564441199	0.5883001207559919	0.6227868215042893	0.2459667178171554
NIPA2	0.7060526979606792	0.24847222088608278	0.07261825351053904	0.9437947499582522	0.0676527478980185	0.7897942137893438	0.3532227094665321
AURKB	0.029532612238654058	0.12932115767043623	0.10672959489784406	0.002333737026555938	9.506478761818865e-18	0.12272899392099984	0.9847411014562942
PSEN1	0.8635628586924068	0.2070659046715478	0.5342729057680746	0.8968961719971	0.49790695069758345	0.7703282733571044	0.276741603981629
RMND5A	0.5512383543822693	1.7840270884141886e-12	0.10170040209471688	0.5516731261664446	0.4299120367946806	0.2831652885692309	1.2712737470406229e-12
WWTR1	1.245424061158726	0.7854412895216318	1.4287897524127051	0.4888685909218042	0.6541850504312657	0.5963547695770688	0.7185947344469444
NFRKB	0.26219998949247464	0.40220784503157464	0.22392850209385867	4.665287134041439e-09	0.8245374168689902	0.3213920078992864	0.24961865158412658
CBR3	0.07227983117536495	0.16045692617033488	0.20365569301383035	0.07834385016823983	0.04602157748566543	0.09827911326415645	0.158554600323613
EFNB1	0.3863354352368818	0.8239943433154684	1.0830378239449407	0.24434755985609027	0.7709157496512135	0.2464419262338848	0.5099385973138764
RAB35	0.5715146178539559	0.9203178356192847	0.7773822173136727	0.5980252530751217	0.41805333243904735	0.6678862938143986	0.6538301156937784
PIK3C3	1.1351200597668027	0.27687256056422166	1.0227810940188793	0.40308785558029353	0.7742477481027258	0.6925065589238886	0.4478768480224702
ASNA1	0.8251795008071802	1.1103808154695645	0.6438342654307211	0.9366209230225493	0.6430858909155782	0.40525556397570417	0.5239682376794775
WDR45	0.2877442339670651	0.7937640595353304	0.32087720284151494	0.2307256275982408	0.7345294951055761	0.4092670769412734	0.19669243630090913
PPP1R14A	3.8048911543867736e-21	0.1263285267357041	1.6922949984421116	0.3420228406548152	0.4497209877118214	0.010819993667338284	4.935235672033927e-21
PPP1R2	0.5073462748766242	0.00022203476289478155	0.6847997782247023	0.5349984041614398	2.150198811144259e-14	0.2896644419228437	0.2049096449458057
SERBP1	0.9107176386102818	0.5454121761633499	1.194602447210088	0.7009655035433591	0.08639922616811746	0.17669150361307717	0.6714209358450537
SLC4A7	1.038241004776326	0.5746889852381442	1.3418356749394513	0.35105113695568835	0.20541062940040947	0.8690288815204477	0.5618708375555529
PAX3	0.009285437676149423	3.1562056204724936e-21	5.076064155774378e-21	0.02592547048777598	0.0585145726185007	0.0028094857341398084	0.0756527529722987
DIS3	0.8060456769740916	0.07733928075631666	0.6842143820225842	0.23111843464930729	0.4000191361846241	0.48075383844408603	0.31159938971425627
PRRC2A	0.29052355953648834	0.7156979462071972	0.5132959991050917	0.39817364119519927	0.8170821909650589	0.31118724333345255	0.5783414883706546
ATP13A1	0.5320359703821861	1.0948695587657677	0.5852952422118503	0.4035233415761361	1.0582482643736153	0.7077257484787451	0.7845760823085601
PIGX	0.4813410047095859	0.05686179225825012	0.10727714309733276	0.4106313425490278	0.018455304201548204	0.1047671910860843	0.10365091012927924
COL6A6	1.1517329249729565e-20	0.00035555110518587174	1.1704745266238848e-10	4.2798341543803235e-08	0.05664492098276498	0.33842536160523634	8.821906872896108e-21
CDS2	0.4123008185742829	0.23319884165299531	0.2068956257465787	0.5424321979504512	0.3974703784868254	0.2810046873566942	0.0021804458618701218
PRRC2B	0.83259377410499	0.9732221346273465	1.0174642958818945	0.590874973312375	1.1654644935919378	0.7908075466773508	0.7182244454553726
PIAS1	0.9023515679179698	0.36296306952303	0.7504885689923735	0.532631361161752	0.37969766503482544	0.8383233924692	0.2605419834257565
EXOSC5	0.37031997026097246	0.9348503756967712	0.2499074872540688	0.10348894240922461	0.36402083968331367	1.6377244431548354e-20	0.38104834592280434
SLC25A29	2.0649395914658772e-16	0.27856704550582134	0.11103668120745265	0.2505087916283696	0.9846620039469521	0.31814755894690355	0.04657428069345257
RNF114	1.0759872796134964	0.822149687390205	0.5866018103709341	0.8729230586419424	0.5132705609368041	0.8305333546159258	0.5317680375024759
RPE	0.3893051829389397	0.1423805856184354	0.25705910066342297	0.22283238639343736	0.2771492791044129	0.3358230033192361	0.17275198183252097
UXT	0.9080274128224805	0.8222737070977777	0.7988257962037928	0.8787727943715088	0.43478256644918784	0.46102223909232976	0.5431371732301785
