	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
PPP4C	0.7684962834510107	0.7754496494437115	0.735746914782353	0.9367022684616487	0.9170307465467451	0.8762531844003202	0.8400110910061804	0.923865871343131	0.756923505553287	1.1598307244018489
RTTN	1.040623820913529	0.33828069324518534	0.9864143155574039	0.36317331563293276	0.5373224668578761	0.07062973056940333	1.2477691405558978e-05	0.7078779362628637	0.17813119982656966	0.15239908923936657
IARS	0.8007527956978088	0.9911934422387207	1.041478420125581	0.6965130706556631	1.0534712234820658	0.9131107436122804	0.6382669268314183	0.7030318137886971	0.6216517628866767	0.7663593903293278
GNB1L	0.04138965262085919	0.05276553124697868	0.012817646679418279	0.052031429009060264	0.005120289974003419	0.044094963473504896	0.03420810699402872	0.09801708018705785	0.04566200197644953	0.05120360477064193
MRPS34	0.2636631724539526	0.6205479513335079	0.5407592737812822	0.687364786881289	0.5197668342434197	0.5543992561780048	1.1119626664017686	0.7717621722612101	0.7200400428358605	1.440243569198366
CPSF1	1.2256963930480538	0.6145770479533964	0.0453945249670083	0.5015444144465989	0.29495732158191806	0.45386983557611177	0.16861970569962945	1.0931274090151062	0.7296188359028603	0.560576816733193
EXOSC2	0.22973390913679387	0.2844678588096926	0.3588587662213488	0.1540380524666857	0.003032167301929933	0.19254804681122298	1.0067003910931158e-05	0.27635269796612083	0.1267544461098737	0.2948569295140373
EMC4	0.6422156049498615	0.6594257434678181	1.0034676828890714	0.7790698971039002	1.1190762505451157	0.96021868581318	0.6775684737750175	0.7978677924659706	0.5304925653963396	1.1188362739020805
TMEM165	0.8971397769310406	0.8634725453662542	0.9242087857039237	0.9663545863912603	1.0079764042804216	1.2392579020453744	0.7769695065675081	0.5290741183630022	0.756092343496046	0.9320261147528649
VPS25	0.1556063581234059	0.5589369227292361	0.21153111800558483	0.2934783054542231	0.5282090150291927	0.44412271066797127	0.7144759918062795	0.43598320155489156	0.2714594912019657	0.9444664426382735
RBBP4	0.20045079317854142	0.1870547149823143	0.6165504243426893	0.18462472887188328	0.47209294370249105	0.24506938148018334	0.23664577278982832	3.140120084511912e-05	0.11149096393542278	0.1924687967337877
MRPL38	0.4517012289089264	0.4941064035567146	0.5154466046418534	0.592006129377279	0.39807120022327724	0.46529463590733056	1.0034289655599336	1.0983603811601217	0.5906014589430627	0.9987538991663378
ETNK1	0.3439443250957496	0.14780549581201202	0.10952377938180469	0.31337524742461786	0.4633190384489714	0.19158744540699157	0.3497682419832855	0.3009363717909586	0.2737475187689446	0.22692384004162802
CCZ1	0.49180663893131454	0.7582961243683061	1.1000930233872064	0.46793579604882607	1.0766743908522973	0.8228443076129162	0.5840962685410942	0.2896808389134568	0.23898035224339864	0.5332687621583082
TIMM50	0.0861548955273634	0.42455037221813785	0.2116511874154461	0.243744148627486	0.5167433503205835	0.41450520704939214	0.7509974616572085	0.5999375172456918	0.27986051610417345	0.6823677329375312
NMNAT1	0.10938027785368905	1.8608133492469044e-05	0.34179855790528096	0.1374295467723351	0.22342038178769424	0.14954022156547553	0.21484296602000197	0.3336937976014352	0.14370381438995383	0.1458109521148508
ADAR	1.0675142506383446	0.8406263376297969	1.1049009442748432	1.0200266482442124	1.0239696695544056	0.9349177427705242	0.7367713381535116	0.9088585897855547	0.7857582380166551	1.0423533131645581
SMC6	0.9015883256348391	0.756285535687032	0.9720351162963536	0.20865588362316115	0.6772566571048058	0.22329572479384346	9.05335342546053e-08	0.2819710855946982	0.12646542741500683	0.051088150241292894
PPCS	0.11663567982285189	0.09061872283150303	0.09429113303712171	0.5179720141953787	0.7162917826411651	0.18840607741586576	0.6035192463496005	0.5712864659303502	0.6044194563692886	0.6028159420397647
WNT3	0.04562609969737138	0.22079124477180145	0.026062802473074246	4.124086278811745e-21	0.1544936574627555	2.0072512986523404e-10	0.20992212199545282	0.22535638305159625	0.21453184190973656	0.0018802373349494977
ACACA	0.8151044063707407	0.8342194808675044	0.4434183652195067	0.2346671036566317	1.044234160466655	0.5164426507372456	0.7362035926923658	0.7719408346603428	0.3855943928823467	0.04420266621990797
SOD2	1.0453394489188879	0.8835569336306092	1.1480564482764575	0.980500298682733	1.0813230091891817	1.036647443884277	0.8604301749667288	0.942435503542345	0.7935424577430631	1.154414563558831
NARS2	0.6432882004691289	0.22155591867299945	0.746606930471678	0.10903970480407747	0.6127384308671071	0.31380989047825	0.43377433591187164	0.7217207544612793	0.12227366759506232	0.3307609266766873
COX7C	1.005272261246756	0.8637774332820275	1.1687587367187102	0.943755014410379	1.1733429021425679	1.0503984454958144	0.8424211785830177	0.884029827918061	0.7274529632698438	1.1462361923443627
ATG5	0.26969119450604195	0.296396396619519	0.5783503693593705	0.2857660657305144	0.4687394488504731	0.2785892409077769	0.1847621207873826	0.1672379573090016	0.013589781654361092	0.01036253524965749
ATG9A	0.6239194900981914	0.2989235153820349	0.3428613043674057	0.5796970699105819	0.7844597385861739	0.6083970334263636	0.7211209822153682	0.927863627994434	0.7230031794914108	0.66031604416103
CD274	4.612359101871801e-19	0.22411410964540388	0.1662279291260755	0.7634891072585791	0.0948726552894638	0.0005418399996234638	0.09777888296599445	0.019712229092086843	3.354705377722146e-08	3.548376747641207e-21
HIRA	0.6064051838709652	0.2992973186013034	0.44057980343317854	0.6143510165766112	0.3864003551389285	0.33221413004506245	0.4694236142934843	0.9833425711830434	0.7318624043275339	0.5269649699784025
MRPS9	0.15864487625380272	0.29539467528751134	0.8272372834983978	0.10692457080617798	0.298803028190679	0.21860701116652564	0.5026433712087106	0.435322045243856	1.0115612263673657e-06	0.4020393351241652
MAP2K3	0.834495435052499	0.49712421060140777	0.6517736898662836	1.1276838581407564	0.4658541147967953	1.014396799954524	0.6887078945388986	0.9421594481823014	0.9019372978382821	1.127964295361135
WIPI2	0.2974951632060744	0.2965739459644693	0.23194767796365778	0.4533629647139147	0.5149887284077654	0.42714890146598333	0.7208335881072003	0.7593355299984206	0.40813196158394843	0.6448826509446492
VPS18	0.21018852922432316	0.03117236334101803	3.2297580305366876e-05	0.6848645440529637	0.46300882519739317	0.48148826859805005	0.6840645051268092	1.0751947863020408	0.5529546713748895	0.4946130725380685
HM13	0.28648681459125525	0.8779884993789085	0.001151298565240618	0.7209366455462397	1.0449568983933262	0.5881115701842149	0.6468329439685954	0.1623947805397466	0.6593045412202104	1.0724274871787496
PEX3	0.33908605766677385	0.32384481670711424	1.1488416300286186	0.27908875018358464	0.6104607551941097	0.44124757872297976	0.3658664962433729	0.2028382348500813	0.18835228922378236	0.3964799350512958
LRP10	0.6794466913682666	0.30665642819140615	0.14938473417495646	0.9247103989795818	0.6769121390746092	1.118347105731161	0.85705219505277	0.9763682925044364	0.6920408169045746	1.099001159654895
USP9X	1.0377730764147368	0.8115140584259588	1.1394292463102953	0.9093156699656739	1.1929346453507381	0.99986056553866	0.7585533929149845	0.8531383362131262	0.6917575280500123	0.973612615118007
NDUFA11	0.3591936115473919	0.365175705162201	0.3932855525799811	0.642346428877594	0.788622864809179	0.9109885022602756	0.9379324351888625	1.0120535460826605	0.5143775525130975	1.1751480504398033
NDUFB8	0.9101939414317209	0.7153006096583262	1.1743203191451197	0.9096724039857008	0.8695955396695022	1.0053280653074324	0.8856423783932649	0.9436779269700104	0.6405421773044533	1.0363020369411486
FURIN	1.000818462361622	0.6771036578322498	0.7668892320995309	0.9416757429724016	0.8138947491678477	1.0662959677252934	0.7708533043636738	1.0634842652152847	0.8352352842726469	1.0699721766875019
PCED1B	0.5943908511353947	0.33446498578751693	0.043995518495884366	1.8932975200705287	0.20031949544389546	0.4473287895368222	0.10839057752954774	0.0003309976389102568	0.6332055324716647	0.21259381712442493
PRPF39	1.2581441320572786	0.5822193606144107	1.0053453377677484	0.3317324156086386	0.5549900527852695	0.4040873918423752	0.004673084486753105	0.40909345944930914	0.323775354396935	0.08789694815092405
SHFM1	0.9100794608612065	0.951107091963233	1.1666382067557202	0.9088785389036399	1.1066523824122974	1.0861861775812343	0.837558231452978	0.6850282690510036	0.6795958625446135	1.1531640844451148
IRF1	1.0154486270025491	0.7385268735646608	0.7648564755353313	2.0166592563355503	0.2502324812492435	0.3302683692066343	0.29253598062535097	0.2649454078999013	1.0137576948228733	1.01419825360941
SMG7	0.9209462133028562	0.6989377650681861	1.19213666693565	0.6284490374030229	0.9485399288170538	0.5255048377963549	0.43500329389261516	0.5896383899510825	0.4755749328565281	0.851880670185416
PTPN11	0.4848881897779403	0.6432960983302236	1.033772092492171	0.40163483196019517	1.398438698321018	0.9266239331167814	0.7930578231733731	0.4172246589590034	0.30731594729592465	0.5579126351285802
CCNE1	5.584639682765794e-12	0.417850823528253	0.020391037788631043	0.10280491453525323	0.17518172115810032	0.040159412651631	0.22772247493676354	0.13026694128183178	0.054327354424591495	2.916310128746585e-14
MED14	1.0146992714273984	0.7319678243996575	0.969034966230135	0.5468617205528864	1.2212110759435582	0.6713436376235243	0.3075783939735612	0.493911174376592	0.47304183927339843	0.6736467615288253
MTA2	0.9745139046008533	0.7305907754417386	0.7127082665526732	1.0912687048646665	0.6667026839954816	1.0238479635339925	0.682800988545564	0.8402639320031015	0.7424955338781258	0.8825060042924867
MED26	0.2321400643609072	0.06337911494783147	7.948375030389064e-08	0.2694020358654914	1.283961700538746e-12	0.26502743687131947	0.1673234480308234	0.3731459553649779	0.2742493623289053	0.24561365858146078
NDUFB11	0.275002176221234	0.54841090596454	0.6297593451241962	0.6223179765383298	0.6738756292691422	0.8915578488049843	1.0147104440584929	0.9981219335735136	0.5842392385489446	1.1586825517570158
ZNRD1	2.854385916729558e-09	0.03679019685252864	0.0906387516666879	0.04533151820110343	0.07183817762145066	0.07100781081400544	0.032487457380773264	0.07445980856771141	0.011729498113515185	0.08650810986088843
UBE2G1	4.521155115510749e-07	0.05250162856012154	0.19795476586470687	0.15678889527257062	0.09633568717998148	0.18364010364959815	0.20843941615205208	0.11907572474151958	0.049232997368856155	0.09481989452575258
INO80	0.8198978118611816	0.3657400746031981	0.8776558288118725	0.4889861219010083	0.48382366404124444	0.29872600095011786	0.15412423517074275	0.40969484283521124	0.40569600424856045	0.3558569188641004
MED20	0.14771972704573275	0.0822452127812097	0.1122180988951923	0.03667230952957812	0.11399783540404128	0.058234471603915004	0.12127472018214754	0.2772622797589222	0.06091701484230446	0.07084062629819386
CCNC	0.1373463290772548	0.29665465689582005	1.1927461032545448	0.34316464944947067	0.49804999412721046	0.5292086651497062	0.5966699549073091	0.33617952762443787	0.011786421859680136	0.13528559057236023
USP7	0.8597094152300431	0.6980687457508536	1.291495552981169	0.8369955560818193	0.8637116796913165	0.9368206253693997	0.712934614862702	0.5852104196290926	0.4654538224328056	0.643443893730636
KCMF1	0.09308973522119188	0.3215510686359334	0.20787520455048747	0.21286776745989147	0.471054069730226	0.3094149781019006	0.31035032066857887	0.08209636769279784	0.1956669892098992	0.2711599439686073
DSCC1	0.07313393803812232	0.2844760262697246	0.1654809273622255	2.4063864788146824e-05	0.11612613699862298	0.05753965795608536	0.028256992495265438	0.044377161910175426	4.5997438278277985e-09	0.030844009353945122
CHAF1A	0.643253954509394	1.21333519700477	0.29020604765527985	0.40434751419312975	0.0015581167334732323	0.025953538088679402	0.2027648199101013	0.5907082695280294	0.5123866606749656	0.3961266866080818
LEMD2	0.6234505321203739	0.410512011500874	0.17107239821528045	0.588810221218316	7.7207679495284e-05	0.4893346328694873	0.352749170624084	0.7758541375424897	0.5478513481546105	0.896885334954343
RPAP2	0.5701815386212019	0.3512649339307128	0.8530067110910281	0.238808459079535	0.4957544074714908	0.31291959862933505	0.00020448404411477114	0.06185908677793273	0.1963132823823558	0.07348661661218306
HNRNPAB	0.5365008696039587	0.9655329549905968	0.7265741418304926	0.8060227436778045	0.9038141517042642	1.0858763945895404	0.813829068017519	0.5184298077454732	0.7591884608450526	1.0495939443036555
CDK8	0.38988041275872304	0.3035931190759704	0.8327704015425572	0.14346262894431744	0.4281996057711313	0.5262375892642978	0.4095309432435024	0.41578073682750366	0.04781508333681071	0.0007303504115936966
FBXO28	0.12396270760686072	0.14912917598044986	0.24310387604468575	0.10541003738764304	0.25256643920581967	0.11515871703083842	0.1208412440217835	0.07762654992755616	0.2004653178199061	0.26442886621850514
PARP9	0.5182222666547555	0.39425889828613314	0.4297112134093647	1.211241826236156	0.4798865146987086	0.16148389677880715	0.14513232917167276	0.026467647671957684	0.733173499777907	0.26011448356340133
ZC3H3	1.0621896431795739	0.6348892199468769	0.2836366529418046	0.7383460937417866	0.4437463555602593	0.5784280259659017	0.584995238377913	1.0052021453419022	1.0297167629789055	0.8665769982735556
DPH5	0.0705834127144461	0.28223946170822833	0.5257328224695211	0.05259552876724469	0.30051736385016226	0.1357436588002079	0.22879814068982382	0.1247941605122163	0.04771427091393364	0.16791380653928753
ORC5	0.203703119157446	0.3583501178199976	0.4528115692898731	0.036284273549370416	0.6860161131298542	0.1791760113268606	0.20273743294063584	0.14972988193999767	0.020824652081044344	0.004306004559482408
ELAVL1	0.13967372896244337	0.32526765642531064	0.2651765414907173	0.3251537301018843	0.24208252587546839	0.4565209627387305	0.5416650387684204	0.32306135139313097	0.25234261057372437	0.5432219779178332
CCDC115	0.11949398681867061	5.128188144423951e-05	0.052278804118300735	0.15829211088348913	0.0007888163754159259	0.1267190803975969	0.16536489325874412	0.231606900124953	0.14984000738905562	0.4953026276162121
SLTM	1.0408303635565699	0.7243865252557983	1.3068089144716581	0.8448486099401251	0.48773938623405366	0.7127542148132432	0.6593011797371655	0.5728960793816901	0.6734668171108479	0.7651667979088771
CHP1	0.26964811088310575	0.20354986777360914	1.07425903668288	0.7071517658173639	1.3307328889176904	1.0129677931921104	1.2322982544150287	0.822089085448818	0.44454462262391387	0.7218216285433962
DCP1A	0.1314575144359139	0.04685894588374963	0.11389490823793513	0.10863956165135066	0.04634798374659997	0.12515399171705277	0.08124251586474374	0.1221086873322415	0.06462675535559562	0.08980641739336973
NSFL1C	0.23907888729182833	0.38740525988769525	0.3038697386646817	0.5022562662446535	0.19598645250564162	0.5744073774236315	0.5429195744958444	0.30598108664009877	0.4419669656831529	0.9791144168878196
ZC3HC1	0.5192987992122065	0.4889015568283339	0.33942635564970425	0.023219309196651574	0.9649406947928046	3.3580051198264466e-06	0.23461665127248169	0.3402704062067686	0.6975051142681241	1.2346386241938603
NGLY1	0.44494496949121526	0.4068846820004138	0.6828893092763016	0.5882820885841653	0.45827181330402966	0.4515211163022602	0.3689463578247001	0.28579636088726784	0.2960081050041597	0.10855103495661961
CHTF18	0.5437368227778552	0.5705901398147166	5.517876314056602e-21	0.09351048571077335	4.820589027597358e-21	3.3398970961241655e-16	1.6093107741818656e-12	0.5424997157833888	0.2479081611840583	0.06228764778965137
PDCD10	0.6023475008984642	0.9171803256630979	1.33247676228149	0.7970866133682011	0.9229773607433821	0.8695472009711346	0.7225346119361977	0.09926269291941987	0.3362880849570556	0.5856279654785098
ETS1	1.0985524229671288	0.6438741714638008	1.1921923480559777	1.259647883952372	0.7122420063653383	1.328967383938632	0.2050029570640135	0.3124450037728499	0.6908686612149774	1.1619042495756329
VPS29	0.9230166686607543	0.8167159840128208	1.1715818079320264	0.8837765287195366	1.2781254366344845	0.9170724778285596	0.645495961717084	0.5047540038862212	0.5472409150213232	0.9446430047947866
AARS	0.9382441222196316	0.8369592510557393	0.9308552111050394	0.8316148655470971	1.0192492286759622	0.9194235783276383	0.8984262201182168	0.9148698504579115	0.722601993899679	1.026895372907815
RQCD1	0.41886066963470997	0.5165090469379753	0.6921794056415718	0.553177083815088	0.5972594811598135	0.5163686243441771	0.3604058284465768	0.23168306595448318	0.27727043685707825	0.3172037963113029
ARID4A	1.0657421087027372	0.4168394483325215	1.4734747670168054	0.5917734863152102	0.5932700284741224	0.6429179209894963	0.05378411784496906	0.3227408436526304	0.23908556000056813	0.4211764218949374
INTS10	0.9480340545658863	0.5590651854344997	0.9583666980965373	0.5775364242378765	0.8647227571269452	0.7847270365952896	0.43765667989753465	0.7536104521496971	0.49217442489257623	0.46038211054708306
UFL1	0.5803764401346182	0.5237949925390919	0.9290335258875646	0.2713477128879755	0.6847900076328154	0.37327543544844	0.01709543108971816	0.24891504846656992	0.16814487658079552	0.6004120254498266
XPO7	0.7142412728279464	0.44721043568716795	1.0258319143580732	0.6087526871721978	0.9216505561589422	0.6615948653814566	0.5473567084725985	0.7774034984195082	0.28513116796345145	0.5299507321632687
PTK2	1.1529280257031884	0.82968276794318	1.175476339663904	0.5388859020414661	1.0565930681791111	0.947842780139423	0.6356825136607532	0.8423320685951108	0.5868685016520856	0.9040945385296211
YIPF5	0.16863346201831172	0.5651000826761561	0.6064603315088993	0.1978257507088889	1.2856921264321552	0.5483695983643764	0.10375378676965163	3.1244373268439026e-09	0.11449794296057299	0.6698103684662768
NSD1	1.2304766083343095	0.7732438203606928	0.9240961813870938	0.826459139718936	0.9945326622067852	0.6576195866686856	0.21803350583696324	0.7600959189894654	0.7146719673618771	0.867301137176637
HNRNPR	0.9729989363552335	0.8382031324516411	0.9600976209806215	0.8214519505554561	0.5576500217691676	1.0547522089285024	0.6363674322253364	0.5487293690112903	0.6491430441030444	0.9370320199311428
RIC1	1.107952601473645	0.6693954856316804	0.7739759972195656	0.9801438392976863	0.8719259976537862	0.8543489841086798	0.0035196581407225805	0.6804966717437312	0.5652060499602413	0.43584450493785776
N6AMT1	0.29566434866034313	0.050362344221872496	0.15632531841376937	0.012325405922582536	0.14931528799205201	0.046403129971360486	0.03854553627035456	0.2442959417917224	0.0407531642704708	0.15443807491587605
ISCA2	0.0538072070241735	5.087306734044986e-10	0.373323566249843	0.186728038940628	0.25204486893893085	0.24902011599028087	0.30334446755505867	0.5430719144212066	0.006233198709505922	0.1662925718097719
BCOR	0.8945221242099684	0.35785415054433184	0.7602945100651457	0.8179855007856975	0.43484321879557397	0.49666841719685506	0.5670944424405082	0.835144407523084	0.6273292425387141	0.7220410054682597
ATXN2L	1.060538787017059	0.8318113482815618	0.9447796225524658	0.9706452128337578	0.9854612661135242	0.9210773494758311	0.7989488556475739	0.9107438864190168	0.7968290559742955	1.104733492993905
PIGU	0.18146578762593024	0.5306781071715421	0.30000402070648147	0.11736796738124469	0.8206936327946931	0.36908068363325774	0.6244160424032246	0.030928982404979172	0.09664104465748555	0.504630255993403
PARS2	0.13318789924277488	0.07390364195611106	0.16789406586961822	0.0005276961098634734	0.1590363353293919	1.4183080803951282e-09	0.19353722602291007	0.37766006822987075	0.10705511119645918	0.1834993286740635
HSPH1	0.38200345963743376	0.8641146323361301	0.6953914627351968	0.7210484441801202	0.8556944578690696	0.9179114212121066	0.9665846419046216	0.4069688608063479	0.306186419604535	0.06032113319195027
SLC35A3	0.34776648600742527	0.2639255935981463	1.0434370775810613	0.04139001721271855	0.8566395896640391	0.16370136734567226	0.3088130058110994	0.005532497479265813	0.07066823074925885	0.07456515091683806
TBC1D22A	0.861211262118094	0.34985529953247857	0.21881302158106286	0.7602424015788513	0.500303641680766	0.40293511746932853	0.21226181320558518	0.3712521421771164	0.7175453267053687	0.7951057289904092
RNF4	0.05448558443847333	0.17740768208383573	0.14396181349950818	0.3653218371152774	0.22073413014253665	0.4011680639020558	0.22832951523027284	0.0915980636762354	0.2643757926203113	0.35894121138990165
TDP1	0.3846590594318807	0.5216523380052175	0.47959742020288393	0.3725548726611041	0.3368762758139072	0.3041820518086362	0.0026868873705520515	0.22285241186656823	0.2061698119241516	0.21695136251196062
CDIPT	0.23306062468403485	0.06987515629394925	0.2853455509513996	0.4270367738347909	0.7354010286994481	0.6728200237269831	0.739633357605293	0.5783659494684855	0.32782770348550827	1.3212007947415523
PIGB	0.2758043583124524	0.2117648230367849	0.6422012306592294	0.38519701586535804	0.7386923395817035	0.1432686339395533	0.0954389550968776	0.017256541823072402	0.18846461743996157	0.2988948907756552
SHARPIN	0.7650920901058468	0.6182647496170062	0.30997182673616086	0.6494789964573425	0.7383081953817705	0.6787756368689626	0.8005415159110472	0.9904627563453687	0.9182822472953859	1.1468612443774913
PQBP1	0.5436962581679959	0.46390134566673014	0.49848258778561444	0.6048510191839048	0.4091276868328625	0.7044058541517559	0.5489426280213784	0.6248450779954999	0.47575201503941	1.1089535634707428
R3HCC1L	0.7563844406163234	0.41048222944258905	0.7171032201362081	0.433404821138181	0.5478535154874359	0.0809246193793111	0.0007105476698074489	0.23922255636862544	0.2826460276015671	1.659271945902406e-05
PRPF6	1.0702503567846045	0.8445931022720115	1.0298135249976315	0.8783200916232201	0.878837745483978	0.9188936847052197	0.7164023950056958	0.9043346373961839	0.729615299860668	1.1876403248253722
CAND1	0.928517458919508	0.9147017325717192	0.9680766638150768	0.5530436261917326	1.3383721343386057	0.7574518346182348	0.39381939723399473	0.39612988888115314	0.4060056376805127	0.7368682459095696
KHNYN	0.7403404270637086	0.061552591745367424	0.007846685476207111	0.5169555568258482	0.04472128194251896	0.42280741529315924	0.0007644522219163543	0.8903675190217606	0.5330161540547016	0.4203164362946159
MED19	0.06803698647781548	0.09044993889893155	0.09520587584467442	0.08005760604314476	0.14162465982008068	0.13394960594560842	0.18556752472879823	0.06760992324165421	0.0684448403626156	0.1924833775260534
UNC50	0.4722878976713823	0.5392981884319169	0.9096855228146369	0.5475595593409258	1.2622184670384695	0.7449028520507929	0.5909518639467978	0.19513807466641295	0.18244542894463409	0.6960178094031918
ZC3HAV1	0.8324780257021059	0.6284730214812456	0.828848230747087	1.0852694273139305	0.8743278081938001	0.5257325360630057	0.29631445190284494	0.36960585815347907	0.5884630306501557	0.35408687261288946
RAI14	0.8922290536328255	0.99609772179728	0.7480220385193077	0.041485172236490966	1.0093378853408244	0.8798313569645896	1.018426370110831e-06	0.11876008438955837	0.1318143975308431	0.6393023947253678
PCGF1	0.12949671993931403	0.11308026240834153	0.15555438093845692	0.036060558168461376	0.2765749209054655	0.05400100895318987	0.05698756396412456	0.14903636792268607	0.11496859179207455	0.2595197609938539
TMEM117	0.08510336058848372	0.1144865322373406	0.07378882287476443	0.038859955023894624	0.2258840748947524	0.16742662518269646	0.29587259946279076	0.17164289222582044	8.396475902902781e-21	2.8266873285578425e-21
PIGW	0.001571502636789808	0.1156371612144816	0.19957611582322318	0.0306937622703277	0.22580571225973012	0.046394798354473334	0.09143693162411602	0.10190121234081732	4.5031559960182115e-10	8.829029178429202e-16
TCEB2	0.06878068355460565	0.37830612751487486	0.30540141572799967	0.41075279980946156	0.6480739838916969	0.6505811276013916	1.0066543380869657	0.6400625312245176	0.36939988778103794	0.9328892682461244
CHMP5	0.08781053365062493	0.4288211384373452	0.873933959857365	0.5530813241517389	0.3805782461023615	0.6047207612783221	0.36030755580902385	0.1251648880285315	0.10955638519814026	0.5634187103085675
TSR2	0.0024096319171547733	0.025293477679413916	0.47472669631775827	0.3352289951145676	0.2739599760704524	0.7093426213952444	0.5359013561573114	0.31845267642720004	0.12068842126918218	0.690828191250331
URB2	0.19722157730704193	0.2772307205247384	0.09758606570605972	0.14901554803546901	0.19117277568797242	0.152638839341002	0.08424726680586782	0.3949850890394636	0.19188704448754712	0.03475334536267392
LMNA	1.0713292181612948	0.8615705209897089	0.8959658664031013	0.8889556802921407	0.7397950710607568	1.226860970796177	0.7075431138264955	0.9068626881502251	0.8160159565606597	1.1918539207082715
PAN2	1.208626351986596	0.21986367040598964	0.3851479696170763	0.2748210368753568	0.5433762100318101	2.1814990161793152e-07	0.012672010201048096	0.6069061648855242	0.5486223847150955	0.770265489142235
DARS	0.9464525264501434	0.9306554699038009	1.3094622563123626	0.7333985801053198	1.105677876892243	0.9069677180106448	0.5715036774427464	0.5299160233126875	0.633600746600895	1.2879044890704714
STARD7	0.1308337606244333	0.2536434144262795	0.9925711889871934	0.7838602780383601	0.8764982138104392	0.5975865040482757	1.0459768984693518	0.8145669321132925	0.32448835383630154	0.6147482699244515
ZC3H18	0.808794431577743	0.5939864694982218	0.5806415812327136	0.7826250662574651	0.2943393359249077	0.7007137230475392	0.5924450390626432	0.7025558664766588	0.5933900252979929	0.9576730114643303
KLHDC7B	4.95436016741957e-21	2.3924137348986823e-06	1.4232625791387803e-20	0.5222180664809924	4.7534634414803384e-21	9.684492024022597e-21	0.26856817506069586	2.4579488211978275e-08	0.17209679635022024	9.522486945455312e-21
TRNAU1AP	0.5280909190077533	0.3563661277135569	0.22952907956226803	0.2591582227716731	0.11661535929406174	0.4061769879106127	0.0006343550638001459	0.07826277769471238	0.3825057065743544	0.7189434139781736
RBSN	0.6796126893190928	0.18376647201691346	0.3930251807487855	0.3617977874113645	0.22849528986177858	0.5183195168486543	0.09788961415385312	0.5872131979431569	0.2950788838298879	6.456608311169594e-07
EIF2B5	1.0107609392667396	0.6731894816664048	0.7074820028770366	0.637533330748982	0.6606495873848174	0.43443070593769495	0.2813932330099895	0.823545189428806	0.5672542524021776	0.9314530221125373
PRRC2C	1.117934731007038	0.891629047517102	1.1496788295641651	0.9564394145383736	1.0918126698872141	0.9579858539422987	0.7513764763778001	0.8140231729403901	0.7616758432047213	1.0747016850083133
MYL6	1.037466147404544	0.8935551793280212	1.1245100270221637	0.9606738744326353	1.0594191561437294	1.0746511743279858	0.8462011750077117	0.9297277023782278	0.7595136425149129	1.1307622692918327
PDS5A	0.9744800293471859	0.7795959229799041	1.2574830384760052	0.7198421817636713	1.0906808891892406	0.8469630492397939	0.5486800464029135	0.5391774971639433	0.5861168563272193	0.7231912005704652
TUBB2A	2.6042551755267556e-09	0.8936899030099046	1.0492374529243792e-08	3.2710351767673677e-12	0.3494785575249314	0.9889488261291453	0.6581332404649959	0.9624903240374599	5.8789610336230516e-06	1.9535693544693506e-19
SMC5	1.0886739303803612	0.5432106389679819	0.971221245000716	0.40920358483439295	0.26251309157163094	0.5299047976752908	1.103759011091367e-07	0.3492495268361856	0.31082994790538987	0.16694147375866936
CEBPG	0.20404593542990065	0.38422135749951175	0.653169513483317	0.26282723986008427	1.1057534983465707	0.4566222526063754	0.3725585981824644	0.33250473494777827	0.24973139681941295	4.370027041734889e-11
GAS2L2	0.06046446312482236	0.02175522078175372	0.01770958407591086	2.275551998362698e-10	0.05594087391898311	0.013811131314536143	0.03699626272354749	0.009551976286985139	0.0581969789109964	0.00021285607948722063
LSM11	0.07566497283249272	0.08510014879953855	0.06213088691606049	0.021186348158303992	0.055847501250587225	0.06727847216094014	0.0003202384362970048	0.15298758932750858	0.032236518076741286	0.1233891983726799
ORC3	0.44264599272933736	0.4396780738158578	0.8297844371479579	0.16216003520903285	0.3585549508623408	0.09715269792845954	4.134800712401402e-08	0.15695419703112162	0.00010158630503600673	0.21964744664369024
SRP72	0.5228285438713312	0.8295648577268288	1.2320611108910569	0.5661857405552488	1.0259271099914518	0.7923920366904403	0.43778618556764687	0.28639629324619237	0.3525192105499872	0.5552888961749158
TOR2A	0.036086618551320934	0.0003407723191631748	0.0022033588437112314	0.19138325423305624	0.03493931904662479	0.09115129059559397	0.08616725543980597	0.22930771091308821	0.10661100584277224	0.09843785389327761
MRPL50	0.014668955927860525	0.06579661039771043	0.7961954635188636	0.13218973116307284	0.26353475671636173	0.289998069073388	0.19909182048750482	0.2511226527345371	9.764517646943076e-08	0.00017702044663128183
MINOS1	0.032251005132765666	0.01224947964265191	0.0723096051512677	0.04292501682602941	1.040346525182272e-08	0.039443926038080765	0.035186392672306346	0.041202636277693945	0.03624555128431536	0.03561453927947058
GLP1R	0.09944117664709953	0.04635474554651497	0.013872163031346928	2.6987317545191494e-21	0.09382676609021565	4.0775082112152115e-21	0.017323985164302926	0.05053177330793931	8.594044642791717e-12	0.0150242257369704
TFRC	0.5487865177850118	1.0201539804329927	0.9432900094609051	0.9407594789722222	0.9591377645297301	1.1497045653146862	0.8582027464710182	0.2171795073251864	0.6788981671525333	0.8512497735636495
