	C0	C1	C2	C3	C4
MYL6	0.9960872035254547	0.9572113432031424	1.0471933123823933	1.000791339117821	0.9143046281903534
PDS5A	0.8406764730662606	0.8783206059469404	1.1073137273925855	0.6938966623956752	0.5465003376350096
TUBB2A	0.6256123026350574	0.53625021064984	2.587688140022998e-07	0.1948192525924389	0.5324785455945136
SMC5	0.41678580738841287	0.5687176149154761	0.7050571396597611	0.6444967859725932	2.3526618017879356e-06
CEBPG	0.4581378654563156	0.5860132299887566	0.6517073188949712	0.09433775761334508	0.2386593542719515
GAS2L2	0.018756984239985956	0.03681609260497699	0.03189228674002275	0.024187441039837266	0.020886198746083412
LSM11	0.04370335606375495	0.038448866526757455	0.06657986349818595	0.09807655293922414	0.09319995850943479
ORC3	0.21508725127715211	0.3320434502238996	0.618162738548831	0.17501193049514557	0.051052931636730484
SRP72	0.8211509154675534	0.7916006034317813	0.9742720636518931	0.3204468580270139	0.45276154666996543
TOR2A	0.05423097179107312	0.060154566314745396	0.021399827522899404	0.1641576601985711	0.12383531892948688
MRPL50	0.37046534079799504	0.1302388440038651	0.4224286433709294	0.05594788526961936	0.05071675726626209
MINOS1	0.04162787992641949	0.02175945541485855	0.03531934706848857	0.048472501480152815	0.02494875663684286
GLP1R	2.3507583497792085e-21	0.04216985340231944	0.07217789403000777	0.028665871635174645	0.024563393575658524
TFRC	1.0847613968553336	1.0267929689351336	0.780086583777552	0.4958300813641031	0.7274424588568648
INPP5K	0.2216599365439679	0.13440664235568808	0.3528058032976481	0.6479538071425529	0.3114087787776196
FAM50A	0.6271984405565463	0.5447582831602783	0.22889503893369373	0.6995145241384352	0.7494230554391657
FBXL18	0.016438498220141103	0.08635501435979047	0.01416602934161249	0.21623279953886315	0.16410354626384643
PSENEN	0.9826599586024918	0.9240976964223749	0.9935703491943976	0.7683326170548568	0.9024388248207227
SMARCB1	0.9043311778678941	0.8305469849216773	0.9346370673829122	1.0127865069868514	0.8973691700828065
USP18	0.005250444439008376	0.36767818818939757	0.1359390679858183	0.19415245841745066	0.2687306536039072
FECH	0.33936804566579243	0.10728159813716001	0.4559570760425909	0.34693764305058655	0.2424293479040731
VTI1B	0.24469144808122587	0.07507294296484694	0.27895395116254124	0.1650290587095966	0.10744231104747998
SDHA	0.8677167122272863	0.7410890969238275	0.9814011983877649	1.00019502698663	0.9714402154079422
DDI2	0.09026854864343983	0.04886361944266073	0.12482674568856361	0.18679738445365707	0.10537380899598292
TUBGCP4	0.1621785008151613	0.28718164885711	0.5831695984357241	0.4127301357682292	0.2677626656347149
CLUH	0.23964541629288563	0.28252730300891976	0.6464513604112595	1.0760230771519752	1.168932011655229
EID2	0.2609923312383884	0.10004752475385473	0.1605908852178578	0.1791682405563027	0.18310648781051253
COX4I1	0.97871284240677	0.9446562646712253	1.052823009433025	1.0021599908953798	0.9446909300736264
PRPF40A	0.5667073532497654	0.6704338362220015	0.6556249842429202	0.241087553521298	0.3038005962372052
RPN2	0.9780711161810425	0.9721041750791091	1.0437902956145222	0.9573437676290256	0.9340822378307769
MDH2	0.8194614783324041	0.45973023277370234	0.4046350983216454	0.36601881893870025	1.2698442722916083
EWSR1	0.9023119932773567	0.9413848474689019	1.038369017997144	1.0360980665857942	0.8245986337122201
KEAP1	0.48198837440439146	0.5699170368246407	0.6159470802757802	0.9339920710507698	0.9587027247450242
GPATCH8	0.5072088204228324	0.688410410362467	0.8975698590135008	0.8662657457120716	0.3506538028784198
WDR7	0.32893067078473426	0.5425692433096673	0.7790327684176874	0.7149636392783886	0.014549157635118574
RPIA	0.4441370420884643	0.47287316069206276	0.4286652725115214	0.3496438138573086	0.2805426614513144
OCRL	0.6983924354784439	0.6057858464018306	0.8027077553635708	0.3477698255775145	0.5705816797875364
SEH1L	0.5761219854417317	0.2882677142794202	0.5332680122699534	0.16307518818933447	0.3794258822646641
AZI2	0.48864887111271393	0.3001070409413477	0.31769513006669586	0.1534913529731071	7.941336271454948e-11
PIGS	0.4248957959908336	0.23199285568544137	0.36143968286579703	0.45942099327159347	0.7611018646770019
PGLYRP1	0.01735661496412754	0.012813843421365576	0.018427377021169106	0.03336424440875085	0.018536772184362168
PISD	0.18182723669607007	0.19111494754587083	0.20112315666729744	0.8311086168752989	0.5958655660870599
HDAC1	0.7169437230227924	0.8668464025759042	0.8364266022542154	0.8678776661187688	0.5326411667987246
NADK	0.3573784106393487	0.43445937080224034	0.024289164726568845	0.8047353632973534	0.5822802568029052
METTL3	0.4158900765269119	0.6737485160466031	0.7879508709216934	1.1362289684993272	0.2624995763353291
LSM10	0.4355068087779413	0.5166411863744479	0.1570834871334784	0.4500145651522684	0.5733728212410398
MTA1	0.3736990166633258	0.5272891120680595	0.497661689137531	1.2605257706139574	0.5018125970837464
METAP1	0.2699079369730482	0.13794948808316349	0.22962373944014103	0.09343328047843667	0.09981998227886994
DPH7	0.01683841427632814	0.2336815382233533	0.12358863205120459	0.5740916982363453	0.09770136178619139
GNL2	0.6892472145344413	0.6754252709206103	0.5319495837405009	0.4275579027562126	0.6147172155039642
COPA	0.8681889201912673	0.8716279343255143	0.9395307609764372	0.8214092400721114	0.7618955627681624
PUM1	0.7497893043224209	0.6895498025620804	0.858800846250229	0.9151252701783823	0.6217779981788405
PDCD6IP	0.7780760814132166	0.8199331212194619	0.780735408359617	0.7118525125278519	0.3862753987889217
CALHM1	0.010644450894242869	0.020939838898444384	0.02571541135154464	0.011823518885831883	0.018087162655271754
RBMS1	0.9074188434960624	0.6193341426709386	0.4774548414726778	0.5534599477128764	0.08682942508814527
COA7	0.13961854847138647	0.08521243348020467	0.09837100069899765	0.09406056217625636	0.21284667732875232
MRPL15	0.567587123850811	0.3531387343422234	0.3826306703709696	2.663972585073713e-08	0.7685377824336953
BRAT1	0.2665199470640012	0.4198935216492519	0.21138886297596898	1.0809799038478938	0.8554085601255722
SACM1L	0.8787873646396489	0.7153322303436415	0.81753481333049	0.3087947106553721	0.14656878124712275
SLC25A22	0.155940550802361	0.564249163227155	0.00020790390067935372	0.48005361762472093	0.6920738934287363
ATMIN	0.5702484630772179	0.5020219560037313	0.9320530508076731	0.3453161741131621	0.4791028254679039
TBX1	0.08531670441428912	0.14409149857380937	6.376357047105288e-13	0.2274267308954655	1.3702360998172168e-21
ILK	0.91173636843346	0.8356148343753409	0.9748128942503497	1.0368478907099672	0.7885122945946171
LIPT1	0.014618732129678812	0.17974640348079546	0.4249532048237765	0.13327253729954316	0.010917360656836154
ATP1B3	1.2217768614910942	0.5451443282019447	0.2281145766626607	0.4544955003662289	0.6578856765819867
DPH6	0.06175809062220297	0.02763218984308274	0.1578134769487797	0.08637074224431585	0.03885341774039589
AHCY	0.6813538839064969	0.5201058822613852	0.7687746391872378	0.5282067203959893	1.1431426099952193
VMP1	1.087003043560873	0.9113040590748666	0.8137195008175525	0.7336063508272571	0.6967133667193398
TMEM259	0.5844513386148901	0.7725572924966109	0.7418756329298525	1.2474364521746355	0.8950657949945899
PPP2R4	0.696824257931895	0.6420913111784969	0.6492859982636007	0.8648145755306565	0.9153807113330714
TSC1	0.2663368051504822	0.4708029746266838	0.9552530986998631	1.0198749080549583	0.20370723860679352
COG4	0.4462359080207222	0.7393959486201177	0.8323361369030164	1.0382662549046526	0.7012954475148089
URM1	0.10110774273500067	0.013005528890179549	0.03944854873725966	0.0977204329250753	0.12801328064338396
LIPT2	0.005573957334325845	2.546871435585506e-10	0.09466077089431779	0.10987701904260702	0.13765532427212276
NOA1	0.48940382261424675	0.4229578657380687	0.577524567302114	0.6678342429964107	0.6830101876435465
POLD1	0.0765636322920543	0.7495187319745134	0.1651770585930983	0.8317154627089262	0.6653782415066352
MTX1	0.18166140364078817	0.10316759427046757	0.12492959959520568	0.161702250847657	0.45405225657745524
ATPAF2	0.33347148515989483	0.18585372402287006	0.36649359921964136	0.5536214029164302	0.4599683307097476
DAP	0.9433196974589483	0.6385012944221303	0.8508665147513709	0.5083216348558587	0.7394275337703486
TERT	1.2154455445651963e-21	0.08397217039258863	0.027117581566857528	0.09904983393839425	0.03229906678907609
PCNP	0.7278337261070588	0.3771289793900715	0.6825237635327718	0.09285053362758412	0.23822169331430054
YAP1	1.033490049476127	0.6624624968061885	0.9719128096979659	0.6916701406341687	0.5621800800238733
CDC20	4.093699541130335e-16	0.38708639488016705	2.1903622691113407e-21	3.5902133329990605e-21	0.1657776479383628
THTPA	0.054896962197028894	0.03323826043632269	0.0969136358222051	0.4501097159824004	0.17801761267247498
RPS28	0.3015360548931065	0.16502456064072432	0.3034598956339755	0.5333568740492525	0.6053186832190076
DOLK	0.281181714650901	0.1679974544947951	0.14257787040697467	0.4700862381068962	0.40299131651576064
C1QL2	0.016935405810741825	0.012770361981752043	0.021098169222778275	0.012726961679618572	0.022557097543407244
B4GALT5	0.8961935207253174	0.8859615875966853	1.059371586394066	0.761395208372642	0.9087560347716687
VRK1	0.7341825690020455	0.7366598792653944	0.6644975997595775	0.1896600549536025	0.07519249131662499
GFM1	0.799430962892919	0.7468323183240313	1.0010887686536027	0.3696774899427248	0.5625330615072216
SIRT7	1.158697514671962e-08	0.516099347852157	0.11724829551671379	0.8258004699424762	0.4869136430079503
IL18RAP	0.15232973118686707	0.09731512350468431	0.062399999165717084	0.21893962270380998	4.271569606004683e-21
RAD51D	0.07135578874270952	0.5346048006100281	0.4876713015868137	0.47804919002956764	0.23093838871631536
PPP2R1A	0.9696424519622112	0.8953906524409238	1.0009293018218788	1.0039563036829344	0.942785885009935
PHF23	0.4410802485149051	0.5718522774610402	0.45564915789887517	0.7139245639265412	0.6350244493956586
TPSG1	6.1247625033108415e-09	0.1751987537393537	2.6616426495521473e-07	0.1610722571228908	0.30255386044237925
BABAM1	0.7448252732733256	0.6498607403234973	0.6891318239241743	0.8632508665968033	0.8975553147852536
KLF3	0.5472270157804641	0.43768088710193964	0.542665534024338	0.5870080328167581	0.35754774804068556
NIPA2	0.5966911291369444	0.6926270675375564	0.6271367990983208	0.057716374437051056	0.34349859352206186
AURKB	1.6573717707113024e-12	0.6728337735577546	6.39333294470639e-19	0.020946968750359753	0.21377680382914113
PSEN1	0.7894357437516477	0.5866482152902694	0.8637292590985061	0.39516280698556866	0.30834651319535583
RMND5A	0.3516583457983366	0.12785483232587386	0.6193051289795991	0.1767130712618017	0.11925409441503723
WWTR1	0.9538008681050917	0.782429035580654	1.059143355350483	0.8201456835426574	0.6887276568619144
NFRKB	9.221172069469345e-05	0.25553313803018884	0.3960357539758356	0.6977460102952885	0.24388806237747118
CBR3	0.15128702820532894	0.1481847443731851	0.05586058830326577	0.11983633293468912	0.11350593079853366
EFNB1	0.6430606850419966	0.36937269431867953	0.3663099475026382	0.9036884191356046	0.6408531172930597
RAB35	0.7349906977699757	0.7426765438267849	0.4657819036186258	0.6820829195115178	0.7018505587519333
PIK3C3	0.6892617879129124	0.6489910350998837	1.1359428097984974	0.6907398027751983	0.27252450436583403
ASNA1	0.7988942283114817	0.5199154836293812	0.6352828870601013	0.6867098555474221	1.060246232552947
WDR45	0.2412657524250593	0.26246531756384595	0.3240972994949466	0.7770402324824178	0.5219328949904697
PPP1R14A	1.2504318453734824	2.9741484238998064e-21	8.286178683776977e-07	0.7068541303323417	1.4551919765978756e-20
PPP1R2	0.7823096775216183	0.3475245149466834	0.40111807491725254	0.0003025042490018188	0.12799662802228676
SERBP1	1.0429264340027182	0.5516928621335155	0.6017296445140586	0.2583852033655105	0.7018933874468318
SLC4A7	0.8978922400708871	0.8853582269957799	0.9291638876766156	0.5963976190307114	0.3027626134091552
PAX3	8.65103175000732e-12	0.051564156429540806	0.02960039709635877	0.018299330402734054	0.014826491607952743
DIS3	0.4404790613152627	0.4654289609631539	0.793376286194696	0.35442579404212343	0.11361064306804804
PRRC2A	0.4204848811759572	0.4260360332478601	0.3049574566172542	0.7733552554326385	0.6449053960792497
ATP13A1	0.41023325935712923	0.7611593995217817	0.5668835108333262	1.1004560958406824	0.8234134127933663
PIGX	0.2611141771923559	0.14130498875819844	0.33864619431587184	2.7703592148264723e-18	0.21273618688441476
COL6A6	0.03888918370166494	0.07752708146232912	3.9955491612454006e-16	0.15696705209363712	4.507491471122534e-22
CDS2	0.3974192280039041	0.13202298615545877	0.4243518464387753	0.2774484994054353	0.2856063303347058
PRRC2B	0.7704550575329852	0.7738467776731902	0.8599855752152084	1.1783368428553735	0.7776853521088398
PIAS1	0.6973777144505955	0.63195922838336	0.8784259522098219	0.4855999443372526	0.2457587049734283
EXOSC5	0.10501054114848618	0.15647556000096038	0.15979117024041828	0.45683630322139934	0.8561716501717496
SLC25A29	0.20875915737909534	0.07324952337896297	0.10360493215892663	0.7882313508535463	0.21597134769254936
RNF114	0.741161975902358	0.7924001614612157	0.94783678429284	0.5781899526959753	0.7415909949669172
RPE	0.2336080890194021	0.2837411590931147	0.3993539535128456	0.25005650767898485	0.12810417996663437
UXT	0.8909756294364225	0.5869687251083352	0.6997507801731154	0.5231256195167666	0.8378662031051588
SYNPO	0.9445651292090488	0.803573486057863	1.0252205176513656	1.0896953708583696	0.858446553990694
NUDC	0.9495883021698028	0.610347821547793	0.631997100189867	0.7310749521614544	0.9562312535080728
RNASEH2A	0.21320691980218687	0.5735254153993319	0.07470956420962584	0.1863456156931715	0.6153564609066113
MRPL47	0.8736047371173246	0.5956017603010292	0.6952237498356055	8.284071525740288e-05	0.5326637840799571
DUSP23	0.887026517884112	0.7021662827161048	0.9383569134238794	0.8320453423114287	1.1057958726580386
PLEKHA5	0.298347563698442	0.4626876590859846	1.120188986818813	0.4312289525859	0.6698677927210936
MESDC1	0.26794020014689574	0.2792659173677831	0.061117990470490914	0.6185600366696158	0.33458800490857954
D2HGDH	0.38796180638269584	0.5414013702842433	0.894659590646654	1.371265547803548	0.6986575286408484
OGT	0.8941813002363795	0.9721309444704626	1.1037310994134493	1.0391976576212987	0.7733243116034442
DIDO1	0.32738419816133496	0.6608032945167519	0.6824413939684013	1.0278348109683306	0.5983271315551434
SDHB	0.9501153321629514	0.6762670163572904	0.8880836999893985	0.7238063948281713	0.946009347380008
CHMP4C	0.3020145217714434	0.000343920709935077	0.21321214789324816	0.011073209080872788	0.389077888390505
NT5C	0.39086900557601445	0.33435332898355014	0.22731221936316826	0.6918682906057143	0.7898070115104876
RASAL1	0.05661531640278074	1.8979716209985266e-21	0.28303493417047654	0.4057934712712091	0.6072167667625873
LRP12	0.4743122204848949	0.5319576784799332	0.20727399252894704	0.07784204384208021	0.17249219982457084
INTS8	0.4535594691779485	0.881069253044009	0.9882913436918759	0.4836731233273241	0.303043979673629
RNF168	0.9564117818790536	0.8754233741760812	0.934471595347267	0.8305255348644364	0.6116374713496189
ATP2B1	0.8628147884058034	0.7558793579483901	0.596061795610208	0.4494217400896795	0.1336422661591745
ARIH1	0.9091012925677378	0.7582409278234458	0.9931343383192254	0.6692914196990034	0.5331140616650021
RRM2B	0.8261888241453813	0.592022116157362	0.9942075855861948	0.00025508191188758713	0.43007247287590583
TAF6L	0.046059057182825755	0.12335732159411737	0.15936487151681272	0.5893149530176442	0.33680901987147666
RPF2	0.21394321571461172	0.09808102601239012	0.2699510848446233	2.7644776570077176e-21	0.11694075254942675
TFAP2A	0.24039158067761812	0.5115196739069982	4.801100557439125e-16	6.150067110867244e-12	0.2431644414542906
BDP1	0.21336031090656507	0.40224901493597326	0.7082657292772817	0.45064495388562903	0.0602946975635749
GNAL	0.18271282090043614	0.022765689154051163	0.08782822425193715	0.037910293665798005	0.10741664906536849
RAD51C	0.5110848472397754	0.6292196553254596	0.8048071476382592	0.12066651702013875	0.3086404192196136
SIN3A	0.7165126145534854	0.5847072344287637	0.7836855947722116	0.6083898079986286	0.4117742821440443
COG2	0.4974254295922199	0.5441604201525796	0.8260164988510081	0.3594365462209308	0.48133936578956127
TSPO	0.7365576154681829	0.8552766475773713	0.5373289004304042	0.925941095777129	1.0410758499775012
RNF32	1.5883555393385704e-06	0.0389651680892515	0.060858561899998616	0.00810488423415029	0.04697454980788921
RPAP1	0.07180162925583013	0.1628880143057999	0.14116058612472354	0.51655626380574	0.4749800424196389
TAF1C	0.2536139285136822	0.5521360600877007	0.5383642410203018	1.3540475963428693	0.5955744377277873
KLF11	0.6517293288555587	0.35773533541055436	1.0586192557569862	0.6278219745367748	0.5789535137157424
RAF1	0.7636377881057722	0.8316699566764736	0.8747151847780652	0.9636532042732542	0.5464986455928029
EAPP	1.1055949323696164	0.41525893689699983	0.8814234012591621	0.45473748566742916	0.46428819069986665
NAA15	0.6338778515635465	0.6647236122882109	0.9263672958954938	0.3001378699586085	0.28088674282920495
ACTA2	1.0427319321927058	0.9233234832133089	1.0390584852230527	1.0200377012661381	0.8849071681442358
METTL1	0.1831156140303928	0.24694185046454073	0.10328039612916287	0.15700716890840596	0.5291246446608815
BCL2	0.3192050647555652	2.3999340897816667e-20	1.0461842253927962	0.7544609805006801	0.22801072220633437
DAXX	0.11673596352149937	0.11465668276345785	0.07247192672294071	0.19970632418649586	0.1942594430871915
FANCF	0.03127699337430338	0.24295441141309596	0.36105782787069063	0.25915076721929264	0.33550204938961126
LMF1	0.09742409532423824	0.2638224656768696	0.33101596162277314	0.9395643285889177	0.4960539445894523
TUBGCP2	0.3448526900508306	0.5559247667965779	0.4533106823526489	0.9366819962991576	0.6981656238376703
EFCAB12	1.499590174958921e-21	0.002735119957832285	0.1798698988837766	0.17508419077504647	0.05708327842535088
NCAPH2	0.20546881275131892	0.24301786773731363	0.2089404767246217	0.8737760760185147	0.618246320364855
PITPNB	0.8778448540009761	0.4475365928532985	0.5093477603655074	0.3261058153758691	0.2882202544032666
CKAP2	0.1981868245561874	0.6927994658524843	0.42298694948923193	0.05897020643371101	0.1852548857612485
DFFA	0.2687377027141261	0.08271441628039035	0.11910522356879416	0.36297127094644904	0.3687655273924775
CSNK2B	0.6296263131680918	0.34067545081600564	0.519188947645547	0.2406447970719933	0.5872638339070898
VGF	0.04836732064764468	0.09458348060027445	8.459312628957367e-21	1.9130321412790205e-21	0.05693719812904351
FAM43B	0.02875157722315318	0.005632722901982608	0.01275899635354781	0.019394002053193245	0.02851955664829812
RAC3	0.03470337514162443	0.1217646308770771	1.0165970544987989e-14	0.21668155706752262	0.4618721490981659
TFDP1	0.6934061569777381	0.7115073546603883	0.8226453856404395	0.5427838531735525	0.416289052340008
NAA16	0.13490000500895125	0.1881623641491195	0.3269345439134662	0.3245784412210615	6.320291611896772e-15
MIDN	0.8331452560877337	0.5988322420104266	0.5093833815627833	1.1589015886283731	0.983229395989739
TICRR	4.505724169559548e-21	0.31606582480620293	3.6829088357085235e-17	1.239191333911433e-05	0.12490547146679472
PQLC3	0.4423774127197406	0.40144292100639273	0.5332156521470527	0.3264214219259401	0.26861693532471653
MAD2L2	0.3374859287717688	0.36918640301776706	2.705807519457442e-09	0.2887045223166024	0.5268114086791652
CXXC1	0.3739809252095168	0.530723136595724	0.669384585262701	1.3274315678166704	0.631928199911305
BYSL	0.15655155223904552	0.1978573187376418	0.03877844117729621	0.1925568584508955	0.43129359505339365
NLN	0.14140788090541417	0.14130679387664094	0.18949529269857154	1.0063698636838506e-07	0.2359629635715274
ICA1L	0.043618576314094215	0.023203702794519575	0.11930006524785884	0.05387291268966526	0.007726270092795202
CCDC47	0.9446352328111791	0.7359893306514524	0.9478090666433894	0.5742152764814678	0.8150052238696155
CYBRD1	1.5584078571808304	0.6494451630694787	0.6917710844151901	0.6046732262145854	1.0921750452343e-08
MEDAG	0.6751112218055617	0.05834281967617896	2.798674690775096e-21	0.0377252789755731	6.886216239816357e-21
PIGT	0.948046045170392	0.9444954304224045	0.9673516833738133	0.9619873059122706	0.9376452099459226
SRM	0.7028564524531343	0.7142757205818995	0.07279840364026263	0.6072298239222013	1.0372021887859548
PAX5	0.07209988696964291	0.1425601883905853	1.194759474931979e-15	0.060168825577245844	2.7387915745499737e-21
KIF18B	2.016403680794989e-21	0.31878504083499903	2.2543749616221883e-21	0.03614496955434799	0.1167136769502811
HSPA4	0.95594844055379	0.8921712006459604	0.9807218566139293	0.5698675226303253	0.7717347907301144
LELP1	0.01566121244154538	0.013478997919171959	0.021212480279997545	0.012893015673468842	0.021891570136689156
EIF5	0.4372844885651472	0.4497312301216456	0.6806612312397703	0.4082872303096894	0.23400094042825387
GNE	0.41263299519125096	0.23591422615822824	0.6856106560182248	0.3853566862144377	0.40597742050480995
EMC7	1.021986586653624	0.6779414401234308	0.908732507902978	0.48129935042184424	0.8488620025127633
CLTA	1.0079360882970934	0.8321606242792005	0.9222557023581373	0.8434454818998158	0.853574967327553
CACNG7	0.015792186518031916	0.018547820416546627	0.006665195342596602	0.03975713517429039	0.019730324767144
RPS20	1.0406985215392288	0.8854292187137294	1.0298866163508502	0.7760201913268241	0.8727564337730305
RAD9A	1.769682549981398e-07	0.5835819385629097	0.5300676182466888	0.9965279053894589	0.41683524668660943
WDR82	0.47782057734010475	0.38573593481368645	0.2597946439825371	0.28654689288744306	0.12987542727386625
CDK7	0.3114752944511136	0.3363210174631664	0.6268861378988237	2.7524643246649002e-17	0.3462401561049332
SCO2	3.4289648184875456e-12	0.888237479783458	0.0871980837356735	0.9576934926765303	0.6121833524595677
GEMIN5	0.20266895485753084	0.24138635843705855	0.5035432044095157	0.37008499018144786	0.4652550621572813
VMA21	0.7380730677096373	0.535964641906175	0.989188816423007	2.7673502542697785e-21	0.2939407212207211
NUTF2	0.5914873185872319	0.38900424029926045	0.24186664135982555	1.4214992853366248e-10	0.5371708464246486
