	C0	C1	C2	C3	C4	C5
HNRNPR	0.664316973149239	0.8482576550075877	0.9839323409949431	0.6760592532565336	0.7099173265499256	0.8813402641159086
RIC1	0.4699341757781243	0.9116090628977896	0.7401226260788388	0.3705622421080739	1.0314896223937875	0.7008455633161578
N6AMT1	0.09064494445736533	0.03900965077731719	0.04143767206546533	0.17896129615143136	0.26782406620665566	0.11694439279882739
ISCA2	0.3610841527577797	5.591135488496717e-07	0.1822871416380886	0.3673893266007979	0.284596484320663	0.08842149891099277
BCOR	0.4221895500976275	0.6324640279408172	0.5538654988159909	0.7662110059597732	0.8674827885285273	0.6482051373736878
ATXN2L	0.8705309669592824	0.9693191321308198	0.8419856026573117	0.9601166767425717	0.9440627106686034	0.9843161503364618
PIGU	0.7620893386436779	0.3120892675755622	0.28100554388608384	0.23865207396533375	0.09852650004019785	0.431868699290721
PARS2	0.17965655173962583	0.046485249052993796	8.356358807018034e-12	0.29313814568694835	0.2088186920181924	0.09942639399841884
HSPH1	1.083693923786282	0.7832125038863066	0.7781129870495096	0.3017999795622423	0.4454165987080164	0.246585433609016
SLC35A3	0.7368149611800205	0.0398321367738903	0.2187660665571684	9.949516639008821e-08	0.4368274068137401	0.5110502573891496
TBC1D22A	0.12133831894056461	0.742086369174418	0.4275671659726865	0.550609232034979	0.5936263126963247	0.6735638435263058
RNF4	0.206638680622799	0.2730519648238418	0.33116790915348704	0.23690547078404212	0.03616632053633988	0.27504970080984503
TDP1	0.3035006091930396	0.42706928175823367	0.29787774821164686	0.09491500005289889	0.36873209252416445	0.3536554181287306
CDIPT	0.5823751428356704	0.18433579481255402	0.4926449365075172	0.9630811172199503	0.24741991490938864	0.7536160153483249
PIGB	0.4575867094978533	0.23974410696046528	0.20555658811839797	0.013503572704183198	0.34702048096029753	0.5716751967342236
SHARPIN	0.60402308124776	0.8309868327069839	0.5115807925943573	1.184942809922858	0.6460979786674531	0.7150291397100652
PQBP1	0.4458626232423164	0.5158434072784446	0.6143085943157325	0.8393299508709509	0.4122023909793919	0.7396264896809092
R3HCC1L	0.34164246818508875	0.46406608378750347	0.2117728756592439	0.0002537124435355324	0.7327341542056187	0.3752576005248772
PRPF6	0.8260198030319895	0.8864975226657734	0.8479677219580268	0.9566549258704017	0.9286587029551393	1.0379442160819277
CAND1	0.9753206508243856	0.7557583928425277	0.641697576590989	0.35584283971363617	0.7896656476110907	0.961693063598786
KHNYN	4.910735762782231e-16	0.3946707929402472	0.2811568683151046	0.6928149366152923	0.6857704570520187	0.13450272123216736
MED19	0.15264174732145097	0.08403726321835588	0.11005260452428449	0.1329086783602243	0.04754927865227128	0.13703850923583485
UNC50	1.016660094217298	0.4318962172355273	0.6486296540134984	0.2827921897309308	0.49577624976995405	0.8438318982795365
ZC3HAV1	0.58373990491661	0.9125710205951961	0.6149628725126883	0.24411350265977697	0.807812361824836	0.6806831734733259
RAI14	0.695621777935353	0.5641297628720267	0.6062157270305258	0.0623121266071536	0.5641135155531142	0.85929570014297
PCGF1	0.1663095861503286	0.08595149206169449	0.020759099143011456	0.1595525419623186	0.1368958357456273	0.2443180482423887
TMEM117	0.32812748027325006	0.05715933753332813	0.09844307950142611	0.02233656791090203	0.1843240086470318	3.0536067604959363e-21
PIGW	0.2558281441734823	0.03486300794461448	0.029332189394614003	0.02082952712590357	0.11494218375764682	0.03792059875687429
TCEB2	0.7972387625962272	0.3597529283730092	0.46534702137207834	0.9040944517743554	0.1578299536549013	0.48431054895852116
CHMP5	0.5712468490949543	0.2952004313009555	0.5868670478304059	0.18759564066046966	0.17198673351480445	0.6430721068655348
TSR2	0.47671424122175804	5.390758562736107e-06	0.5728816125143171	0.5410377666823947	0.06413623245554059	0.42276895720817664
URB2	0.19104240345479698	0.26273562459240923	0.0825522566658352	0.2346268037621795	0.2554928083437521	0.02189672101097885
LMNA	0.7408741353974376	0.9401597351501246	1.0416264564557542	1.0126190223136144	0.8503405342706402	0.9710434429854864
PAN2	0.05368362037962294	0.4397604744732502	0.06324283375071874	0.5878106860571162	0.9292875972899081	0.7192082472189109
DARS	0.9676952119950737	0.7813849994823303	0.8482501026898955	0.6868540931052356	0.7851178187414954	1.3221654732295176
STARD7	1.0488682327307706	0.3381376146597851	0.5768995384251057	0.7612425614262219	0.5353970023403407	0.5557616262028149
ZC3H18	0.4023409163461288	0.7280092131653036	0.6843543266562054	0.8121732439129663	0.6241602879701083	0.6797580542700321
KLHDC7B	1.8891973497897663e-05	0.2839949111346682	0.14531146343479884	0.11007598956236705	1.848946451101987e-19	4.084154051007567e-21
TRNAU1AP	0.0034272793090115205	0.3865036233618004	0.3617688275442179	0.28694549601386804	0.23444694226565344	0.5806396040823576
RBSN	0.20206136610273362	0.33571283639732036	0.4289884161560903	0.30877032107000213	0.6766618588162863	0.07599533087008113
EIF2B5	0.46646494229940705	0.7176109392011709	0.44207797213905486	0.7490429869495923	0.8704776761752606	0.8114184625125547
PRRC2C	0.9577802425446204	0.9623077208411263	0.8952907061182589	0.8386445111973081	0.9935739409444864	1.0855170327573966
MYL6	1.0088540823664036	0.9407761443138327	0.957168626529852	0.9601468055585928	0.9576647961557296	1.045496677630169
PDS5A	0.9418801602757119	0.7392129252128831	0.8028975369665005	0.48334493134493645	0.9017105206907097	0.9871979694934
TUBB2A	0.8515934832867277	0.4338883819233881	0.3703316234432603	0.43004356281544703	0.12342564762507569	2.3011938885640942e-21
SMC5	0.24241152871351038	0.5128586065274069	0.5940775579609148	0.07414671536797507	0.8687820610679234	0.5383570355826098
CEBPG	0.9555440765009017	0.3164525481623014	0.29284294707011305	0.09344445454754868	0.5211530889059927	0.24837366534239033
GAS2L2	0.03646873575063031	0.029073210275574732	0.018402217267373743	0.015520451285735499	0.0393786100247664	0.02096766610865623
LSM11	0.05490714143974817	0.04950538905446771	0.03391892371383468	0.119597195412351	0.08019168509675882	0.07256510614950278
ORC3	0.37573302018034355	0.1945048927192836	0.18689865033859426	6.704277529610303e-05	0.4442213353571073	0.4729935948802388
SRP72	0.9871002703899645	0.5943630976152862	0.710679070079394	0.22445629250586618	0.5593861960213793	0.8983702139052335
TOR2A	0.03786680504223025	0.09751364849980058	0.07165856218922419	0.19786428636984352	0.10393945988875088	0.0078747761890774
MRPL50	0.43729264284774527	1.877311998874891e-16	0.2701050343441465	0.024099538025920044	0.2754823990936366	0.21906325347695035
MINOS1	0.019467906288006983	0.023323231045609207	0.04604842469237962	0.03984948588938961	0.03854204114452761	0.03875489032784065
GLP1R	0.06321236250180343	0.020382475576893593	1.8326448233139334e-21	0.023708530726655755	0.08474734507378921	0.016478591701363295
TFRC	1.0138062190302537	0.9773764398983641	1.037307466317358	0.4774620728125682	0.4062937527487104	0.9275536192429911
INPP5K	0.00018993855802131778	0.23740624723079148	0.3333261332592518	0.5220236528397222	0.45617790765339844	0.4722261431659048
FAM50A	0.38234678545115935	0.7449819299115147	0.6373226964076008	0.808725256199173	0.27338843584712647	0.5291673590921654
FBXL18	0.037576913202580844	0.14536281205498733	0.02257887264571844	0.25378935838973415	0.1535812360258531	2.5931394206831535e-05
PSENEN	1.0859417701821246	0.8689720922087361	0.8830280373724134	0.8268459359809867	0.762725713126442	1.0087681104622221
SMARCB1	0.848670027775259	0.8610613646140881	0.884148662717276	0.9939445607259664	0.8929400061656898	0.9923721864218178
USP18	0.10945404470011705	0.47987394730201866	0.04073203777697082	0.1783929234573588	0.11447343801222301	0.24081189566642736
FECH	0.4883666355032451	1.8248405667647025e-08	0.24050943362649285	0.4163551875595042	0.5181427462922079	0.153221828620613
VTI1B	0.29474784167735524	5.528299137174728e-10	0.18066904106861204	0.1712438111690331	0.28277503423783634	0.12243003034134996
SDHA	0.8441320121024781	0.7815623534212259	0.80650222692652	1.049622268887043	0.8691442129082688	1.0991520790961335
DDI2	0.07197097635415069	0.05439346277476248	0.09525817056002861	0.17475409741843334	0.17674740872391279	0.10307664936060197
TUBGCP4	0.384903778992396	0.21973744948114815	0.1148090383420642	0.3411700498202912	0.6096009758226767	0.4181363282761268
CLUH	0.5259179662656488	0.48134268245447837	0.08489714497874334	1.476421670762325	0.8660595800604957	0.7164928508313273
EID2	0.2605090484747068	0.05960814873109378	0.21937652822275694	0.2453061716929017	0.17893656361992452	0.09153248293920699
COX4I1	1.0288029598095563	0.9278135392397772	0.9233502816237159	0.9935859937070141	0.9638885675990401	1.044112698524933
PRPF40A	0.6598277492093693	0.5725068002489233	0.5233662949140198	0.1065337382891726	0.37725206928532284	0.6414488641677535
RPN2	1.0277134064393991	0.9581071707751624	0.9253884258561104	0.9413050763403086	0.9176918678485554	1.0594531315567828
MDH2	1.0165255597226368	0.535622843732529	0.5049562938065251	1.0665154119110412	0.023775439204136807	0.7399476457502093
EWSR1	0.8943800417399324	0.9406095265364628	0.9056739123441963	0.907844469760691	1.0155938505818278	1.0141980402022324
KEAP1	0.5406353142962178	0.743785717625903	0.44069916467986076	1.0917042166863766	0.6861939553818459	0.7746607037300988
GPATCH8	0.5012012057352807	0.6553394366527713	0.589662384418363	0.49889358829062264	1.0176496587686086	0.7412522207934953
WDR7	0.29755189116670894	0.44781601964517603	0.4858017822330509	0.2271335672321547	0.9916702812354367	0.4618726321769898
RPIA	0.5531626576797886	0.371748397535212	0.4345400330018393	0.3215356347537717	0.44897516091319517	0.2368261528582848
OCRL	1.0574470218138263	0.403777358191192	0.5015837734719999	0.46796900894140986	0.6065590263418247	0.567310865427342
SEH1L	0.6450697972544281	0.15940679187546317	0.4382333085550651	0.28445511142368435	0.22432066420878874	0.5291511081800437
AZI2	0.3841217704856216	0.1553713276802736	0.5140331859184292	2.595962096784913e-06	0.31040730692503304	0.1293698479273478
PIGS	0.46840401452695746	0.3113246233954574	0.3146009541876225	0.782669475773304	0.23153245127203975	0.5498456347416403
PGLYRP1	0.02389288283251024	0.008249323427152807	0.01872145627039648	0.03703970538387697	0.03525051658983266	3.5628334707888235e-07
PISD	0.014664483782608635	0.41987855596905316	0.24335191602458947	0.8945598032074707	0.4981808681288491	0.3633267519092501
HDAC1	0.5688418409530686	0.9063729814630005	0.8293630138724106	0.5850641266479715	0.8120626862187322	0.8697100742260383
NADK	0.15980864065219016	0.6612682607656388	0.5031921990160405	0.9030031274314417	0.43483955251513234	0.005425014618404967
METTL3	0.22094302357602066	0.7275329961112088	0.6402581181260116	0.6178236940145998	1.1887014656343693	0.6035747040158224
LSM10	0.529564873630442	0.5813358689448385	0.449326740386261	0.6795838822106074	0.2983748120204581	0.01626643443954421
MTA1	0.1224410501723774	0.7116258593180816	0.5759911767952608	0.9708870028315848	1.0619868820767273	0.42137437025288893
METAP1	0.236236701065874	0.07952074590117837	0.2455037680093125	0.07896696740889372	0.12619963946011134	0.2118318344838585
DPH7	4.369495125981631e-18	0.31392553973506554	0.12241665875681232	0.344547334671117	0.5302962385186792	1.3879904797280067e-05
GNL2	0.5887162292231761	0.7306472284650668	0.6525923126611869	0.44209665565266	0.2598813118438125	0.7842324021042751
COPA	0.8517957482249099	0.8641333224239213	0.846668476202642	0.7385751641271586	0.7804810327743941	0.9979784231433039
PUM1	0.571836715304959	0.7216986453892766	0.8062316347245339	0.7270956869417458	0.8276668832504497	0.934489308446537
PDCD6IP	0.7466940484926998	0.7204076727910567	0.8302305062487182	0.45805981681472796	0.8422109409440017	0.5678862574770128
CALHM1	0.03607676930496959	0.009608471821273753	0.0036508322315848066	0.01919032274229393	0.02680847063588286	0.010274385505877446
RBMS1	0.3397285740219104	0.570403782980603	1.091586341562163	0.15964577912177594	0.4507662411051168	0.5083620333330734
COA7	0.2715553917496604	0.05142680551108747	0.07489747425102515	0.2405024900894175	0.11200056097507961	0.0061513523287137295
MRPL15	1.143975448152205	0.20436880004800836	0.20104334655872305	0.4968854914701219	0.05250045110364198	0.3259929811251123
BRAT1	0.09382949268061305	0.7484124981974604	0.3653729032775553	1.186357324174711	0.6109240923982435	0.4304288379085492
SACM1L	0.9696831180833133	0.4026321492103753	0.8439825304240343	0.09823036870983999	0.6760201387933776	0.41916150214006465
SLC25A22	0.38891326203704835	0.756551337911716	0.1282497985816808	0.7561569093247555	0.2514156236171547	9.468212301747517e-09
ATMIN	1.0031232041339373	0.25923235444186965	0.3656593904930486	0.4145877320561668	0.7172009158488355	0.6309722273637725
TBX1	3.888937142625998e-21	0.14408886900058285	0.1662608544282794	7.108113823348724e-19	0.24965605489558942	1.260176840905293e-21
ILK	0.74766747679794	0.8683366486097661	0.9517189651976148	0.891753942892843	0.9260768522837638	1.0498713419577168
LIPT1	0.24852560869367232	0.07236689336831433	1.4452147073886847e-05	0.0036159324003546623	0.39772759366977084	0.22276832396323973
ATP1B3	0.6705705432169342	0.5729001700771186	1.204969373687429	0.6256060188960405	0.012458771208924331	0.5199843757742336
DPH6	0.09804660976324858	1.2511440722979171e-05	0.03939946883647515	0.06622889747422732	0.15339485095077854	0.09789396192126942
AHCY	1.1035796791516603	0.49229788192870644	0.3735560287733468	1.052583493570446	0.4601607897555659	0.8450803416173174
VMP1	0.681260020196048	0.9885757985098518	1.146164969093846	0.5443652074710849	0.43725784157631997	1.1955873710497313
TMEM259	0.46430312383320677	0.9772302807162809	0.682562020745163	1.1415665301286848	0.9896091922644661	0.858609908975023
PPP2R4	0.6281745664317315	0.7703855171573383	0.6584378601877937	0.9791299743495966	0.6070123880531118	0.8518688999807552
TSC1	0.356640003138081	0.39517014212325413	0.36280560720822563	0.583181377541591	1.3508137561136762	0.5504598878907144
COG4	0.5399576083734795	0.8251840529229247	0.4889531448424373	0.8826515740856401	1.029364399406351	0.7814903670375052
URM1	0.06840540519313781	0.029303789706066053	0.08400139424168485	0.16011949925921606	0.03584345831015432	0.07192717363690236
LIPT2	0.062041986529155685	0.0051203315971036015	7.293440604700149e-15	0.17504443619906204	0.09670871378837251	0.08703245644065961
NOA1	0.5450230145843227	0.4648044540367938	0.42893928437733536	0.7843399808644853	0.5667257436456499	0.6159101998088626
POLD1	0.08697663808157312	1.084419406623103	0.21158403326204056	0.7510920417760936	0.5019374175058263	0.3770525528676912
MTX1	0.28105723694323836	0.15744223607085917	0.07526231344887713	0.41599480117627163	0.03633149589273909	0.24487592406284062
ATPAF2	0.29941927362929266	0.21513238955853925	0.3184067091300908	0.6439364798286477	0.4490777195740278	0.36396649727527963
DAP	1.0754764952953002	0.4935087955783195	0.7691892820655113	0.6782743934853048	0.5747347122447337	0.7722540505822177
TERT	6.936008279583685e-13	0.09870485613972547	1.6576558485548123e-21	0.057526540402595326	0.14668291817240178	3.8416989088274775e-13
PCNP	0.62698187954272	0.21980604379326854	0.61672107752639	0.03476227529374458	0.19328637659756936	0.7741966038763157
YAP1	0.8571048548301906	0.536299086649763	0.995186030394826	0.5633101869691346	0.7352072776578152	0.9684101589020286
CDC20	0.15899818100598637	0.46039833516276024	1.3801283749697678e-07	0.03599331177705297	2.3326343495453384e-21	2.0719614294810827e-10
THTPA	1.2332869445226588e-11	0.10016002003018996	0.09839297472158784	0.41624532850914886	0.3626469875074168	0.036850463679744073
RPS28	0.25227763653183044	0.2755188478757999	0.2598585668070289	0.7214773640261646	0.2886998065397656	0.4853641584869277
DOLK	0.3271965893023029	0.17578299074893802	0.24671812449525016	0.6291879298325408	0.4009698640487545	3.879182319485355e-08
C1QL2	0.0313385885424105	0.007506828261834152	0.00909539250808356	0.023524005438403005	0.018079426979258902	0.01362119214518676
B4GALT5	0.9988338074654097	0.8653949585578813	0.7923345285363552	0.7902946930439493	0.7443025581634576	1.1734287611092884
VRK1	0.727555027211049	0.5026985652817842	0.7551133064246683	7.731000676976636e-07	0.41057108325931424	0.43694325081275065
GFM1	1.2316588517153217	0.4688645586335592	0.6018198462967809	0.43789902030061556	0.7395497805355148	0.669007099489943
SIRT7	5.868725112201949e-07	0.8090133395189012	0.0713838532991234	0.7134516561949731	0.627321893682823	0.1721171355924991
IL18RAP	3.42172750205672e-21	0.10755740743192546	0.2593204937377348	0.02598236220991928	0.1624451230582321	0.08280602660406013
RAD51D	0.31656455191028166	0.5417224772972102	0.1084395958141127	0.27715083165664656	0.6525136065105441	0.3103985150197726
PPP2R1A	0.9735445862592551	0.8975295413590109	0.9210159861202457	1.0086532663614658	0.9235504535332941	1.023553305161935
PHF23	0.4959018054374169	0.657772999960865	0.44112366409990417	0.758730102820253	0.5988104396695129	0.43691146507036643
TPSG1	6.129077977948126e-17	0.32479497446688815	0.0003054275200553556	0.10595758027642425	1.0126631440316899e-13	0.31660901638357924
BABAM1	0.7117410214761279	0.734141506583738	0.6937323512810939	0.9791259599242272	0.6538145377048544	0.8162509814897851
KLF3	0.4936560794989637	0.3902529891846228	0.5704386614303559	0.49393796201173634	0.6205637616015358	0.40163583162941774
NIPA2	1.0121244221847545	0.4496727156389579	0.444411225581671	0.13539443406237264	0.3780338400566247	0.3242156638893868
AURKB	0.18766053121050427	0.8002249736735461	0.020611466322726067	4.6965386543731e-09	9.588876445405749e-21	0.06268061226536129
PSEN1	0.9426332368110082	0.3141927368055901	0.7024598603205067	0.3070260461209168	0.7083373797897371	0.5373145362345239
RMND5A	0.5531529899903893	1.2130954139287775e-18	0.213932217257536	0.1387885982517318	0.5175948720529632	0.26988662772472266
WWTR1	0.6999179149868862	0.7920812894945027	0.9634001002070071	0.6070722324306776	0.7164283238732954	1.3256803942566617
NFRKB	0.0004116289892704311	0.35978700016515824	0.08070171467966147	0.48496569927819344	0.7174138728046301	0.33354441882027963
CBR3	0.06917130213782166	0.18239082726791925	0.16942179406713034	0.10054943964250582	0.04216768306915989	0.12813923539035804
EFNB1	0.15559634755880442	0.5700940644718735	0.7801882095571521	0.8542758861758039	0.48152976464680547	0.6463397531146157
RAB35	0.5366919226725934	0.8639770542407577	0.778484585501407	0.6837147396608565	0.3955880077646357	0.683846853518842
PIK3C3	0.6567710878881212	0.48816726197947063	0.7184221413104807	0.31309880783740474	0.9519102543188862	0.9955573633991252
ASNA1	0.8163147387748808	0.5921983542921478	0.6457498268552927	1.0526731058755503	0.40167327070281605	0.8762623396824424
WDR45	0.12042403136237338	0.42275894503916894	0.30136932080907325	0.7628083713813688	0.5570957982872403	0.4166285454142098
PPP1R14A	3.4040902358266365e-20	3.3096655564173977e-21	1.578222879771393	0.5123818291689347	0.1759515296789729	0.017438289652590894
PPP1R2	0.5507405627662771	0.17463878627014343	0.724458212588626	0.00022454987255206805	0.013004231141688926	0.4410371269395032
SERBP1	0.7912472026202276	0.5208831879939899	0.9164345216433348	0.4430619647649138	0.027927848946036192	0.9616686211851423
SLC4A7	0.5513739333489087	0.849728959368496	1.0113556361711862	0.14869551997116845	0.5747537807862562	1.1289975160567916
PAX3	0.05309208164541444	0.025276752067552366	2.5275270756473383e-21	0.008834904617311786	0.053132817337610674	1.6522446695437996e-18
DIS3	0.46811072781760954	0.32372192470636274	0.4583082009683833	0.07638374660035173	0.6029853050444955	0.6664808102085216
PRRC2A	0.3282313639683835	0.5728010913698632	0.4545463737967933	0.8493278008459882	0.5294001479377218	0.35978400332034083
ATP13A1	0.40238028121069946	0.9785416455386852	0.5004208483708702	1.0404714459951094	0.8613455459495349	0.6429723214801515
PIGX	0.5011079246674153	0.014415747541131221	0.12610718291640902	0.07602575185230577	0.09434682176312621	0.3059278035124502
COL6A6	1.863614990159223e-21	0.018430246963881184	0.10803038727066687	9.9127999528841e-22	0.21160301791959527	7.632544724604388e-22
CDS2	0.4812486426265684	0.004612159013486041	0.31447666634071975	0.372751186687005	0.3783954941639706	0.26676901238021294
PRRC2B	0.6003303827159052	0.8675984890705145	0.8534053110932874	1.0127742220439155	1.0270022909020988	0.8819536121011541
PIAS1	0.6372761066413424	0.48679202324824933	0.7174590972395753	0.19862294244355758	0.6793188959473244	0.7827007941216058
EXOSC5	0.13126707982849822	0.44273900024456614	0.00017266254947087884	0.7921967104571361	0.0271753281188208	0.6610379925414216
SLC25A29	1.0704888309387869e-11	0.13552827833760614	0.2752679243663496	0.6580678761397853	0.6563552126058487	1.5705429901846876e-09
RNF114	0.9560776720479743	0.7185657879129348	0.6265147270027879	0.6169291071970292	0.6653386567101084	0.9412825380535783
RPE	0.3046319075231843	0.22014400532160897	0.23068215507522974	0.13873805256096153	0.37291317618975534	0.29217552514781503
UXT	0.8691135731058258	0.5628343282241902	0.756881737554405	0.7418312392647876	0.36193467201379015	0.8805881413233091
SYNPO	0.6876843752408798	0.8816543846860548	0.9943803076032285	0.9418174279696644	0.8996386241812854	1.2286857866718675
NUDC	0.8188292938568891	0.66513155382276	0.8507515916581627	0.9655772796901047	0.44355111766857314	0.8461491706769412
RNASEH2A	0.423870597136706	0.7226023627737164	0.12145295837015947	0.4067076403461892	7.643812445633408e-06	0.28198107369107045
MRPL47	1.1960603047341027	0.32945251685364374	0.6098602201879171	0.22911012549725693	0.1910810861343256	0.5926458380402763
DUSP23	0.9198421497424856	0.7634094175301755	0.7509663709509047	1.0388319064274723	0.6249516846731366	1.2045052358643282
PLEKHA5	0.4844682020059341	0.5003142812122466	0.1323960530263095	0.3373510709874147	0.5193103676295008	1.5659900922712717
MESDC1	0.00365224737579676	0.4411267802129024	0.4133246362067123	0.5604174521500943	0.3331583704290651	0.13477287852987022
D2HGDH	0.3091155893133898	0.6832468412288503	0.522276067459561	1.1396655941273681	1.2854224128748688	0.8132951952547425
OGT	0.8887084149081852	0.9637903757601244	0.9132362075767827	0.8440197588431054	1.0546710932175356	1.0642804807473247
DIDO1	0.3081781245332249	0.8143130489213009	0.42924411123412753	0.8016487068814732	0.942996349004703	0.7038660661993218
SDHB	1.0501344843665743	0.6087249702135918	0.8008056874255041	0.9495222812274312	0.6630787198772493	0.9022702319971344
CHMP4C	0.3916553032515428	2.142848535819308e-10	0.08529238717776479	0.25049363808644515	6.4577038558172285e-06	0.333602471591532
NT5C	0.1513663102400125	0.6098363309350175	0.40861993668497776	0.8442804910716067	0.20348819789922684	0.6718138431346455
RASAL1	0.15678162497437725	3.001148990206693e-07	1.8896660936200784e-20	0.8383616577020008	0.1565692573443648	0.4715208950986791
LRP12	0.5273538511710123	0.4434755471943534	0.42756086429103923	0.03621453170123376	0.1433737343191811	0.13602201501728425
INTS8	0.7564998616181956	0.7479774790501829	0.42688928452038954	0.15365452315163286	0.8481721334236771	0.802294601268525
RNF168	0.7793796463878047	0.8444268391894902	1.0012234037856302	0.6206490516346244	0.7963020380721244	0.9683130822099574
ATP2B1	0.6603504082895113	0.5945036496151073	0.9608841091155252	0.14101087569188045	0.5737466876979588	0.38954410335150574
ARIH1	0.9274342936118287	0.6049618574286936	0.8659636446702068	0.532164443965264	0.8195277415727734	0.8557243805814652
RRM2B	1.107173171875813	0.2908943262425729	0.575710066141924	0.08170269070567071	0.3379835773900924	0.9341018949080928
TAF6L	0.04003180201868627	0.23560340734758328	0.08928443313760162	0.6105452985736607	0.47721986992379817	0.10220919985889065
RPF2	0.3086741011961674	0.02659152716693872	0.12473086454132339	0.0020463071044320253	0.02278186153703795	0.32469119972443367
TFAP2A	0.5265605970029529	0.4650167182024994	0.09333015157249079	0.07275087145246867	6.476332152738517e-10	1.5685790601517246e-17
BDP1	0.28983288873883817	0.3233736911076272	0.2488730908036037	0.09318138421386839	0.7113447113247927	0.5652058001341228
GNAL	0.21965477047208415	2.2199897805406188e-20	0.1090206202941302	0.12051376875651149	0.06917106133613773	0.002388623163530949
RAD51C	0.9113175444492864	0.3988775744070222	0.35527279384072563	0.08764900800441755	0.48287682654307273	0.5851424072416425
SIN3A	0.5435272409575369	0.5410528365578982	0.7471460347741183	0.41596758403031725	0.6045870328739874	0.8416657860529188
COG2	0.8382496931761596	0.38872387237414285	0.358426532362346	0.3964348173512575	0.6039672380872775	0.6540531969284842
TSPO	0.7360829038152266	1.0220275232329097	0.721169780935591	1.0960974405523667	0.6135557198644446	0.6987319126531
RNF32	0.04347578058441026	0.03855014198025525	2.9375454603993312e-21	0.015192859628347937	0.018639857223123356	0.06891511081605323
RPAP1	0.08245992845908123	0.3175006419672242	0.07221124136028492	0.6271187096955111	0.3203125817656562	0.24406293644389812
TAF1C	0.03149850996952137	0.8128632446233204	0.4706382440411475	1.0687886130976676	1.1286444131792608	0.5249931491733051
KLF11	0.7372948809104624	0.22152938319453322	0.5376836526105953	0.6193224990019104	0.7885100944368661	1.0163353273787648
RAF1	0.7230552476288497	0.7905014060458156	0.8317094638564168	0.724621950778466	1.0342456754775087	0.6857215677481194
EAPP	0.8286362555303426	0.22678569062492568	1.0161216500077388	0.4366154335935927	0.4609448999257834	0.9362034968346343
NAA15	0.795898910172354	0.4729339796934459	0.5576459587703463	0.11326056657509145	0.5932279378219127	0.801351727940421
ACTA2	0.9401400334958804	0.9197907616116865	1.0328943467284386	0.9443316892511275	0.9247026714390663	1.0939196424770872
METTL1	0.3269841480081753	0.34462397840023923	0.0650785260122916	0.4010625762578575	0.0004215572736198117	0.2952651164124996
BCL2	0.01418562164704779	1.0537391421861438e-20	0.3733566248941701	0.5803006961591052	0.735370659131983	1.1405662876558724
DAXX	0.06305964822041413	0.1735132696102935	0.13410554404708536	0.23000861978558795	0.09466466655202532	0.1383287360552155
FANCF	0.3130906244975374	0.23630631558337942	6.112469802786142e-07	0.3336910571671811	0.3380783306168721	0.2763422559557355
LMF1	0.19434723488617814	0.3756991703216935	0.14233860314978328	0.9253412723637165	0.9194051695795158	0.08811491468378431
TUBGCP2	0.23624704657237877	0.7765046130529509	0.4233135014215058	0.8788268400479881	0.6687951206131271	0.6225352845722661
EFCAB12	2.796231513874993e-21	0.024376500778976417	1.872426021750306e-21	0.07562179500394049	0.21264724198690715	0.20085388625202644
NCAPH2	0.0014614909939504317	0.49085632756950776	0.2966470749449233	0.8999529297683733	0.49929702639624746	0.41910371846738687
PITPNB	0.49612825408887906	0.3777452796900786	0.8946996775348282	0.22519709167577348	0.21594478149808094	0.6503414362304798
CKAP2	0.45631307293180384	0.648591983037219	0.16907305748677334	3.3426129831089824e-08	0.19791160748866515	0.3738266175682048
DFFA	0.20493224898732001	0.1344916261035388	0.2342399583985509	0.5044815960934477	0.20541986883200095	0.15725647599645753
CSNK2B	0.6432585133304966	0.29983377712088716	0.48598900412881474	0.44650107608137946	0.15408472958402492	0.6863069184214943
VGF	0.150646894862951	0.06182459117698071	6.53529975500642e-19	0.0192825673365878	4.1538714168325515e-14	1.137355610350172e-21
FAM43B	0.036880467992498944	0.0009553607514954698	0.018579145099248233	0.03867318457227951	0.01887938956344609	8.380052282912142e-07
RAC3	0.23656031175769301	0.1843146199084862	1.8562864651907088e-16	0.524242538218072	0.06375585975337975	2.082791177531127e-18
TFDP1	0.828449692267757	0.5609460549555688	0.6661984628368309	0.43231276752202913	0.7355199922474919	0.5899290047690546
NAA16	0.1446416848586968	0.12858217388684595	0.20687844217882273	0.06918004063017626	0.53156986929957	0.12523403292609148
MIDN	0.39025144242380916	0.8600093797997621	0.9117460715005952	1.198543312886237	0.6196004207586905	0.888007605251185
TICRR	0.10535781570048906	0.37776205214992803	2.7603267674549722e-18	4.755239108401844e-07	9.721591602923185e-11	0.03661958828442748
PQLC3	0.30924280699179213	0.3905140622207399	0.48607475438130565	0.19533901173106433	0.2978154244106798	0.6538686869676984
MAD2L2	0.35629196592728984	0.47954740836713033	0.31902153232778546	0.5904399620353867	0.024519580922613228	0.032266592845791635
CXXC1	0.04433863131318563	0.778793927383348	0.5929546143765837	1.039610433649783	1.0388736626327726	0.80175998626438
BYSL	0.2975906136581107	0.2594178786824216	0.076737672342353	0.43380797770960666	0.07989961442106971	0.06521224261323767
NLN	0.38803585747194097	0.08077654884571105	0.006751953068046782	0.139860899847106	0.07320588312295014	0.14782660958032023
ICA1L	0.06930630855978465	6.994164326254783e-07	0.02990862383970171	0.024477673190653092	0.11473680059420678	0.06529158978419378
