	C0	C1	C2	C3	C4	C5	C6	C7
LRP10	0.3891681753122856	0.6548738019664885	1.075996566078455	0.3259176830660576	1.2096819364170663	0.6275925022123873	0.7623736291925975	0.8223638733218532
USP9X	1.1568197554990722	1.0778010290266409	0.8488897094116631	0.8015231711848132	0.9397856055272662	0.8876728658380478	0.7335966063639647	1.006401164545156
NDUFA11	0.3589743268095862	0.7149453870485613	1.2637027719119824	0.47380966869109026	0.830172540410678	0.5346028085895933	0.831252888382564	0.6632001075014954
NDUFB8	1.0132089433677454	0.9020492220681777	1.0381814816578139	0.7635028955926829	0.9214828451810994	0.8474578503465524	0.7223601019540374	1.0176322377170992
FURIN	0.8479903654305112	0.8483123452630725	1.0330848214230823	0.6281405770300604	1.2086981464619524	0.8888038099216574	0.7213140046407287	0.9142824843801718
PCED1B	0.429573350512085	0.7159763705097636	5.919039564288993e-12	0.03358632431112481	1.4845060804290813	3.106607242534571e-13	2.3441169060039565e-12	0.5502399336687162
PRPF39	1.1655081385902908	0.28977662529034537	0.00017232927962301394	0.4869611970964059	0.3703059640334176	0.9041951283522326	0.1959459746310953	0.5529097460857633
SHFM1	1.0222526174777482	1.1698631302315685	0.8968897218618395	0.9234567693788862	0.9042268965072712	0.8317838342238021	0.669692100046104	1.144539596873937
IRF1	0.8159277838486816	1.2352107066956235	0.3671557733706723	0.36677889444782785	1.680247755917033	0.6367814959684142	4.514997237635898e-06	0.6782858917853128
SMG7	1.1040619707252768	0.8866172914526909	0.6864237185524605	0.7182613185324832	0.5538429875553863	0.8133257427896682	0.3883233444510693	0.6644447244491182
PTPN11	0.9530732245284113	0.9903303697541237	0.6196812819727551	0.768017502259481	0.2978631300971645	0.32319302882451617	0.7826543232808615	0.922288928012285
CCNE1	0.05947565283160988	0.09828029185789207	1.1375689714539e-08	0.36259140024534603	0.17144592494205335	5.298868258955031e-10	0.2568077521374305	0.019681832632383944
MED14	1.146606052324065	0.8955853075156998	0.4732229778672871	0.7212778145926395	0.568391703852715	0.7626257704165277	0.42131193094815417	0.7099794733724804
MTA2	0.8103195478484393	0.8153316955470876	0.7368402801913366	0.6197775415211464	1.216452462340213	0.7920935383769472	0.5901842292619244	0.9602145686459062
MED26	0.007049434513192735	0.06596693554055219	0.2379344535403698	0.0006214538651769155	0.4642485029909141	0.286838788776499	0.18467179562388197	0.19766937996591452
NDUFB11	0.36509676480697684	0.7465946114606231	1.3129627941733604	0.6544595738409007	0.8083649906028854	0.5098531892894498	0.8043409567917644	0.7033872958108889
ZNRD1	0.052807349404366793	0.04976405562545051	0.13765131444612344	0.0734413124945047	0.02598764973132469	0.008774720777212744	0.026389464483064156	0.052261586845863565
UBE2G1	0.08718819438740383	0.1308656395598126	0.18355252013715953	0.09748509927565602	0.09741377951314835	0.0012355432569128568	0.13177389136736883	0.18968860716185287
INO80	0.8798298506351225	0.4857555877895581	0.2819990426967647	0.33247405798187146	0.44715465471301674	0.630791024536591	0.17234489109269127	0.43341489177362
MED20	0.14451413180359882	0.004470407104628727	0.14905000046321143	0.09512067045661528	0.1080094781843248	0.1772116793970723	0.1863811834409346	0.01562873970233477
CCNC	0.7363276497724317	0.36384157530432254	0.5677646622483515	0.5738850522808143	6.104281987027848e-05	0.06641129916731077	0.3541669266285072	0.6564794081038685
USP7	1.1047957456457334	0.8653537426968948	0.6125729974108322	0.7283254984171084	0.6698580374693539	0.6609622292624612	0.5666091398185334	1.073698981240715
KCMF1	0.1842942105691708	0.4573836462737155	0.15617147507455012	0.3031953436794422	0.2208653904477707	0.09210496689640314	0.25259472678700384	0.31438430185960853
DSCC1	0.13394808237419814	0.06118380502435166	0.04012376534997243	0.280776738389438	0.01454482506686736	0.048930129011867815	0.030132172893386173	0.06824716510632295
CHAF1A	0.28804870998052273	0.2580301366747376	0.15865688534991723	0.8853490138274649	0.8388213044705366	0.6930769107019238	0.18796016375291577	0.06473004476742115
LEMD2	0.1542438861688518	0.31388367244534177	0.6258654564980839	0.2570714719982227	0.9069824819882013	0.8361564855365375	0.28225531280464317	0.411713249368065
RPAP2	0.7873292920842792	0.41582382096311654	0.017102903677966304	0.3545701739215059	0.10036485573200539	0.36026876615228726	0.01783380221403034	0.46114162325395763
HNRNPAB	0.5393140437539742	1.1753304434803389	0.6724338970771714	0.8265632536164057	0.9272429848939518	0.6235759237417345	0.6323133853579278	1.0733376974063098
CDK8	0.6777846603707198	0.13356622212425373	0.3249269209807423	0.45506992795072865	0.07744411419949859	0.2375158892276602	0.40586523940281166	0.5494738127008368
FBXO28	0.16318530288150399	0.33733007708253726	0.13991717400247436	0.11956403600891315	0.11294218043584592	0.17840618499276356	0.09971454274151591	0.15656028019983045
PARP9	0.5871956489688732	0.9002947489227844	0.001335091213291948	0.187599136197056	0.9787352688124789	0.16906622312702996	0.045198269923615544	0.34601223341506643
ZC3H3	0.5079052603002119	0.691855913814078	0.525476445313049	0.31309488716301265	1.273109691437322	1.1091713387824933	0.7131904044349869	0.4692711364343207
DPH5	0.29172455068320946	0.2770486247150319	0.22089715897185955	0.3189752152117069	2.072173390319923e-08	0.09945439492753166	0.16916449932116948	0.21591384760641913
ORC5	0.4876406065629326	0.3179304114649318	0.07147694883305104	0.39056978962144273	6.8045210457448586e-06	0.09719780473038801	0.35324368471602335	0.2028049914740114
ELAVL1	0.09101424876318186	0.429333086181754	0.40540558487698647	0.2815720191678427	0.38440004030313657	0.2734901443333221	0.39022454330415685	0.46303934230075955
CCDC115	0.00488694586083426	0.16616642177504165	0.3454251118654518	0.0004801474573467178	0.20184449893529705	0.27040210324013136	0.08538534037288488	0.10695511014338716
SLTM	1.0097075692302044	0.8803837661165129	0.4804689119046056	0.5824727476652453	0.7926735172061105	0.9446323649523529	0.44472506170537524	0.9839149818539202
CHP1	0.907272698331492	0.9442954842071022	1.2606315033991176	0.5434301544949267	0.5410976876489674	0.11804735341990355	1.04704559612132	0.8932474096710273
DCP1A	0.1065034998509842	0.05663476121608437	0.09683850364541095	0.0450739058069003	0.11958865997091198	0.11100950247561119	0.072074537396703	0.12408294202212283
NSFL1C	0.0415808243278642	0.7209192073989555	0.510362504912929	0.23354346742326212	0.570218694180096	0.49753580331482633	0.3121470204143694	0.6280303026139816
ZC3HC1	0.3893145525441249	1.1247254378719733	0.454471487512037	0.28623795494258575	0.3138311044538834	0.9375957697720537	0.3605892795405186	0.018704592529353473
NGLY1	0.6295903592417561	0.4433260692596633	0.1507848005835364	0.38493202727063963	0.4578566877455237	0.2637463981213907	0.33265474844625775	0.5545352786127857
CHTF18	0.040647382192352755	1.5064091629571671e-18	2.6079037766843303e-12	0.28032683494414734	0.5892149460851	0.5751005362996651	0.11612070448998581	1.2261589155572492e-19
PDCD10	0.9898258743619593	1.0773662036268634	0.3533275788124068	0.9168820302954966	0.4555729753035957	0.3924205035258126	0.39718172118177175	1.1631076556019937
ETS1	1.0747640412717883	1.0863416227710532	0.755846852385038	0.6060824389566931	1.0310133840167017	0.7609293939142809	0.00045298399582337077	1.4243996127097989
VPS29	1.1635738111212077	1.1702684963735024	0.7087754835493044	0.8287617874005967	0.7462672427944759	0.6999588706494717	0.5503047073164952	1.0224930673720072
AARS	0.9191231314351447	1.024429272691269	0.8292501663678389	0.7494337488282959	0.9865467365957412	0.9135496861618394	0.8556268968728924	0.9083551195011185
RQCD1	0.6216601236922493	0.5812614082202113	0.26897308932197167	0.5196475775868526	0.4150336911498465	0.2777734395010109	0.28145315093068185	0.597684638949706
ARID4A	1.3071568659346067	0.5447362350900952	0.34971903124799136	0.4907985657338106	0.2777345800780334	0.7524814001224367	0.031253274481330875	0.8953706964932054
INTS10	1.0570011395392735	0.577780779296235	0.6043932551492363	0.5845181300281558	0.6589641596401702	0.6737164892796322	0.5574216402159282	0.7313255490789523
UFL1	0.8091786278410363	0.5979279660315628	0.40715051285456416	0.5735247036371347	0.12724760320640843	0.5560873344282083	0.027268622110702957	0.4832768499854327
XPO7	1.0416437615854734	0.5345560779161269	0.8513918636087757	0.6315797313087722	0.5107415364415051	0.48220644279474073	0.5714559850839074	0.6200619980539037
PTK2	1.1561891250137413	0.868452522939592	0.777461817703779	0.8094370180840548	0.7076840934926264	1.02144909006292	0.6606814916760635	0.9528478605822385
YIPF5	0.6251498670154672	1.0389656940688234	0.3773659100205589	0.6581058606185858	0.020383166683746696	0.11811368158880721	0.09989255083474838	0.5652194077688751
NSD1	1.1648950616485545	0.9066499534248968	0.6140325395034085	0.6607886182415957	0.9524045616060195	0.9954827204064391	0.34776786159840367	0.6485812141016231
HNRNPR	0.7783754918383005	0.9019633415199142	0.5264841126817348	0.6746599806543784	0.8969419460628162	0.914424941740959	0.43938392592046327	1.1662112219110787
RIC1	1.1534987697008319	0.6206239934261717	0.4437100644426184	0.6393344464840764	1.0025924203986811	0.6808406244658672	0.17434898008016103	0.7286752627807882
N6AMT1	0.22966695406081986	0.031338247416086255	0.1395676871873405	0.06071251500648959	0.06996311831030548	0.2959616081426436	0.11166393450169426	0.03485234552095172
ISCA2	0.30817374100880024	0.00116085870109225	0.6294949240569312	0.18417499954204042	0.1433561673112548	0.0015482077646287377	0.3367294891815433	0.136631006924262
BCOR	0.7854117815269114	0.5820210411431221	0.6547617623832789	0.3053573475839533	0.8738148191038806	0.8370513920795702	0.515044198842776	0.5362816995954105
ATXN2L	0.977896209204168	1.0570591082117824	0.8479042213324707	0.7304183866855893	1.1086592080079527	0.9913824848431849	0.735141348439023	0.9280417027314959
PIGU	0.2797287549257361	0.7307371889097963	0.14084181739279242	0.47892149370811415	0.10063162987141988	0.23334448844216268	0.5290828525623608	0.45795658414680535
PARS2	0.1457964572642236	0.07654129962295983	0.2949704628293687	0.09157503259554879	0.11162027200402633	0.18090984530288132	0.2241847685415094	7.014344328295199e-19
HSPH1	0.6241122236281538	0.7393166203389295	0.06950311768284033	0.7771787725814571	0.6305110657597686	0.2367796183227049	0.8907952969779784	0.969853837221508
SLC35A3	0.786360204172315	0.5404673125928193	0.24194966200449428	0.3413741897055978	5.0819293540459235e-21	0.05940877710617059	0.24911059456667659	0.36163951982419096
TBC1D22A	0.4881489006628401	0.780859734325793	0.23092172619039358	0.11261488011527909	0.9117042919578919	0.7846834226420694	0.23839679618256437	0.4402803242439003
RNF4	0.06294964143694376	0.39897976954446474	0.21873832152971756	0.14188594257203832	0.3372273693357854	0.10329098353771608	0.1415176387801125	0.3877559930898709
TDP1	0.4904104783823811	0.2717754266593893	0.18819739126055934	0.5288664564695191	0.3342557221453343	0.286951592723764	0.013987557619367456	0.3231810435539114
CDIPT	0.23731351538577727	0.766883164540016	1.1349839840899398	0.18676635334508399	0.47165888040117304	0.4283998665985649	0.5592651601147086	0.5449248275785182
PIGB	0.6353178869166604	0.6429473127943068	0.2160716348572556	0.28651111595514445	0.12175693464260645	0.14720099751000756	0.06987511904897802	0.2671027891081697
SHARPIN	0.4278160639337203	0.8672278280184188	0.893330279390585	0.4513386010158323	1.1166536175087236	0.9123962678526543	0.8052375946090822	0.5121115278551764
PQBP1	0.3623510279424076	0.6883567666442061	0.7900601693966094	0.4126831125772574	0.7080551141865051	0.7174860839890737	0.3829854879460846	0.6851404138612265
R3HCC1L	0.8902853632615758	0.3544282182665523	3.340733925687264e-06	0.35874165420905263	0.3508332334275774	0.42333219197277716	0.14132622936932382	0.21378801446795545
PRPF6	0.9779520727819656	0.9967402700371434	0.9141922502420795	0.7621751072172057	1.0097611168097431	1.0428005752009248	0.6226863128696384	0.9423728055139061
CAND1	1.1142671626838772	1.0135299370591164	0.4311101265662593	0.8940978827993585	0.5257251721505354	0.716623918711075	0.46007469164945924	0.8157248890374038
KHNYN	0.3591399962832723	0.00014036537920709545	0.5406599843117971	0.014216180834695499	0.8845069898300589	0.6655190661251447	0.1498890888647037	0.14796289410606372
MED19	0.06285520310560934	0.18290310997818957	0.11915629523802627	0.07890246173422487	0.08902453738371689	0.08993170205761185	0.13307871864825632	0.14423334487765593
UNC50	0.8960845907069036	0.9732941345542199	0.5425489914311459	0.667401246271005	0.27164709051195757	0.2993987515066635	0.49458464184475526	0.8407428389109702
ZC3HAV1	1.0271823267948255	0.8453307667174212	0.2859700548478683	0.5687034891832871	0.9126391591824371	0.4167614233174047	0.2734270248388002	0.6304676737341955
RAI14	0.8843178717585692	0.6780952233705054	0.17093474027847053	0.9454401360609499	0.18582796137473453	0.7308628880296868	0.04334482818849121	0.8623529864225445
PCGF1	0.16919870800558137	0.23273742936294448	0.18958719944606464	0.11226997198731596	0.07134796660963492	0.178407965162315	0.09762374163116753	0.03904331910865807
TMEM117	0.2331219757488785	3.536105120501033e-11	0.050299421633229036	0.1688534798408608	0.03962979610113846	0.00016406031730381118	0.3698937218266671	0.12465101035056761
PIGW	0.19015274410982821	0.05336879203914617	0.10269340685838965	0.1850969138513934	5.011033927355155e-15	4.187800795335921e-08	0.12412264259856519	0.03153398448665279
TCEB2	0.13471673104569412	0.715807752280866	0.9231894280365951	0.4246204076344526	0.5388633249777907	0.27385018050213333	0.7969515587267096	0.5327509549443884
CHMP5	0.47449210394388325	0.5680567895358344	0.6064287200878751	0.5768065646590923	0.2278182587157819	0.06714339985843319	0.052082702974208944	0.7072680051601209
TSR2	0.15138634303509302	0.38011902410354365	0.8579877097582366	0.236999373964242	0.21903145632596316	0.058037787888275655	0.258386672373659	0.6408326461138323
URB2	0.18169433047541522	0.06937261697674132	0.12482029938945306	0.2269281854610556	0.30115357559453765	0.2157942262117695	0.23801305328029954	0.05160117958940539
LMNA	0.8324194106065707	0.9401014750510123	0.912811240968943	0.7414402131671582	1.13885143762983	1.033730251252827	0.5940513003494001	1.161767724859922
PAN2	0.791280018942524	0.518149221925023	0.21377072306590503	0.031151560930320253	0.5393000936514244	1.2522109838907034	0.2519388204230321	0.0016950327638724004
DARS	1.076196696523365	1.244097048452855	0.8224249765029809	0.9111556043146318	0.6541065007372805	0.9946586294881198	0.402641426227425	1.068408088027938
STARD7	0.7432850338943414	0.6876437156543731	1.1829247891820127	0.555769678325096	0.5426579288392553	0.05615617771566758	0.8081939877117781	0.5549679048509898
ZC3H18	0.5068792728011279	0.653297891987644	0.6182489089434777	0.43104519663581997	0.932991151798855	0.8567213093049236	0.4499076494669564	0.7390276839372686
KLHDC7B	5.4531108462445117e-14	0.11714260441360545	2.1611359462622957e-09	1.0321902656075826e-20	0.3702772590436432	2.223344591478245e-21	0.14442813243219338	0.05347920633029406
TRNAU1AP	0.18342355381127182	0.47042247681952926	0.13772516768480927	0.14514381327210138	0.39873845718134526	0.6235143891204498	5.321311752819044e-07	0.46095806098341513
RBSN	0.603852533059095	0.0004227482126094249	0.30125429517909963	0.1834678815660223	0.5529201418875153	0.3378980440663534	0.2544583501769278	0.36900763668419434
EIF2B5	0.8455638051428086	0.6507828596141703	0.6792671446447206	0.5778389812539942	0.8097955111933209	0.9940329054388743	0.36042136815557324	0.4270625243108205
PRRC2C	1.1270764354017033	1.1384096841020463	0.7939550675700342	0.8099183015414387	1.0114669849927707	1.0042269358328306	0.6769242867922617	1.0269271408831466
MYL6	1.0666162822934828	1.086852754710571	0.9649678621610466	0.8537479796510927	1.0538566138439325	0.951740130970715	0.7449744390404462	1.07294140122788
PDS5A	1.1842110106691788	1.0006707098462768	0.5797065326814205	0.7717016811003851	0.6567951332073172	0.7606785889087548	0.5117186536577281	0.9620215717620257
TUBB2A	0.0006414795507157786	7.12052507708007e-21	0.4040284980511805	0.825854985365289	0.4527706353766719	0.0006401412593631893	1.0610979104881826	0.5092810092378695
SMC5	0.9848292298136424	0.25329496175327815	0.06156992102517951	0.46170502076255887	0.4317176693753848	0.7816594387451076	0.0019060737586890782	0.6783440655092998
CEBPG	0.8320306161352238	0.5019248335115716	0.276329867388831	0.5578433732018557	0.18857114266790034	6.038690962902659e-05	0.5654537912608031	0.3472483236088793
GAS2L2	0.040327300690456515	0.04645403572472433	6.596631689182181e-05	0.004265063767859929	0.03190245873770352	0.019860699147188337	0.048415611381307865	0.01897067041797389
LSM11	0.06724392795191413	0.014850791425241426	0.14751471834660845	0.10016615246462672	0.0677911783725182	0.11076772946706995	0.02271836193386348	0.023169910813168073
ORC3	0.676814682347703	0.2710000089533997	0.17235516389813146	0.4808948678677753	0.0003268407514054705	0.37855557224411596	3.6288880302322383e-06	0.2529645463245298
SRP72	0.9850655093217182	0.9314039521400613	0.5304096696572659	0.8967390929009335	0.3645341334195844	0.36807598872506136	0.3391049289390609	0.8996614410457513
TOR2A	0.04419591686156576	0.03453696704947569	0.20141294870800147	0.01893430363440524	0.21925729022648863	0.0327386576661485	0.09388057345673523	0.02017360081325737
MRPL50	0.4530445911937267	0.08259265072908908	0.3980871933727638	0.25686885687742267	5.1219769517296346e-21	1.0258980002387236e-07	0.1327709002167708	0.31747235340306645
MINOS1	0.034310795758548104	0.03091681651799603	0.03267645108031439	0.011649951654438924	0.03559988593309419	0.050818280207446415	0.02060904137009146	0.05367376568812596
GLP1R	0.06553910480406942	0.019772384484663508	4.0228647624382404e-21	0.044951913237485784	1.2872749915139744e-11	0.09356903676072914	0.06559550492596766	2.7506271168415194e-21
TFRC	0.6957527834098323	1.239399171678117	0.4188064733952105	0.8950956810054956	0.8360819015811359	0.4997069367369453	0.5882371969736155	1.2991890787167701
INPP5K	0.36080843201530033	0.2726597497988652	0.5266540869039698	0.011004532443864424	0.5030140153459344	0.5794813733739108	0.04694092989750165	0.28396661859510297
FAM50A	0.09439398096833909	0.6169161444325711	0.47114644311790593	0.5090169844971362	0.8837629509918675	0.760154538003265	0.4373525272461683	0.7563687257113878
FBXL18	0.033079954981613834	0.0014831008516338294	0.1632585817049296	0.037154818499429254	0.2589091342783103	0.14997179298222604	0.16812901879470077	2.320323262356677e-10
PSENEN	0.963515863500858	1.1806602781687185	0.9257556540785585	0.8180385273551	0.9295175315910285	0.658412316017831	0.7542229512308575	1.007020218224354
SMARCB1	0.9323019689030667	0.9596692610621798	0.9956783126773833	0.7541620058778521	1.0249472929410737	0.9599023795423629	0.6678325065167217	0.9698705971120236
USP18	0.11283705988650156	0.4134362028827784	0.18311628646734796	0.17831476956963926	0.5244900962876612	2.462550259712395e-05	0.07098448348574142	2.3609785093103637e-05
FECH	0.596821492917245	0.005261407805649023	0.8273828816559927	0.20332428388768367	0.16550413354742224	0.022386606523111915	0.444702561219562	0.16169677792234258
VTI1B	0.36507414581670283	0.04576494293986535	0.40730645104334673	0.12706136440182939	0.060497876378036115	0.010555832633349123	0.21253372058789988	0.17090102075588331
SDHA	0.9067980472039389	1.090325509317206	1.019544607617696	0.6327424814666311	0.9532507267226766	1.0270594136343534	0.6920551533101745	0.909919012011237
DDI2	0.14932501469785786	0.09078942390451011	0.18948134186042773	0.001813748189950668	0.14888388184882567	0.1181390218564802	0.09570004030675622	0.07853350496767386
TUBGCP4	0.6725881009759607	0.24717360930396962	0.48550687675183557	0.382107064339529	0.2321849449750918	0.4764850227538766	0.19280690570198136	0.07547545764556314
CLUH	0.49494555234400023	0.6533409113179471	1.1714662384274288	0.1837449101013737	0.8811115979200586	1.201638683149199	0.9782081076111889	0.00023924406374947532
EID2	0.18370840897366839	0.13249982879938824	0.29589340030234745	0.06457066892863134	0.16933452838018354	0.05882915078081864	0.2778540159328595	0.2295834899100515
COX4I1	1.0666299335723866	1.0899763583692397	1.0080467449608692	0.8492336725979075	1.0529689222698841	0.9445423966969945	0.7781023753512135	1.0273920603683329
PRPF40A	0.640591972678346	0.7532795075963485	0.043316746817121936	0.661041467343174	0.309016162681632	0.4742415648849021	0.25354748363364027	0.72566724564552
RPN2	1.0416971987729882	1.1423645879421558	0.9375981166892805	0.8559922061216707	1.0474847071298046	0.9182722035799329	0.7572888999262265	1.0465823942495553
MDH2	0.031724533922870675	1.0350301781511453	1.132244220507497	0.7075346177815971	0.6341427109425304	0.317190704648087	0.869433787981348	0.6387196401803943
EWSR1	1.0957345922181227	1.019865380009289	0.8658464249548187	0.7784208496598963	1.0587052856707408	1.0077347780408863	0.6837474543676318	1.001388023038528
KEAP1	0.5548930967038638	0.7667666197127754	1.0687205172090273	0.4917901319341395	1.0428122025982367	0.7842261891309712	0.5794114858139123	0.3730860053972348
GPATCH8	1.0480668751597508	0.6172393568274249	0.34116472000102954	0.4820171022001812	0.6786428791895016	1.0403691352605053	0.35987974282969326	0.6707372705673523
WDR7	1.108086671874362	0.29289220161890395	0.4058862604472782	0.2528971809294184	0.6090549850880539	0.4700918629552809	0.13893403845471738	0.4100177718834294
RPIA	0.5617887432415322	0.17542301289944362	0.5320536555583771	0.6812018895482367	0.39445077551809193	0.1958556204593214	0.22049281921369504	0.41367621302560753
OCRL	0.8317366808683377	0.7249348641602713	0.5381763473268828	0.6991238301042203	0.29676705394758907	0.43313863334013986	0.7159459776810416	0.6496060868528051
SEH1L	0.4667731058237763	0.3705219700797718	0.5847015638032902	0.6386068119781507	0.029359978058806573	0.2670687636147344	0.1993731457360974	0.5763805741776991
AZI2	0.4926921000098521	0.17621017231381755	0.09908688594512652	0.24242913015010506	0.15694118097605295	0.009690600176359579	0.155716878927297	0.6188297959879273
PIGS	0.1549117879599106	0.6807383925979741	0.6950753146235096	0.1753645152313775	0.497364873955925	0.45976430062048385	0.5502887753347137	0.3646176368938763
PGLYRP1	0.02829752637192645	1.7777167009354781e-09	0.05519311731878509	0.0202129493779287	0.029156876764586274	0.0038940943655524436	0.019366064084585796	0.005576035555281208
PISD	0.16742904700724376	0.35023916955889134	0.4192415668003265	6.989288142452954e-11	0.7201620773205654	0.9000166771752588	0.48411205535984264	0.1722089092599388
HDAC1	0.9390141605585535	0.7730250795251462	0.6565842039538753	0.7639760668442858	0.9608332210953323	0.7729554444567062	0.2450347509306655	0.8785856847748937
NADK	0.10722978243981622	0.3620802773329825	0.5534422931118352	1.2731976698012361e-05	1.167892736254819	0.30075980446593736	0.6026674792249479	0.34679007209524426
METTL3	1.0754273311561653	0.2652172256903974	0.41476655093557	0.4641307457544813	0.8922065337066	1.2171883236247698	0.24502872463302647	0.6086326731682585
LSM10	0.20045023366996922	0.5550540788128874	0.5556457519928328	0.17038795511212562	0.9047547347193649	1.6319809402385693e-06	0.6255373628978425	0.3242084382630828
MTA1	0.7295450921655126	0.011940964111602346	0.720836532464721	0.47313877694244316	1.05970559692645	1.2449119030411053	0.359524643858926	0.46448226587234875
METAP1	0.23644061038709144	0.15553498861934986	0.21236397824826073	0.21709378840142135	0.05576796787011299	0.07598046202281639	0.05561992506675877	0.3025829298723874
DPH7	0.28135593986969476	4.598807560484748e-16	0.08907226879822537	0.018893311431062446	0.5433794863947609	0.5004961728079269	0.16424160448036831	0.055761209734434936
GNL2	0.38377666621144807	0.8891782616856122	0.30619222314953815	0.708401969262118	0.5783550025945459	0.631770549225712	0.28277250815435884	0.8643095389262384
COPA	0.9169321586447985	1.012217324874793	0.7080504377143744	0.8180504559107589	0.8621091506975391	0.899660814984021	0.5352217461652453	0.9994709509335198
PUM1	0.861043153572257	0.8797537236687459	0.5925587590107483	0.4981828359957301	0.819758170406242	1.017385839258406	0.43229758379245153	0.9362187965130663
PDCD6IP	0.978601821399027	0.6137834402639387	0.5060810587261143	0.6460099694680139	0.8017480744496835	0.5199160617265951	0.5140873850043521	0.9048979855898494
CALHM1	0.02850240294027524	0.0035269464398792506	0.034705857461220305	0.042283778960303324	0.005801910499507338	0.012612607705890792	0.01678664741971245	0.0026901284468284427
RBMS1	0.5521852291463032	0.47482252542890424	0.04811887435614253	0.41425273911488963	0.573433626426689	0.5459140451786931	0.12672393540243299	1.3437388876328356
COA7	0.10640923954471113	0.05216389495426272	0.30132560087195226	0.16170378439779062	0.1120057566350358	0.00634140440589486	0.25779896797870483	0.053046943229553827
MRPL15	0.2594311731294173	0.6484294881559233	0.6250016402223665	0.6631883197314501	0.05606975693522033	0.00010458601164270089	0.8971908494738086	0.3188386188579121
BRAT1	0.1961590163516124	0.3256126416218214	0.8830249169993643	0.34108801538036926	1.1742954552877707	0.9678129666244386	0.41670488549914475	0.21917811647159222
SACM1L	1.0659329622816134	0.6031671893712449	0.3831920786224087	0.5197122405619211	0.3920714566169342	0.005059922405989435	0.5686824030154677	0.9612115434955549
SLC25A22	0.018323843608558286	0.39263652993590187	0.45807909842373373	0.29270596950750716	1.01281337258935	0.13421708019657375	0.7451649114833933	0.002064590846638289
ATMIN	1.0165342549063383	0.6664168916777906	0.8266253877579081	0.559023888572188	0.2510354156141947	0.20256789070665746	0.6116441777000887	0.4035998702687068
TBX1	0.16313957446715383	1.504694117232511e-21	4.268020484034781e-21	6.079526265279562e-21	0.2819793092694172	1.0384985201883664e-11	0.08697416870491331	0.15664827599487346
ILK	0.9953268047549584	0.946701341111571	0.929276792561642	0.739667704892164	1.0157326144339127	0.9955484093606093	0.4996054506271978	1.0505432153255163
LIPT1	0.5200299045242072	0.16993465265144853	0.09435543138196542	0.16723067678622716	6.060688027041257e-06	0.197321146839254	0.07896592384347528	5.138961428727349e-08
ATP1B3	0.008589047419768167	0.8166190647857126	0.42452199767413273	0.4114881557548284	0.6983278274766086	0.3584351312149524	0.6147075944178575	1.5353781877020858
DPH6	0.17933795294329413	0.03626886453113043	0.1219302845881645	0.0533486093073479	3.3724406456631334e-08	0.11268517010721894	0.05486051979298078	0.044521087606937064
AHCY	0.5247499248054117	0.9059605704317147	1.0828258294969446	0.8357242942792059	0.47345635286026355	0.745863141626681	0.8823164288984203	0.49916439040309596
VMP1	0.6146697112641012	1.3531068515060236	0.2450448242169742	0.6775153834941722	0.8704856793918648	0.9998836544193097	0.33899542545257955	1.5105308986668071
TMEM259	0.7711805820463233	0.8800061920799106	0.8072701341718628	0.3935252234447528	1.319650696334398	1.1837478575263878	0.6788933701916906	0.6654917752496748
PPP2R4	0.5755023179177028	0.854942343888038	1.0503549454000782	0.5996497855540431	1.0042652566529657	0.6885997119429117	0.5101877541072325	0.6720171384978776
TSC1	1.321373530666626	0.0579552658633425	0.7494594326021342	0.4314144564680948	0.5898266051686752	1.0049338399208696	0.2761134219436407	0.2338980707751413
COG4	0.9218049463284882	0.7352751663019457	0.677448221745549	0.5008644814407556	0.9991823991893913	1.0803619128295643	0.6000146330586598	0.46608220323680183
URM1	0.021943759022314553	0.03643816136015611	0.2199825324709731	0.06272173282087533	0.09303313401050138	0.04354266254833983	0.05365160963523842	0.07393093583400566
LIPT2	0.0578149573318867	0.07423027845257596	0.18495556341182826	0.0010582934154411657	0.06476387232522593	0.09517050200790955	0.08840377200672837	4.4502911083233286e-21
NOA1	0.5639610889829422	0.5020106391698393	0.898727110418128	0.5079763582099633	0.640166180372801	0.5785836447345482	0.4406726724352474	0.4108678108913849
POLD1	0.20410260179979445	0.41271739560653725	0.3163653487246682	0.6279518912746632	1.200864308661405	0.846170594947393	0.2729522905555613	0.09525882156503958
MTX1	0.0016413103841330043	0.3345876296611128	0.41855063370401724	0.1688000389174945	0.23118345763028245	0.1459782589947703	0.27557281515483634	0.08364380906258183
ATPAF2	0.3549268363846238	0.3158019589345584	0.6157056323351316	0.1080652842391019	0.45309891592359647	0.47567473295160984	0.4138672861111592	0.29468014240895346
DAP	0.8045901003078156	0.8786364216267639	0.8582312534565617	0.6795341781273714	0.5105142479814929	0.44558441991545195	0.773076935361517	0.930163586930963
TERT	0.03706094992886207	1.8189606456148585e-21	3.920559251595212e-21	0.1548246525288209	0.03709054739204643	0.18779788389658347	8.13485173668394e-08	1.958948608258831e-21
PCNP	0.5641220963434612	0.7372092165975462	0.2815209835232746	0.5125758045238424	0.0029596790515811107	0.27460669913947156	0.05077445221802609	0.8802615388679693
YAP1	0.950291925754966	0.865906574594772	0.6246031232303526	0.7041333039484694	0.4829497997075013	0.8660665411761252	0.4420400807342133	1.2687641270731733
