	C0	C1	C2	C3	C4	C5	C6	C7	C8
NMNAT1	0.06197860790035089	0.1684709026255373	0.15318028570398678	0.012261618473732399	0.06376388613326196	0.32956606987020914	0.31805330084148525	0.22795743574833685	0.24470325075795693
ADAR	0.7099647229611671	1.1051839997139374	0.9036807167072414	0.6830287569062059	1.1410067487749687	0.8824520572913062	1.048549308257924	1.06038206390829	0.9306070341168217
SMC6	0.4843974037827273	0.46361530490055125	1.944344873492619e-09	0.45607602391252217	0.7279987356812437	0.02584815968128028	0.6702348637949185	0.8783101202360046	0.13261449357721533
PPCS	0.05853837933973151	0.6883529828400112	0.6207987534804871	0.17447999509844841	0.016315108619583626	0.4892953560271037	0.5121929795451524	0.18435259762620837	0.8175439005748403
WNT3	0.07484741865304058	0.006510079879893937	0.08222928543278357	0.341031786493246	3.739324318905368e-16	8.684845376641165e-05	0.2173135271983925	0.05154679932256559	0.20342490482816744
ACACA	0.7380338280066447	0.6649164889912986	0.17977447948144407	0.9144291789640463	0.22064385112532747	0.5878095095818978	0.921677618012478	0.4703410024396818	0.6108191278284707
SOD2	0.7542928714564625	1.0819404813648785	0.9320988826651473	0.7528033931518144	1.1586496448466541	0.9883131045482563	1.0411721723436966	1.095951849762842	1.0814291955454411
NARS2	0.40998216984419766	0.16315987785389416	0.2076612424640537	0.25349772679890714	0.3011708650456569	0.5462453753492089	0.8722100779536047	0.6155663253463503	0.5028896036894285
COX7C	0.7286068221602767	1.095586963933827	0.8399122925830314	0.7187517874752686	1.1414584852872973	1.0035537082675323	0.9974842144187783	1.1332484782691787	1.120650030234983
ATG5	0.26240965585096404	0.3834223370702808	0.008439557654928103	0.22448948836968166	0.18418206056041844	0.31078005164489136	0.26495291609822147	0.5623552759301526	0.1283334796035519
ATG9A	0.38283892638598227	0.7218805518989893	0.7282920787160083	0.40640600912832575	0.42399096320459156	0.773080215442351	0.9534436914617507	0.3539766357743349	0.8031822965905931
CD274	0.0549370351306623	0.655022222042571	0.06739276388002542	0.13421900986132293	2.6624181118653275e-09	0.08445883019737696	0.026691429328364262	0.1736434984765999	4.200892296566747e-21
HIRA	0.22789863160255192	0.5561591494345354	0.8079516689779942	0.35484520253321145	0.4231969342520782	0.592538905822847	0.9958466327929699	0.33949510372089364	0.4515503967209102
MRPS9	0.23896627449856886	0.042526016235496636	0.1619618343996922	0.3152137434107867	0.15058360088267916	0.4735739136077007	0.4021016071528454	0.631192611425881	0.5391724051989758
MAP2K3	0.5201946743467772	0.9607386431213834	1.1385490800167322	0.45129478333462775	1.1107184829446495	0.9253713421562162	0.8930587751011361	0.5558892595957111	0.749478760498218
WIPI2	0.22941190143071238	0.43770549134545644	0.5974034688516883	0.44393196452032896	0.24592423571107547	0.6796477426464268	0.6347812917107671	0.22624115845029752	0.7306445822346311
VPS18	0.06487378355518032	0.6125746995647126	0.7217224732948032	0.2804011538339749	0.08625825246640716	0.8986959631906796	0.8410049887830753	2.7511411729463066e-05	0.569994107591219
HM13	0.3600871058746888	1.1640614483800995	0.5490048258325856	0.7029669265727012	0.7252912527272949	0.27488555059172803	0.10313704347361388	0.17845735457013737	1.2908742538079805
PEX3	0.39599999562597826	0.37617179715264915	0.21812104042347358	0.1811330545925118	0.3635754991366654	0.5023219449985175	0.3229550292327993	1.0338341382718486	0.4983483647375952
LRP10	0.5020654193857909	0.8373161196621405	0.9655295183612039	0.4500618482528773	0.8482111853044174	1.0897389292207902	0.8310317339136492	0.19028184687875338	0.9274848499410835
USP9X	0.7374595590305104	1.0985953242829274	0.7441697524243335	0.6643990976813227	1.0827435029271895	0.9396983452907198	1.014471683304358	1.1148185039519065	0.9957384283119407
NDUFA11	0.2697270062583736	0.593876964094607	0.8608748973355872	0.5380971547399875	0.5392642340343489	1.1592796455235501	0.7854318507645186	0.4191148304286784	1.1532875082640266
NDUFB8	0.7041687839239097	0.8733504065828592	0.878599306455528	0.6568329704327242	0.9968165641700539	1.0687841550003878	0.9839908156363465	1.0524647760326125	0.9393322201818659
FURIN	0.6350305351330143	0.9434110047386675	0.9966740746572194	0.6536058914381806	1.0856684046697616	1.0372882629256688	1.088250182648905	0.7133754999080307	0.8824063383692564
PCED1B	0.5084070805591904	1.6580005147536194	0.7477871444907608	0.028716622754243103	0.7804130802502683	0.04615246943171384	0.0002010871307981896	0.10165206466585333	7.840265007615785e-21
PRPF39	0.7586034740382159	0.5073372852684106	0.08754406155436797	0.28537539860353	1.01812118148934	0.0885966828184465	0.8711237619982368	0.8199888422892941	0.07174771294872179
SHFM1	0.7583080625617281	1.0610550822819864	0.7745409522880757	0.7783255180907414	1.1519541102274078	0.9619665222998434	0.7816324938434766	1.1204008168250483	1.1248895026646177
IRF1	0.5782914248311537	1.706872517232249	1.294615694574803	0.26198259875873875	1.3041861029568842	0.093111853710619	0.5410982867192549	0.7545512179516647	0.23770004101651276
SMG7	0.5655232607790619	0.7430912893753504	0.5520852859641961	0.46212153663777583	0.9525056719450371	0.47838134107700386	0.8415077924362292	1.161813749502434	0.7792109223166747
PTPN11	0.6295881780138314	0.8371515360752435	0.1741822206556413	0.6024277057953398	0.5176666091216199	0.9185411635066598	0.49923131816539795	1.0844341043329728	1.0218876585855725
CCNE1	0.0588822461641222	0.1930071795403756	0.028624256551919334	0.4638215683007504	4.718242522587082e-16	0.09457025337369718	0.06045589247235587	0.06790464370256176	0.0984103553160763
MED14	0.572209632793938	0.8801438806843628	0.38120883991006865	0.494926270599679	0.9789146342170953	0.4852288619414706	0.8147156442117258	1.0817264620894869	0.7048507356963124
MTA2	0.6519076731325913	1.060451325580556	0.8760350342841448	0.6460103579842965	1.1244847267060196	0.8923900949785236	0.8892224091920302	0.6478291965472326	0.65443093220258
MED26	0.11263910149702783	0.1141413693030526	0.43975503409991656	0.15068502047898283	0.2598587701380492	0.2570506781224481	0.28874804030801005	5.138355201075174e-07	0.06049564658402773
NDUFB11	0.2876878324183779	0.5275216364738138	0.9183281862137614	0.7128530247533514	0.5314988392186059	1.1730547580438704	0.7210422832762727	0.5709075068218763	1.1517058433829679
ZNRD1	1.9894762926750346e-12	0.03638112319448933	0.044606579393501274	0.03797381450402011	0.04108537356981306	0.098022548884235	0.043245899895824266	0.0879324540619392	0.07952908374853124
UBE2G1	0.062165557710418734	0.12433241395934518	0.1114796445653889	0.09058613334524554	0.04776454023799778	0.24954625148700751	0.051184122907589495	0.16829109735009856	0.1258129105182515
INO80	0.48481419519714825	0.5372574589420447	0.37549259145607927	0.160569540841586	0.7078133751134789	0.2208598219474502	0.6760593986464767	0.7639296802668553	0.2565030551623003
MED20	0.06479319336306391	0.034231810203008674	0.10795163834942713	0.11440990590866902	0.03089965056128304	0.15031849306760686	0.277764143547483	0.08743482293830003	0.10926929880534177
CCNC	0.3614725746330926	0.28824016104345146	0.18046766968557587	0.3375841617545876	0.12574659682505904	0.7596843818475573	0.29357925671170354	1.087445523764439	0.2831994544216536
USP7	0.7580567342489837	0.9094913065945607	0.5150737438181656	0.5543334807066296	0.955799444970703	0.862722708980495	0.7263362279119531	1.1447876881639936	0.6698643495385334
KCMF1	0.18614183020239558	0.3771070905018455	0.13889626267060545	0.30735543023101536	0.2100170778388209	0.22814950979236215	0.058929997620206835	0.2859922459630983	0.41953207201288245
DSCC1	0.05787696753595026	0.04270432960483418	3.2730435683297002e-19	0.24616829094110573	0.09263149084006425	0.03335196301251712	0.051243526611258965	0.1626912257713653	0.06383112208305818
CHAF1A	0.2506358621324573	0.3012766851989327	0.6632042422469622	1.0955482620470112	0.5424807102528785	0.006602351428331406	0.6272060300772294	0.3033596347124473	0.10857320442306088
LEMD2	0.21427699779169207	0.27479486578458184	0.9694811129160135	0.435519253138245	0.779608603566976	0.4529926425206385	0.688216123297451	0.15528568466277445	0.36531488492748976
RPAP2	0.3734803521503288	0.3984450170290922	0.03610041538797113	0.1403595207296161	0.5523678663917775	0.12621890399246635	0.3334031272655568	0.8145031615026673	0.0802840407547171
HNRNPAB	0.5498346631987895	1.002345922143932	0.7744292794217128	0.8647347177298303	0.9514984603862467	0.8932467920667058	0.42521850075121864	0.7583909862775963	1.0659042844879787
CDK8	0.43532601560791845	0.16619237661924005	0.06770621576098824	0.36232677370093647	0.23568666898243898	0.6107802945366827	0.46207182239575556	0.7387371441514438	0.13716522355446045
FBXO28	0.08521068651914024	0.18791235676212706	0.1573049023623356	0.08917901180252165	0.21286953416742557	0.07878251078566732	0.10648290722322745	0.24940637329648602	0.29165106578418615
PARP9	0.3109907491822737	1.3259252585878485	0.5506345364435631	0.10715499949729226	0.6293956101214447	0.049891432391138336	0.2457128610603147	0.45244317515206556	0.09688039313705991
ZC3H3	0.5762980011183676	0.7527277253802864	1.0356403742573403	0.6077677359279364	0.9107545380973985	0.5027245068665451	1.1102641590462794	0.21628765503875605	0.6978850425937516
DPH5	0.11987943420869641	0.11101931429179838	0.056987193957958995	0.2483510730907806	0.12308122530683327	0.20043624319657347	0.12572200856083662	0.49327887144170635	0.279200326431773
ORC5	0.20918694361064746	0.2640025423012901	2.5371562987478987e-13	0.342342206476768	0.06441692570479371	0.21898478416452788	0.2283615945192053	0.5198557937981988	0.2724657496011021
ELAVL1	0.20444329455100202	0.29624679515468566	0.39322121220421846	0.3697827983865467	0.34669264955606177	0.4805344254281545	0.1864175229586879	0.22396342761171864	0.53724208299264
CCDC115	0.036141612279451035	0.03300994874856203	0.33960525362852484	0.015278492498270117	0.21513882982198992	0.16884463367674815	0.1899607134703965	0.020134749244055332	0.313541303462388
SLTM	0.8322137017927931	0.8191412160439874	0.7268287531607592	0.4829364768806059	1.108118803964512	0.5761697217771784	0.7822115738584777	1.037457686964159	0.6127974398095689
CHP1	0.5901722988427125	0.91371586081787	0.5439037678529284	0.3843876224803232	0.2160522255897251	1.38957123732167	0.7084190581912164	1.0116151720309872	1.2263073890201825
DCP1A	0.08722543068659322	0.08272565983176744	0.09133143734428749	0.04574555774152831	0.13964723405904791	0.1201302502409025	0.12793269839596427	0.08037388487894004	0.05671201751884107
NSFL1C	0.25412962531270333	0.4366757064328586	0.6459470219534443	0.3185028081004065	0.6564897916004386	0.4580124159098942	0.16926624648353458	0.2355147466676869	0.7825524571772837
ZC3HC1	0.09032035170373662	0.40026604182632614	0.6737771113836787	0.2671333813233885	0.5096447953374227	4.4940104803116055e-05	0.5619440446568424	0.5697031897083857	1.2245509043764304
NGLY1	0.44772873892499393	0.6578671396290185	0.21555258954623624	0.32155922568253553	0.4651668651170669	0.4019317282808077	0.3624580123061556	0.5662103516940833	0.21999691012605796
CHTF18	0.09310597240810681	3.2414606335175824e-07	0.39463636171499905	0.5795735950391679	0.23969819586483354	9.26646503327299e-21	0.5902929972746811	4.90027540352759e-21	4.460107059388929e-21
PDCD10	0.7864074819359099	0.9882294530409601	0.31963907173306366	0.6723403537125843	0.8786652101576298	0.6636436402341985	0.21648971537168857	1.261438616582876	0.7044366314346612
ETS1	0.675485240758243	1.203961652431257	0.836616848378358	0.2461635009059607	1.7403081686480748	0.7651841862908115	0.5103387459644505	1.1829007319920957	0.5167933441712006
VPS29	0.7179469275109209	1.1653792634136493	0.529614089603522	0.5644201556369088	1.0775807068849474	0.7670973129790076	0.7310695385068432	1.1739903963593277	1.013762244602105
AARS	0.7094113274881458	0.9861428570647967	0.8124865029168822	0.7591870338040573	0.9721132428257115	0.9225957922079664	0.9819651196092165	0.8677694376659152	1.0771069013449373
RQCD1	0.38049386571815574	0.6450801714007044	0.2611283634660732	0.4170221580503966	0.5231813164877096	0.43503376839132357	0.31574268921009363	0.6998216793424922	0.34845219786130827
ARID4A	0.7210255189681404	0.6016765818318726	0.1978612597826637	0.0637287387054505	1.1410717363171308	0.39002767819206946	0.7136764876928579	1.2060232314989334	0.23751887558828355
INTS10	0.6152404935141538	0.733513320603899	0.40435211153267936	0.46315774560740813	0.8444398726567786	0.7450611703553583	0.9535321362673087	0.8377584301763659	0.5421121523007141
UFL1	0.27316045453933047	0.42043892673627936	0.17868067485426203	0.24078505546605614	0.7379016980673636	0.24506636871996992	0.46466759378395883	0.9129137751114679	0.5028722981241935
XPO7	0.48603034759119157	0.6677012060491148	0.38224173616084944	0.41152651354058667	0.6308201102179168	0.8199028984735695	0.9032111187915817	0.9384935677462045	0.6262779734784335
PTK2	0.7721592336574059	0.7402883108726472	0.6327649693429114	0.6810299195026237	1.089309180554298	0.8423979620364845	1.0540103713928237	1.1272554288746046	0.8863252452488499
YIPF5	0.16111521746616686	0.7202001147965955	0.0007506925343852601	0.3024598927104569	0.5804236977165779	0.2753133822391567	0.008095660606567004	0.861469926953935	0.9137868470755274
NSD1	0.5880919919532897	1.0206412538652851	0.6821235246720542	0.46312960861562535	1.1969005823826393	0.4754361108768648	1.0925044375595379	0.9275279381190552	0.6787870029247403
HNRNPR	0.7432027794456444	0.8476288840050784	0.7232193603315661	0.6401817419943158	1.2661920690349988	0.7487370645486813	0.6384745307600386	0.8237299906278399	0.7143061619337906
RIC1	0.46228576609226	1.0974425132431544	0.5079207158311406	0.4275490510869596	1.1692503271377435	0.5985518659528899	0.9572420254622602	0.8524038791318244	0.12949355958319475
N6AMT1	0.12315834997774196	0.0003276060605299616	0.10890462544510782	0.03310144652300855	0.14398204637256973	0.08232074757460481	0.3338408114259391	0.14644492702449066	0.12061001415735487
ISCA2	0.05458872362124396	0.10774659163559727	0.1256577861127679	0.09563533283918929	0.02867271899635723	0.5608874094789358	0.43062780977625537	0.21805456233492446	0.28273687389782204
BCOR	0.5254997118806157	0.6979998313688562	0.7950122994008415	0.28802086458473825	0.7931952232659637	0.5847178570064225	0.9747382227784095	0.6009002403559964	0.5328699647048653
ATXN2L	0.7233211210452944	1.0592771933985519	0.934542856335432	0.7038545809280456	1.1218817962420793	0.8479400652065172	1.0264030071785746	0.9227077069505712	0.9990565057593787
PIGU	0.4301527233947809	0.42173542724304613	0.09028426270246684	0.5031091681648537	0.2088481187054861	0.27752978114699833	0.04724181498586877	0.4294725468613567	0.855230327689553
PARS2	0.03527752016629162	0.006080799280099361	0.19508138994647928	0.12118767952645763	4.905906203239242e-07	0.1342303297156104	0.37214255193994206	0.15408034663101414	0.23126862912311877
HSPH1	0.7333377447908873	0.9691295782862	0.22972614822847398	0.9244775889773135	0.30985777222523375	0.9072746995404524	0.33452399990725534	0.6870355622079796	0.48861235797007463
SLC35A3	0.4272703813110953	0.3322073942001383	1.3554287291888427e-10	0.12811397851685133	0.17921580448205215	0.1724454944970407	0.22669287254827117	1.0437369719276168	0.40307288458760193
TBC1D22A	0.4664289680103629	0.8310643055554953	0.7157390520623333	0.13947320719661654	0.9155174412875521	0.12392445271541437	0.576799475153595	0.276159819593763	0.5386846112639694
RNF4	0.09970685802604844	0.3765011613112953	0.2914966267811482	0.1563111834659379	0.319324963051657	0.3143997793095872	0.0012350654930381093	0.16351015615351652	0.3010413771365084
TDP1	0.17560629672540193	0.38432482478921476	0.1861638191408217	0.3929889562552295	0.5507300269450873	0.16789698941367354	0.3009785386793653	0.4964882312583277	0.09148506245737649
CDIPT	0.1995048018006458	0.4134076654709771	0.682056016538644	0.14737424343433544	0.48608291352225574	0.8042962393436353	0.46773420902003277	0.36562425349917227	1.231423614006755
PIGB	0.1927307569315402	0.5690223050476851	0.1442440163261616	0.030129815410812975	0.2949114542459741	0.12550262256134115	0.19964900462208113	0.7495378440627721	0.3733037216413735
SHARPIN	0.4415038627105553	0.7261860070726527	1.0543320717580298	0.6618973132884672	0.7518636711539992	0.7332392695865942	0.9641207585988243	0.3608053947638451	1.0703818817682587
PQBP1	0.3498239886473327	0.5255273432652378	0.6864536834594996	0.3835093579804957	0.8956900175812202	0.6359869808245902	0.5652295698363048	0.3841173300636689	0.8948303833402751
R3HCC1L	0.45717164025275714	0.5951194896767011	0.14079662731323886	0.19123225600471086	0.44591743432925735	0.010419865922459989	0.593034170662544	0.7078242109927863	0.0033790223919559553
PRPF6	0.7062598300123507	0.9200150168972611	0.9036860822365482	0.6757783039507387	1.1936233805573835	0.8285088213968143	1.021629271729195	0.945842243108706	1.0117678059941353
CAND1	0.6279096967874259	0.9783737597932575	0.28408898177348313	0.6386371440430808	0.9733147553255992	0.5168987560046231	0.6859909501495924	1.0967453496485655	0.8698547052868238
KHNYN	0.11459051778402414	0.32999370651344545	0.634003421867115	0.08585704778255965	0.6947936817691056	0.3818492919936229	0.9355930776484017	1.2575996920392352e-06	0.005753666845310662
MED19	0.09645889820651588	0.11314743551807717	0.09709704857672041	0.08971348365633666	0.10399004169944831	0.131956812714327	0.05594294317301744	0.09357114670407744	0.22267654186539734
UNC50	0.563266151801438	0.8732919398922827	0.16846298236929208	0.38428346681359643	0.6402494447993584	0.6479410020499378	0.32739883458094843	0.9819035872380064	0.9548316096689025
ZC3HAV1	0.5475929313767992	1.2254372043197068	0.5329442343230435	0.39564399392017946	0.7882924522325386	0.4035347585925541	0.6175670244907585	0.8997239272231718	0.28106146527908316
RAI14	0.5263172816883345	0.5002166451126817	8.10760784413354e-08	0.6400292369904413	1.2105930868463177	0.24763416610210748	0.39779247590638667	0.8594509944356837	0.6098073008367191
PCGF1	0.021018552857707436	0.11878210392844205	0.11127631339550005	0.07026992259477693	0.1450888455150718	0.06866930045611164	0.19206672594097823	0.19206772618590723	0.27747003105075974
TMEM117	0.19263768733951553	0.10933956758168155	4.06884027090419e-21	0.198801619037582	2.8246408064729526e-20	0.2746671796800203	0.1757263430712456	0.10047677980221587	0.033023037663901675
PIGW	0.017311249208045693	0.08673467619471249	3.707606420884009e-20	0.12935420700171998	1.170059656134143e-14	0.1275038241711595	0.10082638849175403	0.21685343238593707	0.06133969014066183
TCEB2	0.2609390576684546	0.46720698907930314	0.5978195941277902	0.5467480105824446	0.21895114398987173	0.8978311379050128	0.3959864444531576	0.29336784350470313	1.1386273118407326
CHMP5	0.21514264343829106	0.49494448182503986	0.2547812284761917	0.2957994114377662	0.5487471681107929	0.5997802428402219	0.043494635136094986	0.7591406119981128	0.45248866783610375
TSR2	0.13204154658482234	0.19799693590860792	0.4122401400479832	0.11879592745499196	0.2933896898991582	0.8608483129900985	0.10509387124841119	0.40079760199676623	0.5983730076998095
URB2	0.04991634915565288	0.17194959948343397	0.16039239621624085	0.3253657718958199	0.14077438697001568	0.19731271812833218	0.3684307135860805	0.10165409980523081	0.06800565521762657
LMNA	0.7178804742820728	0.8888402336262846	0.992811794334763	0.7477890223766105	1.3260391657468371	0.9968513110271556	0.9344579156135183	0.8428630417618839	0.8896269671188237
PAN2	0.4126148993052517	0.39375557386186905	0.5140802241495983	0.00016728716117197484	0.7800213457080685	2.134342679240546e-08	1.0957107629342628	0.320883871828365	0.5729665395267305
DARS	0.6379352172850391	0.9120567805156784	0.7466001009806305	0.6257193305468322	1.2736909788118858	0.6873064756615092	0.7167312444767818	1.325724993567117	1.1174452747810977
STARD7	0.33585661202685446	0.7286776946571746	0.6104642974587905	0.4160921018244225	0.07880962783757786	1.1371015057355256	0.6551895227335797	0.8905475403815447	0.8894369792610561
ZC3H18	0.543934325847077	0.6347631602704371	0.8270965896176083	0.493933387697106	0.9872852138940339	0.588279614255702	0.7133805056081189	0.44920072075511647	0.6613282053080743
KLHDC7B	0.08389630266926393	0.3778257941324871	0.25750425876028493	0.006768269828329901	2.685540700549817e-21	0.0782629895577266	4.297860679049369e-21	4.056170663284015e-21	3.609285759652749e-21
TRNAU1AP	0.2340375574626376	0.2844061564465601	0.35090740206691745	0.13909808887329222	0.9150730836679282	0.02494755971363439	0.19157151817659201	0.2013733327002216	0.38010275655406467
RBSN	0.38751483913691426	0.3414378127445264	0.2709521270308536	0.18126342346936794	0.40715591973353243	0.47685245893989375	0.6745853351724472	0.27793382603750016	6.888563800046423e-11
EIF2B5	0.4468546382131525	0.6591548755204352	0.6954442115730892	0.46652362445579054	0.9822388504894624	0.3987713177088797	1.0326049696937494	0.651790785029526	0.6953915503445139
PRRC2C	0.7903655942441387	1.1015695756723891	0.8422485981256276	0.6971829821736989	1.1963754609019355	0.8267547694839382	0.9984896325784397	1.1170282330415837	1.0028456045988776
MYL6	0.7533539211723844	1.0559339217193076	0.903369337987938	0.769582770409899	1.1630389119721751	1.009910140155472	1.0177112430852049	1.075336626872687	1.0482483538112564
PDS5A	0.7352045332089335	0.9639526307381121	0.49689386607708325	0.5553660074024098	1.037900976709241	0.6864062963416758	0.7849025285663693	1.1979129990415467	0.7867694438168342
TUBB2A	0.08274625658496995	0.011514385283311399	5.02866222335543e-10	1.4226658883818253	6.842292835182968e-09	1.308330213075058	0.585942597445313	0.0016880037030616941	0.16825139248184173
SMC5	0.6359488372726053	0.4332084559379101	0.21135901764864404	0.25665291102492044	1.0309909647534463	0.18355496509486716	0.6692202078641097	0.7710680117662834	1.769995080765222e-05
CEBPG	0.29109650204435056	0.6822436762574676	0.00012079470858472034	0.43163927389457873	0.009611396955629426	0.6184971819790283	0.4457535144628277	0.8021878173852374	0.3548429847484043
GAS2L2	0.07370546299436016	0.034986391362040424	0.008783363790936017	0.023230494850023674	0.014436704007379435	2.895309283050257e-15	0.02788359184013645	0.007956855437344701	0.058111190208584615
LSM11	1.5417605926530395e-09	0.0013914381095858105	0.07863956104452481	0.08078005967747316	0.09704938233830086	0.07899664437352864	0.13825213469623232	0.06847198082796979	0.06991844937760038
ORC3	0.23387836356353167	0.18777254979589345	0.05325461823782868	0.23748499963251202	0.41714141405897603	0.06341810545835706	0.3568835855359172	0.8120858595202297	0.12949276134967297
SRP72	0.48692061870560893	0.8458493912583118	0.22026081005080309	0.6098070954453876	0.8242679569302513	0.6545776288154228	0.39775669192844343	1.1835159996119355	0.710310717297049
TOR2A	1.4512084653243392e-07	0.12470620680094022	0.16861360600621145	0.03821911574295894	0.044562867675469325	0.16165301588514563	0.16923603332431264	2.37633961532844e-05	0.054715795672753316
MRPL50	0.08852061087485831	0.09537557255935934	7.587967181796631e-08	0.09763361840935407	0.04908872736986018	0.523935079149243	0.2338619378303839	0.6498402584354551	0.08431233466546796
MINOS1	0.02531599950196846	0.023524101915735115	0.049577163903356765	0.011242435880021844	0.04917522932211664	0.04329532021899434	0.03905039543919304	0.048088083209424884	0.018253264982860274
GLP1R	0.06577485595195834	3.504320992981808e-08	2.0775383851463757e-14	0.05382227031838133	2.688849355628358e-17	4.1757297261525984e-21	0.10718310146780112	0.033773046984756874	0.06369250404261213
TFRC	0.777730895989311	1.1646086737076855	0.6029364141447018	0.8634236673511296	1.0496780671608439	0.7960831329225244	0.17365359296122462	0.9443160348453011	0.9414357756104679
INPP5K	0.2777614190583492	0.20016873840431296	0.6428300628984752	6.427188748241682e-07	0.5795090898112395	0.2183095420123947	0.5250590118646159	0.285711882150104	0.27745404223871617
FAM50A	0.3701628199474121	0.48088840083999873	0.7808803879413729	0.7271821386639512	0.8554139710314237	0.6139447650842675	0.42929175805165715	0.21433411116775766	0.657926698528386
FBXL18	0.0021862605591394415	0.07114751833059574	0.1857720496222945	0.13663926755323386	0.05314026779337989	0.1294488020275883	0.28827798038655694	2.1636814636012657e-11	0.05537281525793221
PSENEN	0.6999185409021358	1.1506182068188395	0.757687930468865	0.6954931556300743	0.920946272198785	0.9777448621237493	0.7706287200073906	1.0105592930111704	1.1634786866817137
SMARCB1	0.6656341068532693	0.9129326596919101	0.9142934833300851	0.6852460704024569	1.1560368704856128	0.9444230325087943	1.0006307033686526	0.9109451958410112	1.003038608105087
USP18	0.0032339219041499986	0.5583720662567268	0.38143698821032535	0.1894322264942016	0.1267106234983536	0.01909143691897018	0.1282495497008704	0.12015457534887972	0.196803394448373
FECH	0.10649524154123458	0.20801634068535138	0.23499342982332	0.01638977800643129	4.751454159889835e-06	0.7062429921759852	0.6400392991363445	0.5396364806608858	0.22442135513323908
VTI1B	0.06552624920491112	0.13494137827969013	0.060175048257363924	0.01073630563271251	0.045877029032531824	0.44135129835954157	0.32356054025081554	0.32538424643016717	0.13496743755538052
SDHA	0.5743600971530255	0.9183105415710472	0.9216178102630713	0.5520728311301053	1.1338387100831355	0.9180538917464381	1.024202850620876	0.9028833280379569	1.1740804900193467
DDI2	0.041860864840960445	0.11317194566313368	0.12471701308021017	6.441984281372637e-08	0.1174791815576518	0.17006219282196425	0.2272775466872987	0.08356654881406371	0.10948193487783277
TUBGCP4	0.15281117343413592	0.27019827713608585	0.20690316268907136	0.1872876887149818	0.3801162113634887	0.2411410241766303	0.7322261944917483	0.5323060798931062	0.36519078802078964
CLUH	0.26747043154973915	0.36279264444301285	1.1929165589155664	0.3615808444882632	0.3710617115404578	0.6278253555115672	1.4596201518226584	0.3519532491171256	1.2304984284263385
EID2	0.11668044248118582	0.20489924112296423	0.11313857269868036	0.05717987262050866	0.0778057061301582	0.4071854616814966	0.2236931850226276	0.12577804009426252	0.24204884421778897
COX4I1	0.7291164182356504	1.0504589142272063	0.9207056396368789	0.7685834347555545	1.1157806204683844	1.0196278252537516	1.050505869613712	1.0787622396791696	1.0798831280719043
PRPF40A	0.5421243740292407	0.590472762476037	0.2360829716005285	0.5741246473987388	0.6647860705265471	0.2472086025546679	0.19469176500012525	0.8525774169317497	0.46322834227653087
RPN2	0.7376239773782819	1.107889764902501	0.8692688832210781	0.7706761975107972	1.1432517361625898	0.9715652472147793	0.9740509035654596	1.0419598728142712	1.1136659841644019
MDH2	0.1347591496612805	0.5988861341846361	0.7416115572089157	0.8275646416536887	0.35855903445932175	1.003274504182863	0.31706028499945904	0.41864719346239787	1.5027372388009423
EWSR1	0.7677171779601522	1.0328135666723077	0.8922388553078026	0.6949813282460786	1.1812572969173187	0.8938337238998674	1.0657148377816308	1.0394024258502077	0.9292963345768873
KEAP1	0.2291434184198009	0.7130723793848293	0.9909602094967963	0.5308215292422699	0.7478402123460318	0.7127409450723059	1.0262355046819807	0.4907831159430336	0.9345276329702911
GPATCH8	0.6857348504216436	0.6545084817136867	0.5532575150056059	0.3677482550141831	1.0164876590939773	0.37940744830521056	0.9951440323541039	0.8930423368573681	0.41279904247906996
WDR7	0.3928596226212943	0.7615998499901314	0.28791199611375373	0.0015677767604558549	0.7020065036770231	0.4473233019894636	0.918847098725287	0.7101998376854566	0.0002324753789069997
RPIA	0.23883426753335288	0.340789146697459	0.3155616835005003	0.5489931210462938	0.30933573213600424	0.5669462713630422	0.47875478579394054	0.6450672989433403	0.14598884130456652
OCRL	0.4675587258945253	0.5708341856736717	0.23096149204322636	0.6323655614525707	0.3894120052907245	0.7955623084662466	0.6486049763660054	0.911143399670957	0.7900024704254816
SEH1L	0.24323860920579787	0.09906441904668394	0.23631351899154804	0.46670748107624943	0.4135634841048291	0.5195385408492185	0.20877425344929607	0.8261571716535214	0.45927940969113396
AZI2	0.34568933326139534	0.37573796621640315	3.0891319435966578e-06	0.12050809902395934	0.31953323516181986	0.4966460574937127	0.11491920272922794	0.4514186509985407	1.062435210487205e-05
PIGS	0.18848086956803123	0.44397340379287037	0.5993391953947897	0.2327797985230039	0.36176079322505894	0.5137434525465876	0.4292556304163129	0.22857505511052	0.9746635108657264
PGLYRP1	3.2037439221984553e-16	0.018931151359047542	0.021962957454111767	0.012277105170691882	0.0005195308796510986	0.051435618727688516	0.050541412889041896	0.019701833766386116	0.006781738172966116
PISD	0.349564081344866	0.3218560594186977	0.92892595535494	0.07843673242070703	0.4339130246874678	0.2950872242266312	0.7243145930821964	0.0103835799480043	0.5165851231529025
HDAC1	0.5842950035092204	0.9737442165314235	0.6590989976877074	0.566745632899136	1.2517328694683485	0.6153247059380115	0.761097633264374	0.8181439391439974	0.5630688244185252
NADK	0.16771346684271263	0.8106446019285576	0.8487149563914191	0.21928169346738927	0.2818904018236348	0.7228559363740872	0.6419057668671985	2.00712684816929e-09	0.25822670341843035
