Name	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
NKX2-5	1.4914688655676944e-21	0.5552928893185209	4.097153348746829e-21	4.767074631995178e-20	9.577837070054932e-21	0.12515903516199467	3.1832260317302408e-21	0.3550135668857963	1.750354453796638e-21	1.8904679282009954e-19
NARS	1.0789200591182493	1.1820917735702205	0.8312422097056308	0.6545307855275	0.7706051874052908	0.8073385530565905	0.7931668756740555	0.9428566413283466	0.8106727899278331	0.9542461968384304
SRSF7	0.9096151489085134	1.3003212316311499	0.8845026433817094	0.5351462578466757	0.7576388094436255	0.8331338646355113	0.814195794318164	0.6843884437529991	0.8411203411236936	0.7412421883006142
YARS	0.7742313707857309	1.1212291737191864	0.47342821374902544	0.6089494643113286	0.6873348544403741	0.5842089700054224	0.5777523985093551	0.7350457448707992	0.6975743219004389	0.5320293275368625
GIPC3	0.04428030668277768	0.09622528500423752	0.003403800132381683	8.81556745052864e-21	0.014303106193598529	0.2019437036105244	2.9160605536416545e-12	0.02135344352200643	3.94027691191622e-21	0.2517402907367329
IFNAR2	0.21239262216691815	0.23781307119683456	0.350507131905181	0.23739736466214353	0.6212299306901194	0.417111811949236	0.1566611362261165	0.3751213682671803	0.3081862119853411	0.4272576929437561
EHMT2	0.7364373706006464	1.2073319181577635	0.6261510945138661	0.15738199194680721	0.33796236744676833	0.803212673646299	0.9438358272613626	0.30080436380850634	0.28568531054817353	0.6259026843998894
RPS26	0.9741813882287786	1.290618898133938	1.0708415869709822	0.6154907290221259	0.8953968580141682	0.8259809135658501	0.7914944713578679	0.839873398322481	1.0184639845883854	0.8570236414905894
SLC25A20	0.26675042522489634	0.202186349392729	0.668940443250095	0.015606960973804122	0.014641855745437582	0.38292760208308485	0.0019159645804624334	0.5194256924153554	0.6461123427316061	0.8578844767591465
PGAP3	1.2901031887370846	1.4017607124107192e-07	0.6059848452240519	0.172235762446509	0.11861826401743202	1.3682778789551314e-06	0.8520528969111473	0.1418692144835916	7.010051111624668e-07	0.285233761191458
NCKAP1	0.9811502050800315	1.0066704111171916	0.8639789006757432	0.7398855664481659	0.7985442181698872	0.7547115706492034	0.817565157562704	0.9637286833413438	0.8237872018324595	0.7982895503578816
DNAJB13	0.2125668284332387	0.08363752733565376	0.09645488859583543	0.06820196830483465	0.05721418644851057	0.08295757755662246	0.04842323523410107	0.08234378312968223	9.066841241568367e-06	9.250340445607165e-21
PFN1	1.0794910211825193	1.3154294589211348	1.0386029371788124	0.7423725294988671	0.9251360905836278	0.8836916689882768	1.033205612355256	0.9270011009503762	0.9216000057212116	0.9240894077836449
SQSTM1	0.6334900993096271	0.5113093069450777	1.1789416809831383	0.799765376433065	1.2130445137051908	0.23280696409025387	1.0707010647073	0.7163827647211931	1.0052881861404945	0.8036933243811332
CASP3	0.6483226385639314	0.7928765643440572	0.35974794835852747	0.28816608759716816	0.34875857012541006	0.4660270863988326	0.3808803038077365	1.0093729008742036	0.7217418560404633	0.5946024647361893
NOP58	0.8848130426491795	1.4096691069136948	0.8818563788843088	0.5863558778182558	0.9211342573698212	0.8168801047358711	0.6605017836838738	0.6204399302002549	0.9761922699382605	0.6274432353135518
ERAP1	0.3335716274576134	2.5279337702215004e-05	0.02667030497739823	0.833846755919757	0.7833712628423872	0.13425919880120316	1.6208834391438174	1.0130729776407505	0.3016560813384078	0.46007667186168755
PDIA3	1.0761890813828272	1.25560635500283	1.0067315078014798	0.7350974272383388	0.91825288918586	0.8378938385168687	1.0535112357215155	0.9072320091534513	0.884851307328302	0.9290074570171551
TNFRSF1B	1.1680781308396173e-17	4.787478053783141e-17	4.738733649743114e-21	7.680218830294339e-17	7.976357806176887e-14	0.015284243169624089	0.556981676809703	7.24830677019605e-11	1.0716832345568963	0.1896978513135027
STAT2	0.9857247892175205	6.671207685613127e-06	0.27513233119345	0.6473247305224943	0.536458827667116	0.1380971533169553	0.8423932167064522	1.021936241525143	7.570945612160775e-11	0.7398791246294618
TRADD	0.33474471746647894	1.6513646754756564e-07	0.8584889817540563	0.4287044211450778	0.6244341876962741	1.3588787909353924e-07	0.7209202924194125	0.34928125214989025	0.39419867738720926	0.19392023200366656
EIF3L	0.9945036660435331	1.2275363997428517	0.8577727705140413	0.6592618528205487	0.7659144191741794	0.7506220640325113	0.8052488598759161	0.8013137835039734	0.8569101532471312	0.8958881149012726
ATP5SL	0.5330843095259323	0.7457681738085047	0.8121243007848238	0.3474906172717636	0.39032532394182384	0.7456201696018819	0.526351548263056	0.377111951774153	0.4484092495167415	0.5911018548190776
ARID1A	0.9235319299978169	1.1510524962644155	0.3656430592616237	0.1307881128772196	0.15622868095201747	0.7762741780495291	0.8376800577511662	0.4990804619134614	0.16754444314988165	0.5626808212086752
ADO	0.5452895578027552	0.7907795378177123	0.4303567875524306	0.34136565121213513	0.2755013678655451	0.3043221832213011	0.005482275112802766	0.3863525360473059	0.49166395856202727	0.5074456339132593
WDR24	0.5320558467430573	0.45282950410451106	0.4576199343339041	0.07694633070706398	0.1491156742373636	0.27474136119390496	0.4360333038589044	0.18845347149012634	0.036746191177940306	0.29133698658573914
NF2	0.012660159514056836	0.7361468374555659	0.9653092141922736	0.7283998320101712	0.6388960311165625	0.38891593193193985	8.67416004530989e-05	0.48356584870328756	0.5811164101343209	0.31218467116833043
RC3H1	0.5104217796681276	0.33556719343981933	0.23786654232628446	0.0408258232637937	0.16748033508121196	0.20498258063499425	0.057392366075881496	0.2164269496568494	0.20547360447377608	0.11597240115300264
CALR	1.0925825500862407	1.2977489801159994	1.0228681410891762	0.7354845367300016	0.9242307757045161	0.8854498075963533	1.0438978695589864	0.9317211410951569	0.8953572219210728	0.9368855025524557
FADD	0.4934535072789	0.8005226880670846	1.138723949781126	0.6658812529649447	0.9859509490920274	0.2994078079028152	0.723344531296405	0.4639244099071479	0.9285404285543761	0.4996966587258967
MEN1	0.7089650931011973	1.0970110445403247	0.4880695672732913	0.21181898893863513	0.32101577441339885	0.5690097647830786	0.7281609544289617	0.29708672484538545	0.3186904853514034	0.3401845883129686
CASP8	0.09317797303054198	0.16315658399424235	0.5379731102032255	0.2562568520395227	0.7648187413467427	0.08682261407174263	0.2702991462652402	0.0861918994892323	0.7323270140203056	1.3060841627354234e-12
IFNGR2	0.4582869969523947	0.36296762315623476	0.23813011401681516	0.33403610840543246	0.7215604130185408	0.4555272665675365	0.6807148402837974	0.7591076730084817	0.5616743863949438	0.9559369188241809
TAP2	2.936985725863269e-19	0.3882013987414198	9.430811390829845e-15	0.4908765346030374	0.936232507510463	0.03832720832924026	1.1733966386672465	0.564875773462809	0.16736053562663672	4.801390215879916e-11
TAP1	2.7156930522232282e-06	0.21951726154017964	0.16038345777480298	0.6114818508035563	1.249237136067631	2.7091887285818788e-20	2.118519349670757	1.402987355391491	0.44612301207524313	0.06334466597425822
IFNGR1	1.0526122201049097	0.1989383808175588	0.1866467574390687	0.8991385573030977	0.8068921652872816	0.2915414967743044	0.9864386640252892	0.962212026719957	0.5634481685589156	0.35864293445540507
B2M	0.9547807674183504	1.012173518296438	0.9373536369856663	0.8549365480269178	0.9112449288552606	0.6162420319399085	1.2047249430635145	1.024936243158821	0.9221255091330982	0.9347920676928002
JAK2	0.26162871139955507	0.2191492677714526	0.05906700350858744	0.09320291808134154	0.08624620710797817	0.08641741307485522	0.16453966198811926	0.37772465463961163	0.11067719164016791	0.1780420982737982
TNFRSF1A	0.004289652442588285	0.23247612249278227	1.572438621302055	0.7877860637570084	1.273771744031085	1.765732874441244e-11	0.8490930082112738	0.8096205530746644	1.0955170809454233	0.47766283564432
TAPBP	0.6226774338396821	0.39529554079195744	0.690136148223495	0.8056643067084951	1.1634752907226102	0.1681096271262639	1.6449318170863076	0.9698712281667894	0.4578576238910519	0.416256961769375
STAT1	0.5893931671764345	0.476299220007801	0.7549458105576488	0.7888821050564016	1.006196856157692	0.5280715740206308	0.903450050766832	1.1603635153656464	0.708051637253738	0.5600406559030868
JAK1	0.5605371208703944	0.3064288727009927	0.6869297931320876	0.9849015790582737	0.6168685259994229	0.49973942857583487	0.923876972619783	0.9317081132962686	0.5495561388712219	0.7125297976075068
