Name	C0	C1	C2
DFFA	0.37650950896536756	0.40502658388238366	0.5887593348034554
CSNK2B	0.8599119678458181	0.8169893957365987	0.8411721925120992
VGF	3.910893529212876e-21	0.013427187958327693	0.5021203206174906
FAM43B	1.528706618084345e-21	0.03812158061903425	0.057173802445221175
RAC3	0.4375861694729085	0.09246512275392374	0.8351283461895318
TFDP1	0.8475231232349386	0.7468680123636121	0.8978424127567094
NAA16	0.15594748455469662	0.041545797298327525	0.27230269838725707
MIDN	0.6510303909325964	0.4908874395827549	0.5188383973178557
PQLC3	0.3414337173486646	0.40957228336863094	0.04676441382640238
MAD2L2	0.19885588481060332	0.41967844785626185	0.6348518554744523
CXXC1	0.31783254733064387	0.33605367377284245	0.747349403690068
BYSL	0.5071354972762068	0.524323230621358	0.7086034625363675
NLN	0.21332526866479426	0.23417711939488628	0.31687264219334216
ICA1L	0.033000759988373804	0.04778242555830889	0.12468992796136738
CCDC47	0.8969834086319678	0.825446794796765	0.8286605380361451
CYBRD1	0.07191969109132038	0.9541486190882136	5.3331265855742535e-18
PIGT	0.9121773705549554	0.9533864745548649	0.8128222707258146
SRM	0.6332914741651642	0.8603059855588424	0.9174436126956836
PAX5	0.013634715653940305	9.581151269435197e-06	0.13723174766514892
KIF18B	0.34914336245555866	0.325147525738301	0.8323591314047901
HSPA4	0.8341718359970249	0.8814289351390597	0.8644421977426027
LELP1	0.009692223274163888	0.009830428980259908	0.006297819742021778
EIF5	0.8731889427212778	0.7531171973027514	0.801679476271663
GNE	0.26118386579531183	0.3418606928958747	0.2842654722555461
CLTA	0.8862506422445149	0.9252493814727827	0.8428856208192901
CACNG7	3.0332031503901984e-22	0.0558959097562572	0.12009710613040528
RPS20	1.0029566932160994	0.9569676422294977	0.9935262413573513
RAD9A	0.4417108258774368	0.09861993435554138	0.32805943335604554
WDR82	0.6821718932313195	0.755129602273492	0.8828775289629547
CDK7	0.7329850493111796	0.753306639385337	0.29227694859863784
SCO2	0.553502367414279	0.5567179524347622	0.5652457525919202
GEMIN5	0.2641691845545787	0.2778048200735672	0.5296584294789881
VMA21	0.3592031027438328	0.44536681099592196	0.47311552802329654
NUTF2	0.8452256168582509	0.8394969162425934	0.8696913607411868
