Name	C0	C1	C2	C3
PCNP	0.8025258613557869	0.9206229762294283	0.9198884826885818	0.8496336986490833
YAP1	1.1351707975579764e-21	1.121355764090613	0.9254882378731872	0.528470702391212
CDC20	0.5353390673060823	0.6467286905421809	0.9247620486729069	1.3923899133525413
RPS28	0.8360989062625991	0.9907656510089302	1.0574515218081755	0.994587965716216
DOLK	0.309825289093501	0.6062193667981776	0.5061335727903126	0.35592661440515716
C1QL2	0.03611512669816262	0.010090709909520731	0.009299275977855665	0.007924982158574042
B4GALT5	0.6636028724694693	0.77864229432397	0.8428509710046176	0.6611027473642325
VRK1	0.26728844615397296	0.002713768324600566	0.5118074341716865	1.134188728411417
GFM1	0.2794634912587678	0.31638121976153805	0.5851942429910658	0.6057297687285073
SIRT7	0.22869394734036055	0.3879924188817402	0.7977322112134879	0.38056320602186494
IL18RAP	0.0014018867245085705	0.018942254162348404	0.021166372048223	0.020619580784884097
RAD51D	0.21695723086439145	0.16611598851907627	0.17182053005768913	0.2721334500689053
PPP2R1A	0.8323613634443968	0.926515217973182	0.8882329116305872	0.8038110416130363
PHF23	0.4180627351386148	0.655573139404769	0.3653950386842299	0.6269648524365284
TPSG1	0.05402259963976738	0.014397023946817944	0.02456082550063496	0.013442944552848442
BABAM1	0.6862461717392192	0.9188286062723678	0.8364672065866984	0.8903891750662806
KLF3	0.31196291598981574	0.33223322528180543	0.7689802234715037	1.4469432388636716e-06
NIPA2	0.5238544216354104	0.7833202698598726	0.7641560785303441	0.8014386615407496
AURKB	0.5128538407525074	0.4253727398563931	0.788802159055102	1.4454326103472122
PSEN1	0.2736178682540871	0.38290055696567454	0.5371266145466125	2.359035621062688e-07
RMND5A	0.6805194099353417	2.246410659662996e-07	0.544982371299357	0.26552970818808225
WWTR1	1.1176893359844576e-21	1.1325491959841867	0.16221315747434387	0.2810644489251536
SPRR2F	0.007343663125110875	0.012342635602719771	0.058757848050629974	0.004601166316351724
NFRKB	0.3845705993448328	0.13019189701629294	0.45477177045415224	0.27529523689208923
CBR3	0.03929523858568738	0.5288160602889254	0.13046559776563965	0.2965157948797921
EFNB1	0.28707481244994537	0.3352139514937775	0.7356831028465565	0.019441784600482903
RAB35	0.4458506021637076	0.6240092922196177	0.6216795757705947	0.6120731861165138
PIK3C3	0.31831791025569345	0.2908130128988193	0.07651224237690102	0.020022879347849503
ASNA1	0.7302104565005316	0.9521017012092152	0.8792419360097066	0.9088774367334203
WDR45	0.20509971184848974	0.32277187630834964	0.21222215256516727	0.04447262510823271
PPP1R14A	0.05048167644321506	0.22201752814882458	9.058042314392293e-10	0.291296937288323
PPP1R2	0.4499379210945424	0.5582589829315826	0.6701553692259948	0.3474431598834102
SERBP1	0.7398941387337208	0.8198299055924531	0.9267920998526088	1.0718731440141087
SLC4A7	0.15602546982414456	0.6266252163620372	0.07240852658047091	0.3781667079793454
PAX3	0.030379153240004744	0.07570735784227592	4.883717165007584e-22	0.08332742316868151
DIS3	0.49877767182871274	0.5376710283966779	0.6457020097807148	0.529794049051439
PRRC2A	0.8740475548692463	0.8401951403395858	0.8827951692730139	0.8631507200515699
ATP13A1	0.6821612884817606	0.5758698288665993	0.5743560194528812	0.47055702264541405
PIGX	0.34943916101353056	0.23846607761056623	0.33582790771316756	0.21584956043788267
COL6A6	0.04910560008560108	0.033179409996661816	0.01062931932948616	0.003925566826108031
CDS2	0.3655687965251637	0.3358673923036304	0.2184747090393965	0.08003862538223787
PRRC2B	0.9400422545254662	0.6676835005587305	0.741548240172491	0.4607328327438855
PIAS1	0.32860076488148116	0.2175015395254579	0.29659716215369075	0.1540864397649961
EXOSC5	0.5270568007589937	0.2555234022736333	0.7409934317726312	1.043071219262367
SLC25A29	0.2568951378900326	0.0547999140669038	0.1217916190005984	0.04238316093939629
RNF114	0.682581923601846	0.8092298807080985	0.934212287530247	0.7300729854718966
RPE	0.381907023050115	0.6649294344903085	0.691978930808643	0.860937796936154
UXT	0.6273926177928999	0.8100673892823248	0.8225068397325369	0.7306299323790776
SYNPO	0.05777104656601701	0.6243876885821232	0.09921778143994288	3.9695085270236676e-18
NUDC	0.672823900672962	0.8023171539477023	0.8803881113793973	1.1005951656951087
RNASEH2A	0.6829365335085614	0.5797492975448857	0.7573845174458718	1.225081486604002
MRPL47	0.6639188937141237	0.8098228694821152	0.9616489063721059	1.0369066364685993
DUSP23	0.394392889691908	0.5568002068581114	0.7431725062660278	0.28888241491640715
PLEKHA5	0.13824479987945337	0.1242394739734487	0.17164374355285775	0.20190837022115485
MESDC1	0.32093756341006807	0.1829855376465251	0.3913076365782413	0.4619922577442038
D2HGDH	0.2585028267993181	0.17537080737735214	0.29664400573232574	0.0040585039586707155
OGT	0.8126002135815826	0.7835205285543017	0.9097762952614027	0.5324285835715825
DIDO1	0.4653133474192618	0.2598921979182611	0.44003923704868075	0.26141686047240176
SDHB	0.4116736302931729	0.6872657260685197	0.8406886097036378	1.0588677218488352
CHMP4C	0.13550225770686217	2.680387627979139e-21	1.1747457232590341	2.4711792822716976e-21
NT5C	0.49683412232867125	0.6000168293912216	0.7902712268778171	0.7065317398587372
RASAL1	0.14278243217944755	0.004870415235475713	0.19407527456576276	4.991709902136198e-18
LRP12	0.33965416297026285	0.812855905921795	2.395865963543031e-21	0.16127009035754786
INTS8	0.4232813480795287	0.30179895627087255	0.565457670732235	0.5821190340695361
RNF168	0.41516893379405545	0.12523064035739268	0.40335889682353626	0.2753621603758166
ATP2B1	0.46368247559725323	0.6981203346918176	0.4007671101096608	0.31341925185218233
ARIH1	0.5126552047693633	0.5605093729405995	0.5610152126555535	0.2334742468215554
RRM2B	0.3964842072789179	0.6388640843783415	0.2321846432689184	0.058269923294129056
TAF6L	0.38978164372539315	0.1533207406099955	0.31063247422816315	0.4042847366841452
RPF2	0.2159723581321478	0.4242462211845005	0.5555626994358408	1.1073429794838803
TFAP2A	0.06648199170713677	0.22998856168872123	0.38031968508331304	0.31875509437312466
BDP1	0.3461622650603219	0.17608033227127184	0.24696761288849567	0.26038796684203436
GNAL	0.05860960164296822	0.021008887562676853	0.050839208730955654	0.10672074633708055
RAD51C	0.34993652013731763	0.13228038000759046	0.18425166618134867	0.725270065235269
SIN3A	0.420912046767742	0.1713826619667793	0.3150002114322525	0.3043564273626392
COG2	0.1853038917642601	0.058807880790463965	0.18940561435276584	0.1375567255056164
TSPO	0.3461452829895846	1.1057874808988535	1.0315799551753755	0.8386728754234078
RNF32	0.08263099308540969	0.040921512060808414	0.09081139040515715	0.06537256328414992
RPAP1	0.3021780093942511	0.1585009802327921	0.23501364310588718	0.3464487696277641
TAF1C	0.4357929997843335	0.3373937091664598	0.3602425242782267	0.34458780359874364
KLF11	0.304102061484023	0.18941250350075825	0.21639237037125275	0.06468835648935811
RAF1	0.71130429813213	0.805938138789798	0.6785716161468242	0.7956474393312447
EAPP	0.5284831607603252	0.5590464810795781	0.7590245469105271	0.25695521202449756
NAA15	0.20929669606269014	0.2218503719970942	0.3418993133834587	0.7705771282928867
ACTA2	0.1146368755455131	0.715072750511974	1.3681097171340707e-21	5.227253529430477e-16
METTL1	0.09574610177990037	0.23894758060916305	0.42041256332357063	0.7786153004491716
BCL2	0.3609322889553366	0.03391314959946764	5.9868781373180424e-18	0.0465274927198261
DAXX	0.6667423987128209	0.6178428748800406	0.5815286229552187	0.7708897348753881
LMF1	0.11488553421077781	0.13058318481502693	0.10228138010632186	7.066981009381079e-09
TUBGCP2	0.32556417078704086	0.5182145394305003	0.5261887459487321	0.46497235118045793
NCAPH2	0.5392212364108369	0.36426383815718094	0.5112095516226952	0.9697677294407469
PITPNB	0.46961618231469543	0.6452956577067319	0.6089588975903266	0.8200419493258034
CKAP2	0.5622415710144084	0.5264130478508614	0.6060481881752733	0.9779047004612241
DFFA	0.3018406985044377	0.2876385112433557	0.378775971261644	0.8431079836849115
CSNK2B	0.6693699243279305	0.8240594089736165	0.9111634529214035	0.9243865899966753
VGF	0.5991680728812431	5.502702440614011e-21	9.045589167665934e-22	0.16916137796020206
FAM43B	0.04577876632859532	0.03436822182441128	1.0126277541255672e-21	0.05164535548724541
RAC3	0.7222976159253827	5.613539636922831e-07	0.4601675069146056	0.6838097981745734
TFDP1	0.7027972701838917	0.7279801825235496	0.8949848991948685	0.9764451894985942
NAA16	0.26183712959135447	0.02697077811251959	0.16807034705249016	0.1865584833847795
MIDN	0.6591133169972787	0.6615561016213148	0.730037602879316	0.1699825080793804
PQLC3	0.11629997116141075	0.5400339949241103	0.37593719652745095	1.0418426677590243e-06
MAD2L2	0.42709442569516276	0.33551993538740366	0.177860063849877	0.7524660753265171
CXXC1	0.7812904953672245	0.3818946286899284	0.32466505321725236	0.4438839527620018
BYSL	0.34371645894463365	0.3675422946992673	0.5093016094124588	1.0707821290594102
NLN	0.1766015955144443	0.1795023165416572	0.21047828475528696	0.4450453434769858
ICA1L	0.15281965407285605	0.06734934375973961	0.034159888725509055	0.03600429871941809
CCDC47	0.6992479218722535	0.8639441286832008	0.9590688323504174	0.851016048439332
CYBRD1	0.049879581849294585	1.1954291587428805	0.04035675440668391	0.058354304068294546
PIGT	0.7439823774311465	1.0593048517048023	0.9767780643064701	0.765029264972813
SRM	0.563022950250798	0.7510805194926997	0.6284490763842988	1.250799416765015
PAX5	0.18496874712241756	4.4307280998124194e-08	0.018440796635355854	0.021334443430691324
KIF18B	0.4230379596996457	0.0952928021840218	0.3327717729109195	1.1617680155730261
HSPA4	0.6366530529434963	0.8604830067803835	0.8739386601656748	1.03628238424442
LELP1	0.004496547664673986	0.010149712698570961	0.010421191835897091	0.008599029300458541
EIF5	0.6234325409660085	0.7494104911332391	0.9283985475661469	0.9016269693570869
GNE	0.3423244187158773	0.4465385155563234	0.28522232331785835	0.11872187750616674
CLTA	0.710090720117686	0.978034474419065	0.9420581694793844	0.8807807698208968
CACNG7	0.16297744164678885	0.08559778137765434	3.707989779917803e-22	0.0073061457440288385
RPS20	0.8425216458244088	1.0002915492386717	1.0674893812189024	1.003544719271257
RAD9A	0.297473786705337	0.08896974717193415	0.4915702259874627	0.2681345191953725
WDR82	0.7513701379814047	0.776966624505651	0.7150506622185608	0.8549113070353561
CDK7	0.14737389708265697	0.7700646360391299	0.78596586082471	0.583886490690618
SCO2	0.42710277516634876	0.548606864129164	0.5836514097776289	0.6544364519795204
GEMIN5	0.2005282446314656	0.12954428328663636	0.2543653344537217	0.8305438700240487
VMA21	0.29506395448958317	0.384502080410642	0.3614547432864626	0.6483612757296582
NUTF2	0.673102544270566	0.8344757299039276	0.8905612247434419	0.9805021161475176
