row_id	C0	C1	C2	C3
MRPL15	0.14270440082279495	0.7289885477446402	0.0992865669571237	0.8033145455813605
BRAT1	0.47734506466635923	0.27267478780405774	0.7339273256509135	0.604879747025145
SACM1L	0.5834852495767272	0.5827384799395405	0.4645650266455259	0.48040892592409234
SLC25A22	0.6937222076023429	0.25467116133915846	0.2909323829442872	0.40945888324051516
ATMIN	1.1054881530553071	0.4801206486748217	0.7681050619173306	0.2714080077539797
TBX1	0.8953497108888528	0.6029484211948636	0.1592552265484168	0.32396952863602896
ILK	1.0755467481580878	0.4400214393113972	0.4292267710317488	0.42797386555589206
LIPT1	0.5573866716362905	0.7952102322212503	0.2690258956586391	0.6619020193723798
ATP1B3	0.039481907466409144	0.7594981854753637	0.6206252342321629	0.3514424887374114
DPH6	0.07529350983424518	0.8634039458379167	0.419602691435693	0.3366309788363547
AHCY	0.5615437436838264	0.6262782185434528	0.5585728969575466	0.4045370751828946
VMP1	0.2490666584254313	0.717250532746657	0.713714270391273	0.43317886665904964
TMEM259	0.531459781247319	0.7784402350990914	0.5334720197935333	0.5071407514605651
PPP2R4	0.19701132783378247	0.9247562675417237	0.12230294677316683	0.5460564339289625
TSC1	0.604452835272799	0.8720676885317363	0.4226853065648339	4.151699312671859e-16
COG4	0.34220186866530194	0.6170084661983631	0.3176077147855031	0.28199427711625075
URM1	2.2214667507388177e-20	1.059333919067572	0.33202284007730654	0.29173927508427355
LIPT2	0.39371677367245156	0.568331765595244	0.5839189759254303	0.3361393476394653
NOA1	0.6658198392284412	0.7685980161446652	0.48029756659453327	0.4832804133475938
POLD1	0.8452729826357712	0.5257402719896811	0.4329985733938803	0.2873143315769185
MTX1	0.2618990794438374	0.8451729953229755	0.27386653774049086	0.5789152610056582
ATPAF2	0.3600667723773784	1.1431037607372219	0.27151768184981157	0.07892114838645384
DAP	0.5453862027720799	0.8015107731855531	0.471357812205076	0.3627215891681755
TERT	0.6698857507914533	0.6960706233725068	0.6109308991186931	0.3689646414994083
PCNP	0.09478125804640934	0.6756196404903164	0.6446184999105349	0.542528748364206
YAP1	0.5286772874703741	0.30289248925945966	0.3313276089711592	0.8771382025021227
CDC20	0.8518645504294251	0.39850778123830666	0.31673663322607626	0.38227711488905114
THTPA	0.30317464526729937	0.894717965011805	0.44721671893433596	0.0639601551340022
RPS28	0.8901748234050749	0.5830862995215922	0.2849662039596515	0.6286639727282947
DOLK	0.33792866927797666	0.9134536498289443	0.3286783683590044	0.21254993904957364
C1QL2	0.399195651619122	0.6681220325707097	0.2600910600759697	0.6651297538315233
B4GALT5	0.8679736986783219	0.959593637497075	0.31125083905654743	0.13587427548216702
VRK1	0.11560597135857219	0.8045144174579484	0.4802765337164198	0.5178434532435079
GFM1	8.324819134295884e-20	0.6739646557455765	0.5528990822308318	0.6566860240552927
SIRT7	6.690026450809827e-20	0.8453468072486944	0.5308886283980773	0.5459990787070551
IL18RAP	0.12016976084529932	0.5333713825595879	0.29662298181853697	0.8309692278401862
RAD51D	0.29996719620498014	1.0391181282854218	0.41514550765233	2.8839564702250395e-12
PPP2R1A	0.21034473765548614	0.8433319788613337	0.8087077676524663	0.19128544960564242
PHF23	0.34211133799115606	0.3672614229616401	0.7032691525877605	0.36374872747694287
TPSG1	0.6739822119778733	0.9045301129758611	0.7788886460373969	0.3142451949520216
BABAM1	0.34268283800328236	0.49806284903720427	0.24950776430211957	0.5588840344951086
KLF3	0.7965926050475044	0.38855966947771137	0.14322655278870142	0.35820244694342457
NIPA2	0.10254466674999196	0.5269480668725275	0.7044388139826432	0.8528879765528049
AURKB	0.5584164513575678	0.680760011843083	0.08801376208767132	0.39553577946730384
PSEN1	0.3214267107816963	0.4142809479798387	2.2055599974262974e-08	1.1729941931225674
RMND5A	0.5382239604050851	0.5700998855648723	0.4935912847252411	0.2524685582796911
WWTR1	0.5266176588633956	0.25262691746987886	0.6856544050059835	0.6242953416662015
SPRR2F	0.6221825466171633	0.5621297202072697	0.563821912104151	0.5698424957841354
NFRKB	1.0233941697064777	0.6345053670093801	0.34929071871009737	0.1493325302432844
CBR3	0.17825972905998194	0.7380677813004226	0.5137504084621203	0.8239065466230356
EFNB1	0.5428412011569969	0.8329028072246885	1.8257952983361996e-20	0.7552039500827096
RAB35	0.7853978282602307	0.6880826509873732	0.3941511778587896	0.5028059155022159
PIK3C3	3.6148512604443353e-20	0.4482450314296746	0.8194989915931732	0.6569284573182413
ASNA1	0.5457682290582003	0.562444614839229	0.7102375523191107	0.43621004562769655
WDR45	1.0064862478554991e-19	0.6903916845400793	0.6299809192774471	0.6074851083801783
PPP1R14A	0.4989108262423076	0.5182256882719471	0.18744298802822404	0.3804178660484066
PPP1R2	0.21074299250246245	0.4629259241841179	0.7845752865176944	0.6774545986577589
SERBP1	0.5732254898333324	1.0566786433402666	0.703156450231478	0.15680774432909944
SLC4A7	1.0379476695084306	0.40880106238629654	0.27858510499813827	0.7075985924140298
PAX3	0.6293453737362597	0.461374933064763	0.5885279662857368	0.7317338950435252
DIS3	0.8042564211027751	0.7496552539236271	0.3417368000806484	0.12066765091976794
PRRC2A	0.43285417935390175	0.8495453729703335	0.275343896352637	0.1961520475645122
ATP13A1	0.4022502381220709	0.00072603601998015	0.960286497303866	0.7696218608914588
PIGX	0.22514019783984962	0.19328276537885572	0.514346830313664	1.1333291647568156
COL6A6	0.8369453276262561	0.73924164208138	0.5420491629569626	0.4674050894236731
CDS2	0.8286590290848425	0.8244032353007339	0.19467017602351502	1.986854741975401e-08
PRRC2B	1.7509889500955658e-19	0.6931447037690004	0.5095873804138255	0.648611022256721
PIAS1	0.3306757274455849	0.5921485930002529	0.7060712133577708	0.624880801730121
EXOSC5	0.720860282849105	1.0171442763794214	0.09353526832392524	0.05523302847494145
SLC25A29	0.8235590593741258	0.6635549018051776	0.35067482239990616	0.34233738243763445
RNF114	0.8269661622298702	0.5346821853571333	0.6036692194197042	0.29413402562331104
RPE	0.4684238058797655	0.7613244643006181	0.16053289323204256	0.6166601801316356
UXT	0.5816827217509146	0.7448988399039252	0.175215821064623	0.21775983366093232
SYNPO	0.3969891012364151	0.6502805707436861	0.4983887184989219	0.4938844088664917
NUDC	0.2860783347002035	0.85832725620866	0.11050453361022061	0.4946644517240422
RNASEH2A	0.1830616935373242	0.727336607848549	0.4674432159407291	0.09152181250976786
MRPL47	0.7378625170783973	1.118210109683994	0.0760106155701038	0.1102533688010483
DUSP23	0.18921335918899618	0.7580287676514443	0.6121485880866453	0.4220589210577871
PLEKHA5	0.5411913749097218	0.561206054407987	0.4612371402324091	0.6219418366261269
MESDC1	0.8346806547169474	0.508129030203238	0.5176489137227195	0.5348483024920156
D2HGDH	0.602756222043801	0.8054421365752947	0.3982074586804958	0.1671881710494501
OGT	0.5009048925953692	0.6116955986367812	0.17225968469089228	0.5535141796367665
DIDO1	0.22728188648992337	0.48407504188945133	0.7238001423258064	0.8793680496569729
SDHB	0.8147179436000315	0.5832712631416773	0.4680543400448998	0.36613387656964386
CHMP4C	0.9617829371549478	0.8920814094641403	0.7232406595949823	4.347364593161693e-08
NT5C	0.668163954526999	0.6553683013490245	0.851644318458613	0.327636505423666
RASAL1	0.1251713806504977	0.8039692794402447	0.6040375710434585	0.7154754745883877
LRP12	0.456511922714862	0.7336812972638036	0.5539784206917426	0.4514714480144746
INTS8	0.8757827611269619	0.682708569241725	0.4263214812815153	0.5598236417014096
RNF168	0.4492411344522953	0.554774806683038	0.5363243492772677	0.3222590917619294
ATP2B1	0.6785098243474931	0.9071367880002794	0.23956451402828002	0.37934262363352467
ARIH1	0.25868814174894256	0.6496967400228362	0.32964590271412647	0.45261815625779533
RRM2B	0.4554783124182802	0.530873986140997	0.44551827166639724	0.6995779120066665
TAF6L	0.3378442437992382	0.9570581345584412	0.4881357907586951	0.1767930774957571
RPF2	0.6784178455749073	0.647326587876817	0.36918694337875346	0.5783152993993935
TFAP2A	0.4587899764122609	0.841563033096915	0.27860924972834056	0.5304607701888785
BDP1	0.9962051230894523	0.7775058671482584	4.356280100212095e-20	0.6919635490958828
GNAL	0.821140046608532	0.5974592413100432	0.2068847663976134	0.5490880363919161
RAD51C	9.02804258266568e-19	0.9576440584251124	0.27952686001560606	0.4289985556048614
SIN3A	0.46741558203972455	0.28558630267679486	0.4527450763109097	1.0902540080933674
COG2	0.061900455449371415	0.5749103981485032	0.7219129117494208	0.7138823872575614
TSPO	0.7479975821863407	0.4062415005497785	0.40301742830689924	0.7571508119332626
RNF32	0.21219963437183134	0.6448891935928543	0.6246696125941075	0.5580902782438357
RPAP1	0.8511147462421154	0.731499818441162	0.2412659127941507	0.3297873436040417
TAF1C	0.38884532865849847	0.952704564047316	0.3010118802377767	0.2023478831069674
KLF11	0.07760997536903627	0.7682366203139794	0.5092524207268687	0.36023557709200016
RAF1	0.5274939129255405	0.5777381488578988	0.5882133701025553	0.3716913352367221
EAPP	0.5488174083919464	0.7738103256868399	0.12555415545050194	0.4804485471290321
NAA15	0.4708819156248045	1.0639679350269553	0.02451099915378974	0.17473092712252788
ACTA2	0.442676317679592	0.8267708773502104	0.5158861993117735	0.06830698613059731
METTL1	0.08141176644336805	0.7569002534961424	0.11285843119278113	1.1279140831536671
BCL2	0.498469565843626	0.5166512350127473	0.388495245797491	0.7153276975237265
DAXX	0.3085268717518833	0.7231391062138652	0.7035056807772274	0.43220275580606504
FANCF	0.848498047167035	0.7481252657006806	0.4465821925267064	2.279179487617417e-08
LMF1	0.5190764069493121	0.9467285736254887	0.393491584059784	0.6552613919448926
TUBGCP2	0.5283073239538235	0.9038598674217319	0.1267372640026821	0.1790615559609089
EFCAB12	0.766213808672479	0.4021746348133458	0.6393916046031666	0.29283896957490263
NCAPH2	0.516448386639219	0.7509601164823219	0.7851341507241776	2.5490557366505405e-09
PITPNB	0.6199196950209922	0.7766724309516253	0.34287771921108184	0.4766236490028532
CKAP2	0.42833294008017136	0.5226288370769714	0.2884343363178119	0.5962284996924517
DFFA	0.176347385091091	0.7453160034218999	0.21452799957802446	1.1097614857647746
CSNK2B	0.6152242987312296	0.8801651528841815	0.5495504246522611	6.833028973802684e-07
VGF	0.26733583743430755	0.901824764501572	0.19383322549477897	0.5356052777811412
FAM43B	0.6226576682977365	0.45902714207084194	0.554811379492584	0.7605080140637929
RAC3	0.4862224664070541	0.5581057709939942	0.5199201282347696	0.24173331460262068
TFDP1	0.6327972315772397	0.7733636564714254	0.5945400224157205	8.945536475033186e-18
NAA16	0.8422189604259765	0.5457304917235624	0.4381645030826217	0.4958572364971668
MIDN	0.6201148690302233	0.7831255468664976	0.5696876992801152	4.718019800893147e-19
TICRR	0.6132631782652862	0.36087218721509784	0.5082226439463574	0.821101777253832
PQLC3	0.1608993565111569	0.9058803769846416	0.1712596175219436	0.8894084216174563
MAD2L2	0.6097438012602927	0.6893568989883374	0.5404104506489933	0.2689656380263534
CXXC1	0.3430017391248218	0.5544208911119216	0.44028912877397675	0.5884802114526826
BYSL	0.7579392710594426	0.6758527968151375	0.5057796939196575	0.4847431742273603
NLN	0.50677943280753	0.7600209181944129	0.04975508788560431	0.46149349684763247
ICA1L	0.26711023292922176	0.5721266390848092	0.18360547710992142	0.6732045781410331
CCDC47	0.6320814219807567	0.6661956320159377	0.1865282958581246	0.2363729898844467
CYBRD1	0.402028064883412	0.8083619695117359	0.17032532179519164	0.3169810279083769
MEDAG	0.5335157474060038	0.7584932822902397	0.1754174324968954	0.5562189155539341
PIGT	0.23744111547803656	0.3757225770435853	0.38257952347315055	0.9198569261877618
SRM	0.7481950422162843	0.17280713389678193	0.5133746145524292	0.9100904752068685
PAX5	0.13557741896939254	0.7605074892995214	0.49972624867763704	0.6890969895822435
KIF18B	0.8902821723955381	0.6056840330224564	0.6014158880605284	0.5300330754220582
HSPA4	0.15546384428289162	0.40725806633019024	0.6186300986587121	0.7132026557430636
LELP1	0.2308136209478048	0.9310779449915658	0.21941008935878437	0.7039147537215013
EIF5	0.803593692323724	1.0641577303028016	0.3835052120738169	9.581627705697448e-15
GNE	0.7135911686298384	0.6908884016404103	0.8468169633347512	3.031051030870667e-20
EMC7	0.7254840137236855	0.4160329162449025	0.44693912659625684	0.6664478824669967
CLTA	0.6993688654699606	0.5236637372811235	0.57598538315182	0.051079605966034766
CACNG7	0.42386565145054184	0.7782332557058051	0.2968858386688448	0.5264174689389369
RPS20	0.7242526779699089	0.5947656135401234	0.15927788252266184	0.5815731246199864
RAD9A	0.08424992353413735	0.6435943634391239	0.22734432479790437	0.6699250393326419
WDR82	0.9246340534307608	0.5213339321034597	0.17567082140990198	0.5266504457657495
CDK7	0.37795270337977743	0.8285528284121162	0.35288788389539655	0.27812741492411325
SCO2	0.2131760707691235	0.4856011129182051	0.32944676651262794	0.8222278817824655
GEMIN5	0.6191380010625943	0.5959384843819514	0.1478684942943935	0.5278631508990865
VMA21	0.6891439181240854	0.596957613434527	0.600197014863579	4.5879677193366496e-17
NUTF2	0.8439119541439466	0.5148290556661527	0.2578647529774359	0.2831594284518692
