	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
BAP1	0.4128614012109437	0.26197489962308024	0.6056637230577994	0.5507982192148362	0.8860692421672448	0.5701070758150201	0.46992280915659923	0.9753161438788573	0.5215427885174297	0.4123401019424295
ZEB2	0.9027786319780201	0.20397319617248721	0.8594686638791443	0.3037523872473335	0.8666121012725729	0.45756258204020783	0.8237244664211598	0.8281571682727157	0.8036961633138026	0.09397823756662448
TGFB2	0.748037683989642	0.38520141815202935	0.6485029454089187	0.028811079733168304	0.17363788326300741	0.2392010625995249	0.41013744637389815	0.33975389547519386	0.8618488031784319	2.209772531939267e-05
NKX2-5	1.0344223967565813e-18	0.027178869356721477	8.177179302240168e-19	0.3112920751768193	4.685851200520183e-19	1.2821148453812778e-18	1.8362042570290586e-18	8.817797014203528e-19	1.902869949809542e-18	2.6789042751132832e-18
NARS	0.7876071606659787	0.17170335595671313	1.1146927985094122	0.6266186699913903	0.9559455547464331	0.5718218969394652	0.7382064678026169	0.5100119998675415	0.5955466140918407	0.5311007947413604
SRSF7	0.7294736616153829	0.1657742704166626	0.7851991094385677	0.4073560700111444	0.8986561393566741	0.4802419702158215	0.7709943920626766	0.7885071171276071	0.6109901398031746	0.3830497999121399
YARS	0.7108678531299517	0.18436945250578363	0.8433992756013133	0.6274184549684154	0.8439392142772055	0.5135165383818731	0.8637423167181368	0.7186827090347209	0.5153686442417522	0.3282753336358499
GIPC3	0.45998712524090296	0.24439250283216207	0.7895054804531687	0.10942708053932804	0.57674747810553	0.2619785603775496	0.29969750646648846	0.8470461084497725	0.7042724574493281	8.354633586403854e-07
IFNAR2	0.8473083240349522	0.1975796014438883	0.7449692614909242	0.33509948779515825	0.8400923590081857	0.552370229120996	0.8888182666729453	0.7229542159589822	0.5044577676079891	0.21875413398709215
EHMT2	0.1733626315550234	0.146248096323586	0.31040183393494186	0.37996951774407245	0.46414319817157695	0.41088836994159345	0.2797005964379199	0.6317945293721691	0.2233004502533177	0.14105864376588223
RPS26	0.5688289592860788	0.24209269184819937	0.9405985925728707	0.6794490821645321	0.997019948452299	0.6395810743461717	0.8097861657347075	0.5210162200808478	0.5146886010083236	0.4747348777789859
SLC25A20	0.560789221458613	0.16513385080258183	0.5437274574293369	0.43217255595404735	0.8293257640041339	0.3544975552166691	0.3121187895823979	0.6904546685765048	0.40857931451208207	0.31451468272728045
NDC1	0.5479323896805318	0.19524542954359161	0.6278695762928999	0.1619700102619503	0.3961717229348636	0.24343256728241866	0.6770245329289631	0.0222265754984846	0.3571754586548894	0.19301028799577355
PGAP3	0.3177589130529547	0.09823587863446918	0.7071836199926145	0.5239190278911325	0.8183019540466713	0.5993171392932072	0.3265357597868987	0.7872722655256592	0.38703829568515935	0.3817332061184352
NCKAP1	0.7545116920924826	0.2056324602057413	1.3567410762425762	0.6080311866780823	1.1386941887900772	0.6925482634456804	0.923331178900908	0.5348565438896838	0.8547862224464039	0.4319303003164568
NABP2	0.5272992805634561	0.05924778051024774	0.8026946822720611	0.6070811098358241	0.6386665441514053	0.638759867159079	0.6112059099619099	0.35091311274853365	0.35674223181871234	0.2086532626952448
CNOT11	0.6427074945075273	0.1188861600113803	0.9292928553696105	0.5923441295195976	0.8541805701119647	0.7933635244787222	0.8101359919225088	0.5984106613776766	0.45411717589749956	0.26402509383889733
DNAJB13	3.1484128749557216e-12	2.5422509368725384e-12	2.3082510438969738e-17	1.1027223257721642e-16	3.5298770431021e-17	2.8630715390302153	0.01886295898907056	1.2846127641614895e-17	2.0454429443563212e-08	1.2527749306259841e-17
PFN1	1.1976908869432534	0.23049627826377117	1.2001036580122557	0.945509359165592	1.3884952167073983	0.7816784706338024	1.2469947735525206	1.1832962560779938	0.7964763697924018	0.4855120968950539
SQSTM1	0.7522630105682991	0.20276040162091613	1.1585441062171424	1.0844062396708243	1.4224407071052212	0.9435855630004955	0.8678567709150777	1.0024682218241001	0.6165675372473955	0.5411103309027211
CASP3	0.8669002264066132	0.22626923937756022	0.6864483841330489	0.21501122846399193	0.6150873957399543	0.22691607391083615	0.8574321972724682	0.37719274506902417	0.48427908975630174	0.3218450622156602
NOP58	0.7014317676184637	0.1723194978104308	0.9103339631905867	0.38209916395536636	0.8575822266315697	0.5312776173010167	0.8552945357913125	0.5182370778347027	0.6004298967215523	0.40162517677302856
ERAP1	0.9226106812474324	0.19424251342426033	0.832871986698064	0.3801245026822007	0.8537457073006743	0.6054187793797866	0.8685844274677058	0.5582373251200802	0.5149400174179297	0.2234952532861366
PDIA3	1.038827135846005	0.19079297753636812	1.3604120304321274	0.7936454990802936	1.1396216471407103	0.7036185835284956	1.1988592539019878	0.7554444870853593	0.7161959562636301	0.32886023018297084
TNFRSF1B	1.0399761150319913	0.21693152272705876	0.49711456346634236	0.4169909792783387	0.8889784938425349	0.3966238637761055	0.7261490045287258	1.1309260176327434	0.43526225434803545	0.15847123791732826
STAT2	0.7198296611451411	0.26381908681988453	0.5853706393310855	0.4865922360117394	0.9826590178398485	0.7252744377633327	0.8946744226611539	1.1409075382585052	0.5383962322971101	0.22546318091549664
TRADD	0.3666747704759471	0.162819828017635	0.6104246348986441	0.6751169569800011	0.8612505941151186	0.8051149010652567	0.39498138695718066	1.1219684060938981	0.20576640936984264	0.1978578654860522
EIF3L	0.6790126261621835	0.14091019018649437	1.0839850876837636	0.5570308369748307	1.0833962030952864	0.6627532653773398	0.6543608203121452	0.5887644238619484	0.7140803806160201	0.5325569034599932
ATP5SL	0.290051099766521	0.1421989491406376	0.5719505651054195	0.4814411453146906	0.6572140360900358	0.5289863201684634	0.3268015068949393	0.5855502149720607	0.31281266989692696	0.3743603234726243
KMT2A	0.629191859632659	0.19919712305967943	0.7004047357955852	0.29112592143268645	0.8505208372871002	0.5461159326062837	0.6155490991805951	0.7112984720741167	0.5877171991124426	0.3251405909629044
ARID1A	0.7727878815557818	0.1946850126960172	0.8836386822030747	0.5846485642904712	1.0569383896618219	0.6493232952344427	0.7662852751500124	1.0502689377214098	0.7017031660140883	0.41657242691627716
ADO	0.29743933248410726	0.10542981991443541	0.3333487190468301	0.5789051847206583	0.5359967072818541	0.316183718799173	0.32429660739831767	0.8118789277277338	0.24291468617405507	0.1940628183388974
WDR24	0.03630340369515081	0.24620977860656248	0.37970834460566544	0.5899135132880837	0.6587510741291621	0.5136259026516141	0.22318003533205927	0.9815067949924966	0.15700352663901407	0.261971799295194
NF2	0.42456711204185227	0.19829464718112988	0.7359475146339207	0.6572948033420766	0.8812056439531539	0.7744748936441038	0.4876408260718111	0.6978313905556452	0.4098715859121994	0.43683117112569203
RC3H1	0.6100775251316797	0.2240653817013446	0.7829146310153292	0.30390138103335873	0.9270143207274618	0.5917628384597383	0.6905968361420617	0.6302866832140529	0.582567134856196	0.34646917475546346
CALR	1.0835609424511101	0.2573177084059104	1.468686843576255	1.0192093997681115	1.4352391341752517	0.9656293552889006	1.332922116846041	1.114761626741172	0.8461306675017344	0.44755271556328036
FADD	0.421878577402006	0.19469502113908776	0.5927349189016476	0.6504772255245763	0.7713752873321655	0.6370264837600838	0.5256052458046219	0.7634624582222811	0.2849112817881782	0.2603017640796189
MEN1	0.2793359653979244	0.1883181683163997	0.5776579760050237	0.5956268699649742	0.7781289795172801	0.6168590507821956	0.42279737984068555	0.849055380612638	0.34133580486634263	0.3307970802094742
CASP8	0.7281883132931853	0.16711221218774688	0.6112189114553864	0.260352693053588	0.6992947495415361	0.6143780664562781	0.7862632370743877	0.5761361536994711	0.35763505185852373	0.23490493810410237
IFNGR2	0.8468217756376202	0.19736276529953042	1.018124132192579	0.48322176226710656	0.9452545882526816	0.6231920455979694	0.9144568265384493	0.6404569690662579	0.5449069682671751	0.2497177464098599
TAP2	0.660320863856992	0.1068339797993646	0.008651117548700387	0.13294620968049473	0.3308630917831785	0.06187723754620044	0.46553065587013115	0.6564897951261742	0.0563910784642838	0.05053030641141153
TAP1	0.7445054675424004	0.15080984170261896	0.19165540312244458	0.3950269865809133	0.5276297002751024	0.2403494381099884	0.6023751549276701	0.8637904193374579	0.0019276766172634388	0.09477112084952934
IFNGR1	0.9942294508575644	0.178273587527588	0.9426633193316553	0.33899624316534266	0.9549955865195877	0.601437256440529	0.8962191402224319	0.6159758925810037	0.7545001374883986	0.2663145098783761
B2M	1.6917872331135893	0.21746226263522705	1.6013012584390114	0.8575760099937952	1.6811561515400455	0.8218890541060996	1.4049685826179368	1.1217504199390453	0.9489281983543323	0.6671968098684333
JAK2	0.9238874780861334	0.2556734361903185	0.598583840361471	0.038992803172469837	0.7783663774368946	0.32101163816141376	0.7473945909774967	0.6395315423487605	0.6697076276480881	0.3095572542449704
TNFRSF1A	0.8223744272681464	0.19209383263623794	1.011767024983379	0.7670410415313091	1.1210086329177653	0.8586106951182427	0.8824812568539852	1.0222977302919367	0.6787241370038289	0.2736827359075929
TAPBP	0.9201333524122415	0.10929574639255417	0.8198882931185375	0.6020004861169522	0.9306594328085898	0.6029342882894108	0.7928638076043978	0.7990792232180194	0.3701731709302032	0.2343363198813948
STAT1	1.3933534842337056	0.2233838804271787	0.9106123286157164	0.4681833114220438	1.102949434615514	0.5730637728040299	1.322520629872881	0.8957196287912204	0.5811121218985328	0.40012305443000495
JAK1	0.9222545507045499	0.1864942149879448	1.1605475708343684	0.6264121014233723	1.1486329163901485	0.7698251673349427	0.8235742650418064	0.8417932133106855	0.6955274366706293	0.37397316204611286
