SAMPLE	C0	C1	C2
Xa09b7a199303d519d339c9f769d9b9dc	3381.17292013589	4800.43536390498	1631.69448716423
Xef16d6de92fa55e092482ff6e0e377da	4785.60257086455	2691.55787335373	2744.99776212482
Xcd42ec62c52ed2d7d4501b1f0b35c658	1417.27229893127	5280.20093546272	2977.8420971718
Xf00fc26b8ce31e7a40ec44b8f0939be3	1676.20279536389	4203.54066092522	3991.77935664105
Xcdaf1a47e636b818a05fc059e5e7362e	1879.25573456782	4582.6231192446	3348.6078691599
X2d5b794b4a59d862d8d75f411db99898	894.879928269492	4999.86399995297	3815.52806767784
X423ad12945144a8996111444ad911c26	2438.1351702	5015.69589722874	2295.86736582261
X9b1952ff2f60a44272d3fdd1b0cfce64	3020.98181582614	2829.93657758021	4298.67052120318
X2069a43cf26725e339dae5a64490a17f	1562.8415444951	5859.46534434622	2155.23629225876
Xfcf883ad693b49b5821616119ad680fd	4450.12575199834	2728.92273271329	3027.37105369659
Xf0288a91968b576b8a7ec5d40a0cc370	3010.3591168289	6494.95699165299	0.185870290531277
X7b97ab8789ce36d8bb74bad9392c7bcc	2582.3064293236	3433.39762939394	4015.88345424224
X9266c402a946811edc6ff09679d86446	6308.77176581198	159.100028821311	4240.79533025538
Xfa8ee8a5cf3379d856208707cbdd3f92	3350.04861563161	3326.8910289075	3394.35425324075
Xb174a22946d23624c5dccc28f9360223	7122.06842317006	2190.67323478932	1061.30327929314
X8fd2b38971ab6febeed1416b6705c8ce	2944.90774159285	3926.80672564333	3083.11796151818
Xe761ceb4a7b55e5c5c994435182ed394	3270.97444934863	4742.64639845372	1806.81922840996
Xdf5868027d40950ed7db528969acf608	2212.90000721895	3814.77796771702	3926.81324996693
Xf1c001fc4a606ec3775852226bba646a	2476.89468759032	5455.98911973224	1740.53290640746
Xd6f8c28242e48d91ef4bc598cb9e617b	1607.9438120493	5318.47893794186	2747.38347472626
X7331ed3730c6913b1d0e609095a9ad69	3351.67676067467	5883.08670250224	387.554382918644
Xfcedaa76e45d0f17694bda70a3e91fb3	2205.22842989538	4956.77805738422	2591.67152264289
X11fce3363f7481501759a4cfa960c7b2	4673.98925998588	0.913856309937024	6016.8402443626
X5662bd7ed1c9e11ee8cd047c10d281e3	6950.68898924593	349.3610278806	3392.75211675666
Xbe78ca3c4574d60a753d70731a52bc0e	2919.88938387601	3523.85568420227	3581.18537931313
Xc8e4a2ab35f44b70241633b78606dbb7	5525.31494063934	1464.17796672022	3468.49735419628
Xa20db00649a026cd61325d802c1b2ed0	4542.58643966125	2030.92621697778	3758.04551043961
Xf70b0c5dacaddf40ca7e402c8f7b5f6f	2646.50042715809	5320.81908708635	1734.47978235169
X4a6d350bfb1c3a69f8ce570498cc6f7d	3603.10139382083	3179.48003552717	3321.52754070582
X7497144f2ef21e19c254fabd5639413b	1884.82446009372	3638.69233619942	4452.93283323961
X92da4f0f17bf64a7f3c4b7c9970869ea	5106.00448683236	1932.9524312347	3325.22057197792
X510c6ec5d94c0fd563a1f2b7e5e938cd	1742.24720731934	4093.94007226993	4056.39423093451
X8f59876cddb394193004de168c132baf	1346.10870731863	4640.78082696451	3798.79984755923
X0c38f986cbea173cbafc957bfd0b28d8	898.421013570778	4412.57998565894	4502.52998142232
X48ebdf79e99261ca64ec89fa7cac2e00	4786.24113094505	2422.01069146524	3061.27242707701
Xe0f58bb185e45c7a3fa81f212570636f	1192.46783565182	4557.29895764899	4046.38496779091
X8710d098169fa294d03d1b5cacdc2f7a	4742.42726512257	2233.74779533786	3325.22110090699
X05d22214a12074d176162b3d3d206363	2445.12836186471	6395.59157302198	666.777690677052
X8783adc097e910b52c11f50e2a4aff2a	1927.90681918278	5321.70132873197	2432.38290325322
X6f5c1c6ee29562e92b675186a9a24770	2725.61038016452	5038.27772636373	1989.70595060859
Xf38ca769a89025901a144cbbe657da6c	1388.04774606165	6490.08210538975	1583.85882856205
X2f399a936f871f31bca98d92bb413cbe	1428.77984657749	4895.01852766494	3419.49271308586
X5063c34f9a841ad4a0c53dde5f42473e	1016.13788968963	2917.77723606889	6145.41197992465
X5b5e39b2215dcb24bf216ccbf6166e39	2838.73705296704	4256.66404352787	2798.58496341276
Xdfdfed054a070b6d003e028c7fe428cf	2259.01623483072	3213.816179006	4588.48484414993
X9f70446324bb6710757ebed4fa864a3f	4548.56492318139	795.668235554607	5204.4735716905
Xd041787a5e525c2edaaa90a843640bb9	1553.9771159715	4016.1121513	4331.01435516349
X30ee743b7fde59d25ee30303eb699e31	1155.85740658232	4972.20621428278	3594.20437167013
X40f2f3210695eef9940acf149b2d96ae	658.732804308834	4390.77218634441	4761.30135717167
X342758d6ea21d1386905ac1ebd7b325e	21.4598125120038	4482.17178017789	5273.69034719121
Xcbe29b67a8243fe575c88ed8e2c2afde	2623.64772085505	2162.53234237308	5469.77794172165
Xa3e41989c4df89d004d738e3104e0f1d	1002.63478408474	5375.03216113568	3269.65017744486
X16976202f690ab9fcaedacc52f5cb27f	1147.00862989975	3552.61464990513	5271.76773897318
X593df5fbb758a91e262411484346d0a2	3600.38449943628	1557.13694884659	5231.49352556798
Xcfacb7eb725aa51c8def27f8bd09b2c9	4657.65092785347	2405.88622102203	3205.30262554935
X5f49414082930ad3d6faa26afe948131	1602.31388787138	4000.68264354251	4302.13942676899
X0f828e9106d704b282e2f18107fb6b7a	2951.15564844684	3538.35811454206	3533.72431259749
X60e548e4beac14fd27d9a41556a076aa	968.10354763784	4613.30396574931	4198.77014360835
Xb9859ece5e81e4f21ef40665928a5526	4337.53455632195	4393.40808864705	1180.01455711776
Xea2a3b33b1273d60fe78d41efd2c930d	5970.99486307505	595.366962956783	4056.43270324062
X47810e4a1d20c07f975b3546767ef2a0	3821.92288956997	3520.84404799764	2707.36281786925
X5709f9e5805825fc3821f22c7b148137	349.781703138025	4183.82467600321	5305.10260844782
Xbb1c5a25e8abc5f7b1bfae0a7dfe4a1a	1261.01280150177	5901.58580327614	2399.29080367488
Xdfcf5305535621a96b578113a61d1144	5626.51407094792	145.290341973105	4920.62902025272
Xb219770dd39b0a33a2a5aab580e38f48	6676.52773046349	3434.20586218933	32.6873944737505
X537dfe703f9be6f7b41b45d720e48d46	3525.69071927139	2132.49281212394	4627.72175314775
X4fa2a1b3738de2989fb9621b6895af41	2779.95556238013	4179.90404754455	2946.00243615311
X3a136cd62607201b4a5025d1b5368c40	1943.50833566549	4556.37799387924	3316.96788946623
Xe56964515d4aa080ba8350f66b89b1ca	4144.57551919392	3530.65644166845	2381.99858324237
Xddc4ff1849070c7b6d678bb059022f12	693.195375975043	6320.72997422831	2458.80771841586
X941fc436adec159e7f469ce22721c0f9	4226.7270109901	3313.90851982883	2556.91570265482
X3cdb45cfe9ffaac83f36c75e4af759e6	1764.94312724672	4777.50007236158	3230.68508724225
X34af9fb58cf5136b9863f09f90309afd	4966.86520693549	2594.78936597425	2682.45942749179
X1692599f3867c8e12b6bf09046771943	5066.64086179278	2087.5722967891	3181.72727063678
X066163adb7ac97187777f99246ade71a	1872.8718612741	4504.69498704914	3446.43411086163
X4ad56c7ed6c731462c83bd188e409ca3	6315.62196911108	792.503699928837	3489.46530365877
X45894bc3efe4b9fb756b9b60d860524d	2924.82912989769	3731.20464757986	3332.6089121776
Xb3e8f4122cb2e99b707d84ab8a095010	3564.47409762173	3624.24631167367	2836.20460503391
Xe12b6ec846380a39d2773f311283b963	783.259047964467	5952.27025735767	2804.39049721963
X81ae53f960bcd1f54d83486363c634b3	3249.3701258364	3684.47247287576	3071.88512800005
X60a9f6d7ccb1fb6365502c254302acbc	2980.75804807627	4627.31668444292	2224.6868154348
X3db1a6d0d06440f66429056e3727fab5	1054.15049260422	5065.61739758909	3583.30987460886
X10ec23fa07eea3d69a7769af58732d4f	4340.0811973312	2390.56289299588	3532.20195996196
X05e7559b15212b2748bc0a5133f85a3b	3568.54259148225	5112.26946252479	1082.83852273041
X927e37ac4383ed6389d1d0db6ab904b7	2349.70646772407	4311.8292737503	3209.38520349879
Xac23ea23d161c0a4894912f42b8e0b9b	238.847560753026	6674.21994484845	2485.14537286687
X503d4b91a21946b28d89bbc0a6ff1c0c	2784.01901976615	4347.67233630316	2744.81169577232
X7d84f93927db305825400d52fe2467ac	1765.71222274951	5734.927192911	2104.32853902589
X374e432074fbccc257907b977e27c34d	5497.000909975	2631.25608565992	2123.95028817452
X83f4c7f066c22ff82ffdda3a819f401c	5957.65596908086	923.479941875335	3683.65757501046
X1cb1841daad70ef7c6839b5f9d545558	3882.82488967597	3411.89151053402	2776.21757326418
X3591e786d7e1feb1237e5b3025071c62	4651.87850602642	2543.87955297223	3048.68397367112
Xe8fd7e061dc695303531468579ce9cbb	4007.75477566821	3894.39521115661	2087.44431486234
Xd184c87875774aa04ad76b5cd0528c63	2457.04714115928	5779.6450897557	1379.32834712955
X6f15579e208a9524c4a36704207b706e	2933.28660082857	4187.85143200286	2787.52152558559
X6beb5548a8060d418335891d98ea8781	924.18589528008	6054.36545907331	2547.28873254535
X3dbc4bc73dfba4629ad5fef29a99f7e7	4244.27105359294	2874.17464252979	3056.82888413431
X91a68b73b9ef311d3a6f598a10b8d369	2992.31900689777	5159.62739668159	1587.6257890646
Xcad1fd440c471f7904a591829cb6d14b	3538.43518726812	3711.72253182446	2758.68909348127
X80f9a88517555f71e441163428db8371	5386.88418216354	1608.32469623163	3433.67458063823
Xfd354971867b62382812e27e3df227ba	4520.31131238756	4600.11414293919	759.22069912055
Xd75c42896884149be997c920b5592e16	3937.89503816741	4076.24741580052	1941.59710474146
Xff9a5e547f4e630f903268749c2c4e62	2303.24260920793	2075.40514853928	5883.85202240218
X5b4f66ac7b0e9731f0e2d09b9ce2bc83	2337.0333268379	4163.81291794641	3395.72860400656
Xe9433456121a8710f455344dc9c484c7	3681.50696075454	2458.59392706528	4092.78308764914
X76d17bde5ef4f59248f2dfadb6ba27ee	3737.53697031429	3992.84458984852	2234.52879491316
X2bf0d2c891632c9eecb7cb7ca0bbdc35	2950.8068751249	2233.86447923102	5067.70415104492
X56517cd1ff5c36c94c351f69437a110d	5942.33073973829	1644.40193320981	2851.00472848184
X455848b4836fafe39ae8cc9642cb5596	2005.04579744521	5394.38436248818	2271.90313359339
X1fc17d39813bb21078851cf009f5bdc5	3385.83950775263	3928.20333019861	2652.60358543472
X7533d8277a20dfb0c88915db24868ee9	5425.1464548091	3691.71891056932	947.096137293194
Xff34dbd0f069670a20827e31b8026144	4479.83628579826	3559.52676817297	2021.96539583358
X3b785dfe51f758e18bca243f56b5117e	2407.69350042105	5140.85442122776	2178.33263357412
Xb75f823803af55f1de150e4f4de3312c	2161.92622570558	283.795416964648	8127.62682528026
Xb28579e19904ad37116121b7a3d6d5e6	2381.68867294594	5257.20614626256	2066.83620371067
X1ed22c1e4b51a9aa893333101336d863	6125.10466887312	1861.48746857336	2418.01088243361
X211c2e0bb90037d7c0285da1025e5b59	2691.02659772327	4172.52315989231	3041.17663851317
Xc52dd1f0ac3ca0c519e06ffef31d20a2	2521.58919814168	4595.26372234757	2708.98094205013
Xf356612bfb14f579d0109dd28a074fac	1554.69115357809	5499.19536346319	2586.7186728342
X494323795b1fb3c6376fd2e364ffcb24	2513.04545716223	4104.09505014081	3294.73823168374
X070737943aa2690378c5d73bdea647d7	1113.80204608987	4369.05574231553	4344.20924013656
Xfbff2fd623efaaa23c9da75cb2084925	2543.41420427874	3525.28078015752	3945.68867319799
Xedce4709eebc28be5631985036add223	5480.00393581217	599.896459616569	4528.67006235298
X1ca582a355616189ed5be11c257b9a31	648.254377450248	5844.81297624348	3062.03603514183
X20ea35d787f94b54b3432014f9897c2b	3422.02976148646	4224.75914239205	2268.75440282522
X90d98471d59b5c0b179e8e38e9c566fc	750.12066944292	5116.82211832822	3818.82526689009
X47001a91d71acb95bb7a3d249baa19ee	4884.52326516637	2017.5431921361	3441.19441451474
Xa7d2bd80340b4019986ea8d8c3638c75	1402.86615352522	4692.62923820964	3682.63860872187
Xbc7a029dc7ce4b19a5a2b78a7b2fc6ae	4402.07295468852	1483.01362666354	4538.87475814988
X13b911b56a330efd2660b67b1cf98466	1563.7342933017	4900.49312706727	3281.79295496392
X9388bd484d0e404c6732573b4228d2a2	4883.02184768421	4775.14042865101	200.658812054493
Xc3d410d70dd7359baa40126494fb6765	1136.70186679733	6476.97134085496	1843.74428796957
X50772aa64efb859960b20f8801cd6f58	1598.00825227156	6459.63579424498	1415.43516625722
X91bcd3067a1a7954692d836515e04869	3764.20462061756	3461.00482803945	2833.85307312681
Xc7439a06ffa32b313b0ec1b987b992a2	4060.58342788049	2756.12073340827	3374.28394488851
X21a6043653d187f8bbead475d2f49791	3450.07114484933	4480.60233425266	1940.69540923303
Xa021f5de25a2ffa059870f059a65d075	2574.83787243826	3125.45170896877	4385.18735915442
